titles,authors,nums,peoples
Traction: A Startup Guide to Getting Customers,GabrielWeinberg、JustinMares/S-curvesPublishing/2014-8-25/USD14.99,8.8,20
创业的现实,[美]盖伊·川崎(GuyKawasaki)/李亦敏/中信出版社/2010-12/45.00,8.2,75
经营沉思录,(日)松下幸之助/路秀明/南海/2009-6/28.00元,8.4,186
天使投资,唐滔/浙江人民出版社/2012-4-30/56.99元,7.3,132
餐饮中的设计,王绍强/三度文化传媒/中信出版社/2011-12/68.00元,7.6,55
一个台湾人在大陆四年的投资笔记,刘坤灵/上海财经大学出版社/2011-6-30/32.00元,6.6,170
想开一个店：造梦者,文艺加萌研究所/江苏凤凰文艺出版社/2016-5/49.80元,6.3,110
Scaling Up,"VerneHarnish/Gazelles,Inc./2014-10-21/USD29.95",7.4,10
永无止境,[美]道格拉斯•艾德华兹/刘纯毅/中信出版社/2012-12-15/59.00元,7.7,143
给你一个亿-你能干什么？,查立/中国华侨出版社/2012-4/39.80元,8.1,89
消费者行为学 （第8版·中国版）,[美]迈克尔·R.所罗门/卢泰宏、杨晓燕/中国人民大学出版社/2009-7/69.00元,7,1402
就想开家咖啡馆,李强/科学出版社/2013-7/39.80元,5,163
不上班的23种活法,唐华山/北京出版社/2006-9/22.00元,7.3,76
阿里巴巴神话,孙燕君/江苏文艺出版社/2007-12/30.00元,7.1,556
破坏式创新——从0到1 VS 从1到N,[美]乔希•林克纳(JOSHLINKNER)/松布尔/电子工业出版社/2015-5/55.00,8.3,67
The Idea Factory,JonGertner/PenguinPress/2012-3-15/GBP18.75,5.4,39
独角兽之路,三节课产品社区/电子工业出版社/2016-7/79.00元,8.3,64
基业成长,阿瑟·鲁宾菲尔德/俞利军/中国人民大学/2006-10/39.00元,7.5,94
创新的洞见,人民邮电出版社/2016-2-1/39.00元,8.3,62
超越极限,史蒂夫·迈哈特/陈君洋/南海出版社/2013-3/39.80元,6.1,34
特斯拉之父,竹内一正/千太阳/中信出版社/2014-12/39.00,8.1,290
富爸爸成功创业的10堂必修课,萧明/南海出版公司/2009-8/28.00元,7.8,193
"这,才叫商业模式",吴伯凡//阳光/商务/2011-4/28.00元,7.8,38
创业者圣经,赛斯·高汀/毛心宇、徐屹然/天津社会科学院出版社/2011-7/39.80元,6.9,98
给你一个公司，你能赚钱吗,刘如江/2011-6/35.00元,8.3,186
20岁，我们创业吧,泰西•费雷拉、贾里德•克莱纳特/湖南文艺出版社/2016-7/42.00元,8.1,42
阿里巴巴正传：我们与马云的“一步之遥”,方兴东、刘伟/江苏凤凰文艺出版社/2015-1/45.00,5.9,134
白话设计公司管理,陈阳/中国建筑工业出版社/2012-12/49.00元,9.1,69
新媒体十讲,范卫锋/中信出版社/2015-8/38.00元,6.9,95
"Start Small, Stay Small","RobWalling/TheNumaGroup,LLC/2010-6-8/USD24.95",7.7,14
新网络营销推广实战从入门到精通,谭贤/人民邮电出版社/2015-11/59.80元,7.4,33
网络英雄传1,刘波/中信出版社/2015-9-1/CNY49.80,6.1,109
风险投资手册,戴维・格拉德斯通、劳拉・格拉德斯通、郑荣清、孙涤、郭文哲/郑荣清、孙涤、郭文哲/上海人民出版社/2005-1-1/32.00,8.2,24
从零开始做运营,张亮/中信出版社/2015-11-1/49.00元,7.5,1731
跟《西游记》学创业,聂辉华/中国人民大学出版社/2015-9-1/CNY32.00,7.9,58
华为三十年,程东升、刘丽丽/贵州人民出版社/2016-11/48.00,6.3,26
从0到估值1000万,刘主编/人民邮电出版社/2017-6-1/39.80,8.2,27
"因为有你,所以参差",王森/中信出版社/2013-8-1/CNY38.00,7.3,457
美學CEO: 用設計思考，用美學管理,吳翰中、吳琍璇/繆思出版有限公司/2010/152.00元,8.2,29
你适合创业吗,王世颖/机械工业出版社/2017-1/42.00元,7.4,61
永不放弃,[美]唐纳德·特朗普、梅瑞迪丝·麦基沃/蒋旭峰、刘佳/上海译文出版社/2010.07/26.00元,6.5,115
这才是最牛团队,高级幕僚/广东经济/2010-1/32.00元,7.8,275
谁说商业直觉是天生的,[美]戴夫·帕特奈克(DevPatnaik)、[美]彼得·莫特森(PeterMortensen)/马慧/万卷出版公司/2010-07/36.00,7.1,99
风投大师,[美]安德鲁·罗曼斯/郑磊/机械工业出版社/2014-12-1/49.00元,7.2,28
富爸爸点石成金,[美]罗伯特·清崎、[美]唐纳德·特朗普/宋宏宇、李君/四川文艺出版社/2013-10-1/29.8,7.9,89
将任何东西卖给任何人,乔·吉拉德/天地出版社/2005-4/28.0,7.9,65
小，我是故意的,[日]松浦元男/李叶玲/中信出版社/2011-11-11/30.00元,8,83
运营制胜,张恒/电子工业出版社/2016-10-1/65,7.7,50
悬崖下的小道,蒋友柏/中国青年出版社/2011-9/30.00元,7.3,462
The $100 Startup,ChrisGuillebeau/Currency/2012-5-8/GBP18.36,7.7,41
运气生猛,法兰斯．约翰森(FransJohansson)/江苏文艺出版社/2014-1-1/35.00元,8,89
你拿什么吸引我,卢爱芳雷中辉等/北京大学出版社/2007-11/45.00元,7.8,254
小老板的生意经,老莫/北京大学/2010-1/29.00元,7.6,87
我是如何成功的,乔治·佩雷斯/李淼/学林出版社/2010-1/28.00元,8.8,30
重新定义分享,谈婧/中国友谊出版公司·蓝狮子/2016-12-1/45.00元,6.8,72
"创业融资,从一个好故事开始","比尔•费舍尔/中信出版社,中信出版集团/2016-12-1/CNY39.00",7.7,42
希望永行,郑作时/中信出版社/2007/36.00元,8.8,51
富人不說，卻默默在做的33件事,YeonJunHyug/蕭素菁、張亞薇/先覺出版股份有限公司/2011-1-25/NT$260,6.6,66
技术人创业攻略,张兰/电子工业出版社/2016-6-1/69.00,8.2,24
马云如是说,朱甫/中国经济出版社/2008-1-1/39.80元,7.3,475
阿里创业军团,陈慧娟/中国友谊出版公司/2016-5-15/60,7.2,56
创业时，不可不知的细节,杨轩/浙江大学出版社/蓝狮子/2017-4/39.00元,7.3,18
如何做好淘宝,蒋晖/人民日报出版社/2016-11/49.00元,8.2,23
自慢II,何飞鹏/北京大学出版社/2009-11-1/32.00元,8.4,180
马云传奇,华胜/中国经济出版社/2009-8/39.80元,7.9,78
中国创投20年,陈友忠刘曼红廖俊霞/中国发展出版社/2011-11/39.80元,7.9,66
飞得更高,井上笃夫/李颖秋/中国铁道/2006-1/25.00元,7.3,669
海尔转型：人人都是CEO,曹仰锋/中信出版社/2014-8/49.00,7.5,43
超级马里奥,JeffRyan/张玳/人民邮电出版社/2013-1/45.00元,7.3,37
开放式组织,[美]吉姆•怀特赫斯特/王洋/机械工业出版社/2016-9/49.90元,8,16
赢者之心,[意]提香•帕尼奇奇/刘祥亚/北京大学出版社/2014-5-1/36.00,7.8,49
不上班的活法,森健/何金凤/2012-12/28.00元,7.3,30
商业计划书写作指南,丹斯洛/清华大学出版社/2003-1/32.00元,7.4,17
一页纸商业计划,[荷]艾克、[荷]林豪思/邓柔/中国财政经济出版社/2016-4/45.00,6.5,45
八十四号公路,邢周、南飞熊/北方联合出版传媒(集团)股份有限公司，万卷出版公司/2009-7/25.00元,7.7,225
创业成功范式：硅谷创业教父的忠告,［美］史蒂夫·布兰克（SteveBlank）、鲍勃·多夫（BobDorf）/王明伟/机械工业出版社/2016-4-11/69.00,7.8,12
事业合伙人：知识时代的企业经营之道（精装）,康至军/机械工业出版社/2016-3-22/39.00,7.6,54
中国式众筹,杨勇、韩树杰/中信出版集团/2015-11/49.00,6.2,62
一切行业都是娱乐业,39.00元,7.1,10
世界极客孙正义,梦回唐朝/台海出版社/2016-3/42.00,7.4,44
苦酿百威,［美］威廉·克诺德斯德/国际文化出版公司/2017-2-1/69.80元,8.4,22
Tools of Titans,TimothyFerriss/HoughtonMifflinHarcourt/2016-12-6/USD28.00,7.4,94
看见未来,余晨/浙江大学出版社/2015-4-15/59.00元,7.6,127
阿里铁军,宋金波、韩福东/中信出版集团/2017-7/58,7.2,236
Growth Hacker Marketing,RyanHoliday/Portfolio/2013-9-3/USD10.31,7.9,58
The Monocle Guide to Good Business,Monocle/DieGestaltenVerlag/2014-9-15/GBP40.00,8,22
梦想是这样成真的,王森/中信出版集团/2015-7-25/39.8,7.4,67
给你一个公司看你怎么管？,南勇/湖南文艺出版社/2011-1/35.00元,6.4,172
从零到百亿,〔美〕卡罗·白朗、KarelBaloun、卡罗·白朗/译言网/中国书籍出版社/2007/15.00元,6.8,281
孙正义:未来的机遇在哪里,[日]井上笃夫/王健波/北京联合出版公司/2015-4/42.00元,7.7,44
Getting Real,Ph.D.SusanCampbell/HJKramer/NewWorldLibrary/2001-05-10/USD14.95,9.1,38
精益客户开发,[美]CindyAlvarez/雷　钰、边　蕤/人民邮电出版社/2015-10/59.00元,8.5,19
民企江湖2,阿耐/河南文艺出版社/2013-4/29.90元,8.7,381
联想风云,凌志军/中信出版社/2005-01/29.80元,7.5,930
不对称创新,吴振海/北京师范大学出版社/2007年7月/35.00元,7.4,177
精益品牌塑造,[美]劳拉·布希/谢婷婷/人民邮电出版社/2016-9/69.00元,7.3,12
马云内部讲话,阿里巴巴集团/红旗出版社/2015-4/39.80元,7.7,59
X创新,[美]AdamRichardson/钟磊/华中科技大学出版社/2014-11-20/56.00元,8.3,34
聚焦法则,里斯/王笑歌/上海人民出版社/2003-1/38.00元,8.5,62
掌握洛克菲勒的习惯,（美）哈尼什/音正权/中信出版社/2002-10/18.00,6.3,10
微信力量,谢晓萍等著/机械工业出版社华章公司/2015-10-28/59.00,6.6,252
跨界,腾讯科技频道/机械工业出版社/2014-10-1/39.00元,7.3,966
创新者的处方,[美]克莱顿·克里斯坦森、杰罗姆·格罗斯曼、黄捷升/朱恒鹏、张琦/中国人民大学出版社/2015-9/89.90元,8.9,112
为什么投你：一线投资人解密创业与投资的逻辑（精装）,南立新、及轶嵘/机械工业出版社/2015-12-29/39.00,7.1,22
观止-微软创建NT和未来的夺命狂奔,G.PascalZachary/张银奎/机械工业出版社/2009/42.00元,7.8,686
掌控力：用创业运作系统实现企业卓越运营,[美]吉诺威克曼（GinoWickman）/张哲/机械工业出版社,7,10
Copy Right!模仿如何激发创新,[美]KalRaustiala（卡尔·劳斯迪亚）、Christophersprigman（克里斯托夫·斯布里格曼）/老卡、蒋漫、连琏/译言·东西文库／电子工业出版社/2015-4/58.00,9.1,21
创造高收益 贰,[日]稻盛和夫/喻海翔/东方出版社/2010-5/32.00元,8,87
艺术创业论,[日]村上隆/江明玉/中信出版社/2011-3/39.00元,6.5,670
创始人精神,克里斯·祖克(ChrisZook)/2016-11,8.6,35
宝洁制胜战略,（美）雷富礼（A.G.Lafley）、罗杰•马丁（RogerL.Martin）/武上晖/浙江人民出版社/2015-7/59.90元,7.9,39
雷军,姜洪军/科学出版社/2013-6-1,8.6,34
总开关,[美]吴修铭/顾佳/中信出版社/2011-8/49.00元,6.8,81
风投的选择,[印]TarangShah、[印]SheetalShah/袁国忠/人民邮电出版社/2013-8/69.00,8,20
做大利润,［美］查尔斯·科赫/刘寅龙/广东人民出版社/2017-4-1/59.80元,5.5,10
创客学,菲尔·麦肯尼/苏西/世界图书出版公司/2013-7/48.00元,8.6,19
微信，这么玩才赚钱,王大恩（笔名：王易）、曹雪怡（笔名：蓝尧）/机械工业出版社/2013-7/49.00,7,157
经营的原点,[日]绪方知行/张磊/浙江人民出版社/2012-8/39.90元,6.9,66
慕课革命,汤敏/中信出版社/2015-1-1/39.00元,8.1,164
这就是马云,陈伟/浙江人民出版社/2015/49.80,7.3,159
冲到最后一刻,金善权/北京大学出版社/2014-11/39.00元,7.3,23
怎样摆摊办店,兆丰、元华、余玉/中央民族学院出版社/1993/5.18,8.7,10
家事的撫慰（上冊）,切瑞.孟德森(CherylMendelson)/林慧珍/大家/2013-11,6.6,140
种下股权的苹果树,唐伟、车红/机械工业出版社/2016-7/59.00,7,28
穿布鞋的马云,王利芬、李翔/北京联合出版社/2014-10-1/42.00元,8.4,669
Making Ideas Happen,ScottBelsky/PortfolioHardcover/2010-4-15/USD26.95,6.9,20
Boyd,"RobertCoram/Little,BrownandCompany/2002-12/USD34.00",6.9,10
你需要一个系统,（美）贝克·哈吉斯/成功世纪/中国青年出版社/2008-10/16.00元,7.4,81
富爸爸如何创办自己的公司,加勒特·萨顿/郭伟刚/南海出版公司/2010-5/25.00元,7.9,76
兄弟我在义乌的发财史·大结局,BOSS唐/凤凰出版社/2011-5/28.00元,8.2,143
沃顿创业第1书,拉斯克/蓝色畅想/2004-10/25.00元,7.6,49
创业记,郭彭子/2009-8/25.00元,7.6,103
创业其实没那么难,根特•法汀/颜徽铃/天津教育出版社/2011-11-1/29.80元,6,229
生命不息，折腾不止,罗永浩/天津人民出版社/2014-11-18/42.00元,6.9,2212
变现有道,曹逸韵/中国友谊出版公司/蓝狮子/2017-4/39.00元,7.4,12
管道的力量,贝克·哈吉斯/成功世纪/2008-7/13.80元,6.7,104
故事营销有多重要,【美】尼克•南顿（NickNanton）、【美】杰克•迪克斯（JackDicks）/闾佳、邓瑞华/中国人民大学出版社/2016-6/45元,7.3,38
互联网+,阿里研究院/机械工业出版社/2015-4-1/CNY59.00,7.6,294
历史的赢法：用军,文润燕生子/中国海洋大学出版社/2016-7-1/69.00,7.6,37
做喜欢的事：25个欧美创意设计工作室,2015-5-1/69.8,7.6,17
经营的本质,〔日〕松下幸之助/张红、清光/南海出版公司/2010-7/22.00元,7.4,124
极客古登堡,[美]杰夫·贾维斯（JeffJarvis）/余倩/东西文库/2013-1-20/6.00,7.2,82
巷口商学院,胜见明、铃木敏文、野中御次郎/陈俊廷/中国城市出版社/2009-4/35.00元,8,212
资源革命,斯蒂芬·赫克（StefanHeck）、马特·罗杰斯（MattRogers）、保罗·卡罗尔（PaulCarroll）/粟志敏/浙江人民出版社/2015-6-1/CNY56.90,7.3,190
中国九大暴利行业揭秘,李清明/中国社会出版社/2004-8-1/23.80,6.4,44
索尼的故事,盛田昭夫/赵健章/2002-3-28,7.7,160
女孩老板,[美]索菲亚·阿莫鲁索/王宝泉/化学工业出版社/2015-6-10/38.00,7.1,147
The Open Organization,JimWhitehurst/HarvardBusinessReviewPress/2015-6-2/USD30.00,6.8,10
互联网创业前奏曲第二部,黄亮新/电子工业/2011-4/39.00元,8.1,132
The Facebook Effect,DavidKirkpatrick/Simon&Schuster/2011-2-1/USD16.00,7.6,46
团队之美,AndrewStellman、JenniferGreene/米全喜、郑柯、徐毅/机械工业出版社/2010年5月/79.00元,8,162
手游创业：从开发到推广那些事,唐一辰、温捷/电子工业出版社/2016-3/49,7.7,11
The Monk and the Riddle,RandyKomisar/HarvardBusinessPress/2001-09-01/USD20.00,7.2,16
别说你懂商业计划书,王爻/机械工业/2011-4/42.00元,7.9,16
竞争力的探求,蔡明介/合肥工业大学出版社/2008/28.00元,6.2,33
创游记：游戏团队创业成长之路,邸锐/电子工业出版社/2015-12/39.00元,6.5,56
用户思维,【美】约翰·沃瑞劳/林南/中国友谊出版公司/2015-10-10/38.00,8,77
不是谁都能创业,夏广润、秋叶/2016-6-1/39.8,7.8,30
我的成功不是偶然,任雪峰/中国画报出版社/2010-9-1/28.00元,6.5,123
共享经济大趋势,倪云华虞仲轶/2016-1-1/49.00,7.5,57
从零开始学创业大全集,阳飞扬/中国华侨出版社/2011-10-1/29.80元,5.8,18
会计学院对面的奶茶店,默默/华中科技大学出版社/2014-3-1/CNY35.00,8.2,14
微公司，我第一！,[日]梅原胜彦/李春莹/中信出版社/2011-11-11/30.00元,7.7,78
互联网创业原创精品-互联网创业密码,刘楠、胡皓/电子工业出版社/2014-6/49.00元,7.5,41
宜家创业史,容布卢特/张千婷/机械工业出版社/2007-7/36.00元,6.6,153
自媒体时代，我们该如何做营销,[美]迈克尔·波特乔斯琳·华莱士/刘锐/中国人民大学出版社/2014-6-1/CNY75.00,7,48
区块链革命,[加]唐塔普斯科特（DonTapscott）、[加]亚力克斯·塔普斯科特(AlexTapscott)/中信出版集团股份有限公司/2016-9/69,6.8,200
Viral Loop,AdamL.Penenberg/TantorMedia/2009-10-27/USD34.99,7.2,11
From Impossible To Inevitable,AaronRoss、JasonLemkin/$16.47,6.2,10
微信营销与运营：公众号、微商与自媒体实战揭秘,孙健/电子工业出版社/2015-10/49.00,8.6,41
发现利润区,亚德里安•斯莱沃斯基(AdrianJ.Slywotzky)、大卫•莫里森(DavidJ.Morrison)、鲍勃•安德尔曼(BobAndelman)/中信出版社/2014-1-1/CNY65.00,7.7,28
高跟鞋帝国,[美]洛朗•戈尔德施泰因•克罗、萨格拉•马塞拉•德罗森/韩亮/中信出版社/2013-4/36.00元,7.4,91
"创业,从一个小目标开始",米克尔•斯瓦内、卡莉•阿德勒/中信出版社/2016-11-30/CNY39.00,7.6,23
差异化经营,大前研一/房雪霏/中信出版社/2006-4/34.00元,8.7,66
Getting to Plan B,JohnMullins、RandyKomisar/HarvardBusinessPress/2009-09-01/USD29.95,8.6,10
一个风险投资家的自白,[美]茹茜安·琨德林/姚坚、徐杨/中国社会科学出版社/2001-1/19.00元,7.1,32
创业第一课,[美]小斯蒂芬•斯皮内利、[美]小罗伯特•亚当斯/人民大学出版社/2017-2-1/55元,7.8,10
创业精神,北京新华信商业风险管理公司/北京新华信商业风险管理有限责任公司/中国人民大学出版社/2004-10/21.00元,8,58
隐形冠军,赫尔曼·西蒙/阿丁/新华出版社/2002-8/38.00元,6.7,24
Console Wars,BlakeJ.Harris/ItBooks/2014-5-13/USD28.99,8.2,10
赚钱就这么简单,刘克亚/湖南人民出版社/2010-9/36.00元,7.8,65
疯狂的程序员,绝影/人民邮电出版社/2008/35.00元,8,1797
寻梦中国,[美]ColinT.Flahive（范小林）/刘倩、赵凡/江苏人民出版社/2016-10-1/38.00元,6.9,55
响聊聊：创业,李响/北京联合出版公司/2016-5-1/36.80元,6.3,35
创业的常识,艾诚/中信出版社/2016-1-1/CNY48.00,6.7,21
硅谷合伙人,[美]SarahLacy/李莉萍、李　瑛、岳新欣、倪　斌/人民邮电出版社/2014-1/49.00,8.5,27
Small Is the New Big,SethGodin/PortfolioHardcover/2006-08-17/USD25.95,7.7,28
做别人不愿做的事,冈野雅行/李春莹/中信出版社/2012-9/30.00元,6.7,41
新手学开公司,刘畅/中国铁道出版社/2013-6-1/32.00,6.5,23
切蛋糕,[美]迈克•莫耶/民主与建设出版社/2016-7/45元,8.1,33
我是90后，我是创业家,腾讯互联网与社会研究院/华章图书/2015-1-1/48.00元,6.9,39
蒙牛内幕,张治国/北京大学出版社/2006-8/49.00元,6.7,866
创业，如何搞定风投,杰弗里·巴斯更/王正林/中信出版社/2016-11-1/49,7.9,43
大富时代,布赖恩·伯勒/王勇、陈青/中信出版社/2011-12-29/59.00元,8.3,36
从零开始学开公司,任昱衡/电子工业出版社/2016-4-1/45,6.6,10
一辈子的事业,季琦/广东经济出版社/2011-1-1/36.00元,6.7,189
商业计划书详解,琳达·品森/肖聿/中国商业出版社/2007-1/36.00元,7.4,17
厚积薄发,田涛、殷志峰主编/生活·读书·新知三联书店/2017-1/46.00,7.1,28
民富论,赵延忱/机械工业/2006-1/32.00元,7.3,49
创业必经的那些事2,（美）迈克尔·格伯/张波/中信出版社/2010-10/32.00元,7.1,66
設計創業學——成功設計師的自我經營寶典,麥浩斯,8.5,10
60分钟企业经营战略,（日）神田昌典/杨洁/哈尔滨出版社/2004-10/29.80,7.8,35
#GIRLBOSS,SophiaAmoruso/PortfolioHardcover/2014-5-6/USD26.95,8.5,91
世界第一的小公司,坂本光司/安潇潇张夏源/吉林文史出版社/2011-12/28.00元,8.4,28
我心深处,[美]玫琳凯·艾施/浙江人民出版社/1998-1/10.00元,8.5,108
硅谷之谜,吴军/人民邮电出版社/2015-12-1/59.00,7.5,1295
创新者的转机,[美]斯科特•安东尼/胡建桥/中信出版社/2010-6/35.00元,7.1,55
专业化生存,[美]布兰登·伯查德/王岑卉/中国华侨出版社/2014-6/39.8,8.1,136
68个细节上手做老板,黄中强/江西人民/2009-6/24.80元,8.6,46
任性总裁的成功创业法则,伊冯·乔伊纳德/董云峰/中国人民大学出版社/2009/36.00元,6.1,32
不懂合伙，必定散伙,武帅/火遇风品牌管理/中信出版社/2016-12/52.00元,7.5,42
如何成为一名成功的风险投资人（第二版）,[美]马亨德拉·拉姆辛哈尼/路蒙佳/中国金融出版社/2015-10-1/56.00元,7.2,10
沉浮史玉柱,朱瑛石/当代中国/2006-6/28.00元,5.8,276
进化,北大首届互联网CIO-CTO班全体同学著/人民邮电出版社/2014-10/39,6.4,68
富爸爸21世纪的生意,（美）清崎、（美）弗莱明/王戎/南海出版社/2013-1/26.00元,6.2,176
任正非传,孙力科/浙江人民出版社/2017-5-2/39.80,8.4,34
从核心创新,陈劲/2009-10/38.00元,7.2,29
创业，请从会用人开始,Lisa（杨莉）/广西科学技术出版社/2017-5-15/45.00元,7.7,10
互联网之达芬奇密码,MullHe/电子工业出版社/2011-6/39.00元,6.4,164
The Entrepreneur's Guide to Customer Development,BrantCooper、PatrickVlaskovits/Cooper-Vlaskovits/2010-7-29/USD19.95,8,10
阿米巴经营,[日]稻盛和夫/陈忠/中国大百科全书出版社/2009-10/33.00元,5.7,708
另类创客,亚力克莎·克莱、凯拉·玛雅·菲利普斯/中国友谊出版公司/2015-12-1/CNY42.00,7,44
触点管理,安妮·M·许勒尔(AnneM.Schuller)/于嵩楠/中国人民大学出版社/2015-12-1/CNY49.00,7.4,18
APP运营推广：抢占移动互联网入口、引爆下载量、留住用户,胡保坤/人民邮电出版社/2015-11/49.80元,5.5,68
创业者的赚钱系统,2009-4/39.00元,7.8,23
权衡,凯文·梅尼/曾贤明/中信出版社/2010/11/16/32.00,6.7,99
小风暴1.0,肖茉莉/中信出版社/45,10,265
规则颠覆者,[日]内田和成编著/宋晓煜/后浪丨江西人民出版社/2017-4/38.00元,8.8,53
7-11零售圣经,陈卫/企业管理出版社/2005-11/29.8,6.7,37
合伙人,吴严/山西经济/2009-6/38.00元,6.6,104
马云传,赵建/中国画报出版社/2008-11/36.00元,6.7,277
竞争大未来,加里．哈梅尔、C.K.普拉哈拉德/王振西/昆仑出版社/1998.4/CNY16.50,8.7,28
互联网思维的企业,[美]DaveGrayThomasVanderWal/张　玳/人民邮电出版社/2014-4-25/59.00元,8.1,140
Startupland,MikkelSvane/Jossey-Bass/2014-12-8/USD26.00,5.8,10
超预期,陈润/中国华侨出版社/2015-2-1/CNY36.00,7,94
我是微商2：21天逆天文案修炼笔记,流年小筑、徐东遥/机械工业出版社/2015-11-21/59.00,8.4,27
未来财富,布莱德·德哈文/当代中国/2007-7/20.00元,7.4,57
俞敏洪创业人生,《赢在中国》项目组/中国民主法制出版社/2008-4-1/39.00元,7.6,178
我把一切告诉你2,万里依然/中信出版社/2012-5-1/35.00元,7.6,145
哈佛商学院管理全书,/中国致公出版社/2001-5/970.00元,6.9,27
激活个体,陈春花/机械工业出版社/2015-10-1/49,7.5,122
探索好奇,约翰·亨德里克斯/杜然/中信出版社/2014-4/49,7.1,25
创业者之道,大前研一/郭明辉/中信出版社/2006/36.0,6.1,81
创业,"北京出版集团公司,北京出版社/2011-8-1/29.80元",8.3,60
再看电商,黄若/电子工业出版社/2014-7-1/CNY39.00,7.2,202
创造财富的100种方法,【美】史蒂夫·钱德勒、【美】山姆·贝克福德/文佳/江苏文艺出版社/2014-3-19/32.00元,6.2,32
富翁是这样炼成的,费利克斯·丹尼斯/但汉源/深圳出版发行集团，海天出版社/2009-1/30.00元,8.3,10
创业者对话创业者,张向东/中信出版社/2010-7/29.00元,7.5,149
颠覆式创新：企业实现突破的15种方式,让-马贺·杜瑞/中信出版社/2016-10/45.00元,6.9,32
促动,段泓冰/北京联合出版公司/2015-12/42.00,8.3,13
从来没有太晚的开始,【韩】韩京姬/姜龙极/长江文艺出版社/2013-11-1/29.8,5.5,48
如何开一家成功的咖啡店,侯吉建/机械工业出版社/2006-1/29.80元,5.9,20
重新定义创新,谢德荪/中信出版集团/2016-1-15/CNY56.00,8.3,32
从创业筹资到IPO:企业融资全流程实战解析,,6.3,12
发现利润区,亚德里安・J・斯莱沃斯基、大卫・J・莫里森、劳伦斯・H・艾伯茨、保罗・G・克利福德/中信出版社/2003-8/29.00元,8,230
照着做，你就能带好团队,［日］河野英太郎/郭勇/中国华侨出版社/2014-6-1/36.8,7.1,80
超级IP,高德/现代出版社/2016-10-31/39.80元,6,50
点茶成金,"谢付亮,张之闯/福建人民出版社/2013-3/35.00元",8.1,10
家得宝传奇,王真铃/2008-5/39.00元,9,28
Inside the Tornado,GeoffreyA.Moore/HarperBusiness/2011-3-20/GBP9.99,7.4,18
种子,爱范儿/光明日报出版社/2011-12-1/26.00元,7.4,108
激活组织：从个体价值到集合智慧,陈春花/机械工业出版社/2017-4-28/49.00,7.6,35
新机器的灵魂,TracyKidder/龚益、高宏志/机械工业出版社华章公司/2011-10/45.00元,7.6,137
Smartcuts,ShaneSnow/HarperBusiness/2014-9-9/USD26.99,8.3,19
重新定义团队：谷歌如何工作,拉兹洛·博克/宋伟/中信出版集团/2015-12-1/CNY56.00,7.4,1030
冯仑管理日志,王方剑/中信出版社/2010-3/42.00元,6.6,30
智弈,胥英杰、李平/清华大学出版社/2008-7-1/35.00元,7.3,105
中小企业私募债券,周涴帆/中信出版社/2013-10/80.00元,7.5,10
创客法则,陈一佳/中信出版社/2015-7/48.00,8.1,31
免费:商业的未来,ChrisAnderson/中信出版集团/2015-10-1/35.40,5.7,68
黑道商学院,[美]麦可·法兰杰斯/吴书榆/江苏文艺出版社/2011-11/32.80元,7.2,59
日本失去的十年,陈鸿斌/贵州人民出版社/2001-12/22.0,8.5,10
颠覆者,李志刚/中国友谊出版公司/2014-6-1/38.00,8.9,53
创变,潘东燕/机械工业出版社/2016-9-30/45,6.5,23
卖轮子,杰夫科克斯、霍华德史蒂文斯/李耀廷、张玲/中央编译出版社/2010-1/39.80元,6.8,730
谷歌小子,理查德•勃兰特/谭永乐/中信出版社/2010-4/26.00,8.5,333
22岁大学生赚了一个亿,[日]原田翔太/毛成真/中国人民大学出版社/2011-9-15/29.80元,6.9,26
从0到亿,高佳奇、金昊锋/团结出版社/2016-11/49,7.6,36
埃隆·马斯克与SPACEX的商业传奇,埃里克·席德豪斯/北京海鹰科技情报研究所/机械工业出版社/2015-1-9/39.00,9.2,15
赵迎光说韩都衣舍,赵迎光口述、伟雅俱乐部编辑/机械工业出版社/2015-8-1/45.00元,8.1,37
企业成长之痛,埃里克·G·弗拉姆豪茨(Flamholtz.E.G.)^伊冯·兰德尔/黄震亚^董航/清华大学/2011-7/58.00元,7.5,18
创刊指南,詹姆斯·B·科巴克/河北教育出版社/2005-7/39.80元,7.4,50
创办你的企业,国际劳工组织编/中国劳动社会保障出版社/2003-1/21.00元,8.4,14
一网打尽,[美]布拉德·斯通/李晶、李静/中信出版社/2014-1-15/49.00元,6.7,1407
褚橙方法,张小军/江苏凤凰科学技术出版社/2015-11-1/CNY39.00,7.9,35
卖创意,[美]马蒂·斯克拉（MartySklar）/易伊、施红慧/广东人民出版社/2016-6-1/39.80元,7.2,10
转折点,许维/电子工业出版社/2014-5-1/49.00元,6.5,73
如何吸引天使投资,布莱恩E.希尔(BrianE.Hill)、迪•鲍尔(DeePower)/桂曙光/机械工业出版社/2013-8-20/58.00,7.8,16
我是特朗普接班人,【美】兰德尔•品科特（RandalPinkett）/谢佩妏/陕西师范大学出版社/2009/29.80元,6.9,28
从白手起家到月收一百万,泽田尚美/吴珺/国际文化出版公司/2009-1/18.00元,7.4,12
创新者的逆袭,郑刚、陈劲、蒋石梅/北京大学出版社/2017-6/56.00,6.8,10
一起攀登8844,幸玮/电子工业出版社/2007-11/38.00元,8.3,66
创业者实战手册,何建湘/中国人民大学出版社/2015-11-1/45,7.2,16
