titles,authors,nums,peoples
大而不倒,[美]加里•斯特恩（GaryH.Stern）、罗恩•费尔德曼（RonJ.Feldman）/钱睿、季晓南、杨艳/中国人民大学出版社/2014-1/45.90元,6.3,19
世界是弯的,DavidM.Smick/陈勇/中信出版社/2009-6/38.00元,7.3,259
一个金融衍生品交易员的自白,石川哲也（TetsuyaIshikawa）/施轶/中国人民大学出版社/2013-10-1/49.9,7.3,28
投机与骗局,马丁S.弗里德森/王娟/机械工业出版社/2007-7/36.00元,7.3,131
大钱,弗雷德里克·科布里克/中信出版社/2009-11/36.00元,7.3,89
金钱游戏,亚当•史密斯/广东经济出版社/2011-5/32.00元,6.8,64
华尔街的扑克牌,(美国)阿伦·布朗/陈学彬/上海财经大学出版社/2008-8/37.00元,7.8,67
How to Make Money in Stocks,WilliamJ.O'Neil/McGraw-HillEducation/2009-7-16/GBP17.99,8.6,38
零起点Python大数据与量化交易,何海群/电子工业出版社/2017-2/99,4.7,16
最后的合伙人,查尔斯·R.盖斯特/向桢/中国财政经济出版社/2003-04-01/29.80元,7.3,79
投资组合的熵理论和信息价值,鲁晨光/中国科学技术大学出版社/1997-10/15,8.5,15
海龟交易特训班,迈克尔·柯弗/赵娅/中国人民大学出版社/2009.7/39.80元,6.8,79
Trends in Quantitative Finance,FrankJ.Fabozzi、SergioM.Focardi、PetterN.Kolm/ResearchFoundationofCFAInstitute/2006-4-21/USD9.95,8.7,10
投行实鉴,投行小兵/清华大学出版社/2014-8-1/88.00元,8.4,21
解读基金,季凯帆/中国经济出版社/2007-4/22.00,7.6,1913
高级债券资产组合管理,法伯兹/钱泳/7-81122/2007-12/48.00元,7.3,13
财富的逻辑 1,陈志武/西北大学出版社/2015-9-1/52.00元,8.3,68
金融工程原理,宋逢明/清华大学出版社/1999-10/20.00元,8.5,61
国际经济学,[美]保罗·R·克鲁格曼等/海闻/人民大学/2006-9/32.00元,8,357
邓普顿金律,约翰·马克思·邓普顿、詹姆斯·艾利森/应韶荃、粟志敏/上海交通大学出版社/2010/23.00元,7.6,27
经济物理学导论,[美]罗萨里奥·N/中国人民大学/2006-1/18.00元,8.7,30
股市之神是川銀藏,是川銀藏、伊東誠/大牌出版社/2011-3-4/NT$300,8,19
财务报表分析,索弗/肖星、陈晓/清华大学出版社/2005-8/49.00元,7.7,30
华尔街顶级证券分析师的忏悔,[美]丹·莱因戈尔/译林/2007-5/28.00元,5.8,87
互联网金融,姚文平/中信出版社/2014-1-1/65.00元,7.5,155
一本书读懂风险投资,（美）巴斯更/王正林/中信出版社/2011-4/42.00元,8.1,128
博弈与平衡,施金晶/中国金融出版社/2015-11,7.9,10
中国PE的法律解读,北京市道可特律师事务所、道可特投资管理（北京）有限公司/中信出版社/2010-8-1/49.80元,7.7,76
“错误”的行为,理查德·泰勒/王晋/中信出版集团股份有限公司/2016-1/69,8.4,670
技术分析与股票盈利预测,沙巴克/地震出版社北京发行部（原地震出版社）/2007-5/68.00元,8.5,27
宇宙的主人，市场的奴隶,史蒂芬•贝尔/廖岷/中信出版集团股份有限公司/2016-8-1/CNY68.00,7.7,10
瓦良格谜局,向东、殷明/当代中国出版社/2013-1/42.80元,7.3,77
趋势跟踪,迈克尔·卡沃尔/那希尧/广东经济出版社/2009-5/38.00元,6.6,156
金融危机真相,德罗萨/朱剑峰/中信/2008-1/28.00元,6.9,72
威科夫操盘法,山西人民出版社/2016-10-1/48,8,19
大行蝶变,潘功胜/2012-3/68.00元,8.3,24
风投大师,[美]安德鲁·罗曼斯/郑磊/机械工业出版社/2014-12-1/49.00元,7.2,28
Mastering Bitcoin,AndreasM.Antonopoulos/O'ReillyMedia/2014-12-20/USD34.99,8.4,152
保险基础知识,吴定富编/中国财政经济出版社/2006-6/38.00元,6.3,46
5小时熟知金融常识,[日]慎泰俊/杨玉辉/东方出版社/2010-9/22.00元,6.5,61
中国式价值投资,李驰/中国人民大学出版社/2010年5月/39.80元,7.3,461
世界金融五百年上,余治国/2011-7/28.00元,6.9,85
跳着踢踏舞去上班,[美]卡萝尔·卢米斯/张敏/北京联合出版公司/2017-11/109.90元,7.5,158
战胜政策市,袁幼鸣/浙江大学出版社/2010.2/38.00元,7.9,64
转型与冲击：马丁·沃尔夫谈未来全球经济,"马丁·沃尔夫/中信出版社,中信出版集团股份有限公司/2015-5-1/CNY58.00",8.1,27
鹏城楼市风云录,蔡拥富/2013-6-30,8.6,75
非理性亢奋,陈志武/中信出版社/2010-12-7/39.00元,7.3,135
超级天使投资,戴维·罗斯/桂曙光、尚孟生/中国人民大学出版社/2015-5/49.00元,8.2,46
大数据银行：创新者、颠覆者、企业家们正在重塑银行业,［美］布莱特·金（BrettKing）/张翠萍/机械工业出版社/2016-3-28/59.00,6.7,18
花旗银行,[美]哈罗德·文·/中国金融/2005-11/60.00元,8.2,35
索罗斯模式,乔治·索罗斯/机械工业/2010-3/36.00元,8.2,68
投资思想史,马克·鲁宾斯坦/机械工业出版社/2009-2/56.00元,7.8,49
"The Economics of Money, Banking and Financial Markets",FredericS.Mishkin/PearsonEducation/2012-4-1/USD95.02,9.5,50
索罗斯论全球化,乔治·索罗斯/王荣军/商务印书馆/2003-3/11.00,7.8,60
系统性的体制转变,周小川/中国金融出版社/2008-12/60.00元,7.5,10
股市风云二十年,肖宾/机械工业出版社/2010-1/38.00元,7.9,122
货币制度的世界史,黑田明伸/何平/中国人民大学出版社/2007-11-1/25.00元,8.6,34
富国论,亚当·斯密/郭大力、王亚南/中国金融出版社/2003-6/25元,7.2,37
如何从商品期货交易中获利,威廉·D·江恩/李国平/机械工业/2007-1/58.00元,6.9,133
伯恩斯坦金融三部曲1,彼得·伯恩斯坦/中国人民大学出版社/2009-10/28.00元,8.4,124
下一个暴富点,（美）肯·费雪劳拉·霍夫斯曼/刘寅龙/广东人民出版社/2013-6/68.00元,7.9,38
对冲基金经理回忆录（原书第2版）,（美）拉尔斯•克罗耶/黄菊、杨睿/机械工业出版社/2013-10-1/39.00,7.2,49
大熊市启示录,拉塞尔•纳皮尔/钱睿、高彩霞/湛庐文化策划中国人民大学出版社/2009-8/49.80元,8.9,47
Liar's Poker,MichaelLewis/HodderPaperbacks/2006-6-5/GBP9.99,7.7,85
郎咸平说：谁在拯救中国经济,郎咸平/东方出版社/2009-9/29.00元,7.6,1614
证券投机的艺术,[德]安德烈?科斯托拉尼（AndréKostolany）/郑磊/机械工业出版社/2016-8/59.00,8.9,15
世界上最简单的会计书,（美）达雷尔•穆利斯、朱迪丝•奥洛夫/黄屹/机械工业出版社/2013-10/30.00,7,1069
大萧条,伯南克/宋芳秀/东财大/2007-4/38.00元,7.9,70
金融市场学,彼得S.罗斯米尔顿H.马奎斯/陆军/机械工业出版社/2009-4/79.00元,8.6,37
非理性市场与蜥蜴式大脑思维,特里·伯纳姆/李海波/2008-4/32.00元,7.2,89
朗文金融时报财经词汇,瓦格纳/2009-1/25.00元,8.3,29
跨市场交易策略,[美]约翰J.墨菲（JohnJ.Murphy）/王帆、高闻酉、马海涌/机械工业出版社/49,6.8,39
信贷立国,戴维·斯塔萨维奇/席天扬、欧恺/格致出版社/2016-3-1/CNY39.00,9,10
联储岁月,劳伦斯·H.梅耶/中国金融出版社/2005-4/36.00元,7.9,30
香港金融业百年,冯邦彦/东方出版中心/2007-1/48.00元,7.3,60
资本的逻辑,黄嵩/2012-8/39.80元,7.7,86
从零开始读懂经济学,斯凯恩/立信会计/2014-6-1/36,6.5,78
富国之道：富国银行董事长写给股东的信,［美］理查德•柯瓦希维奇［美］约翰•斯坦普著/王礼译/广东旅游出版社/2016-4-1/45.00,7.8,39
操纵,郎咸平/东方出版社/2004-05/39.60,7.5,212
金融资本,鲁道夫·希法亭/福民/商务印书馆/1994-6/16.90元,8.2,28
资产配置投资实践,【英】YoramLustig（尤拉姆拉斯汀）/孙静、郑志勇、李韵/电子工业出版社/2016-5/99.00元,7.5,13
郎咸平说：新帝国主义在中国 2,郎咸平/东方出版社/2010-5/32.00元,7.9,1849
BCG视野,本岛康史/陈玖琲/电子工业/2008-1/28.00元,8,56
资本市场,弗兰克·J·法博齐、弗朗哥·莫迪利亚尼/汪涛、郭宁/中国人民大学出版社/2011-7/85.00元,8.8,10
对冲基金到底是什么？,黄徽/中信出版社/2011-7/35.00元,6.7,412
一本书读懂金融常识,李昊轩/中国商业出版社/2013-4-1/29.80元,5.5,163
钱途,杜枫/北京大学出版社/2009-2/48.00元,8.6,148
数量金融(原书第2版)(第3卷),保罗·威尔莫特/郑振龙、陈蓉、刘杨树/机械工业出版社/2015-4/149.00元,7.6,10
交易冠军,马丁·舒华兹/王正林、王权/中国青年出版社/2012-6/39.00元,8.8,282
涨价的世界,张捷/北京/2011-7/39.80元,7.7,47
最后的大佬（上）,威谦·科汉/徐艳芳/中信出版社/2009-1/39.00元,7.9,78
融资租赁在中国问题与解答,姜仲勤/当代中国/2008-7/35.00元,7.9,39
金融经济学,王江/中国人民大学出版社/2006-6/26.00元,9.3,109
定价权,张捷/中国发展出版社/2014-8-1/CNY69.80,8.1,20
纯粹经济学,王福重/中信出版社/2015-4/49.00元,6.6,229
新资本论,向松祚/中信出版社/2014-11/68.00,8.4,86
The Big Short,"Lewis,Michael/W.W.Norton&Company/2015-12-1/120元",8.1,10
股市之神,是川银藏/吕理州/时报文化出版有限公司/1991-7/64.00元,8.6,78
冷静自信的交易策略,[美）麦考尔著/薛迪安/海南出版社/1999-5/17.80元,8.4,93
经营分析与评价,（美）帕利普、（美）希利/朱荣/东北财经大学出版社有限责任公司/2008-6/39.00元,6,24
美国豪门巨富史,古斯塔夫斯·迈尔斯/上海财经大学出版社/2010-1/65.00元,7.5,19
高盛如何统治世界,威廉D.科汉/李建军、汪川、廖淑萍/机械工业出版社/2012-7/69.00元,7.5,35
金融工程学,（英）洛伦兹・格利茨/唐旭/经济科学出版社/2003-1/51.00,7.9,15
行为金融学,"露西·阿科特(LucyF.Ackert)(编者)、,理查德·迪弗斯(RichardDeaves)(编者)/清华大学出版社/2010-12/36.00元",7.8,16
在大萧条中幸存,刘军洛/香港亚洲医药出版社/2013-1/59.00元,8.2,43
中国银行间市场固定收益产品交易实务,谢多、冯光华/2015-4,7.7,17
潜伏在资本市场,仇子明/中信出版社/2010年9月30日/28.00元,7,248
高收益债券实务精要,罗伯特S.克里切夫/2013-1/58.00元,8,29
银行转型2025,何大勇、张越、陈本强、刘月/中信出版社/2017-4-8,7.5,16
压垮世界的泡沫,[美]加雷·加勒特（GaretGarrett）/译科、杨崇献/法律出版社/2010-12/32.00元,8.2,25
Fiasco,FrankPortnoy/Penguin/1999-2-25/GBP9.50,9.1,63
超越技术分析,图莎尔·钱德/罗光海/万卷出版公司/2010-1/55.00元,7.3,77
欧元的故事,戴维·马什/机械工业/2011-5/58.00元,8.3,38
思危：犹太人的赚钱哲学,亚伯拉/重庆出版集团重庆出版社/2007年12月/29.80元,7.6,104
仅仅是昨天,弗雷德里克·刘易斯·艾伦/孟洁冰/法律出版社/2011-2/38.00元,8.1,42
通胀,[英]亚当·弗格森/徐宝林钱峰/中华工商联合出版社有限责任公司/2011-11-1/39.90元,6.9,52
打开高频交易的黑箱,（美）迈克尔•德宾/谈效俊/机械工业出版社/2014-1/40.00,7.4,59
高盛阴谋,李德林/万卷出版公司/2010-6/36.00元,6.5,630
年薪百万是规划出来的,浙江大学出版社/2013-12-1/32,7.2,24
分形市场分析,埃德加.E.彼得斯/储海林、殷勤/经济科学出版社/2002-1/46.00元,7.3,56
房地产周期百年史,HuoYiTe/贾祖国/EconomicSciencePress/2011-9/68.00元,8,25
金融的魔鬼,（美）理查德•布克斯塔伯/黄芳/中信出版社/2011-12/39.00元,7.3,24
费雪论创富,中国人民大学出版社/2009-12/32.00元,7.9,83
打破神话的投资十诫,埃斯瓦斯·达莫达兰/何岚/机械工业出版社/2006-5/39.80元,8.1,48
