titles,authors,nums,peoples
The Making of the State Enterprise System in Modern China,MorrisL.Bian/HarvardUniversityPress/2005-4-30/USD58.50,7.9,10
One Billion Customers,JamesMcGregor/Simon&Schuster/2007-9-4/$15.00,6.7,2115
Wheels for the World,"Brinkley,DouglasG./PenguinBooks/2004-6-1/USD25.00",8.2,0
Taken for a Ride,BillVlasic、BradleyA.Stertz/HarperPaperbacks/2001-6-19/USD16.99,8.8,10
亨利·福特自传,亨利·福特/中国城市出版社/2005-9/28.00元,7.5,137
圈子圈套,王强/清华大学出版社/2006-1/26.00元,7.5,4686
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,7.5,161
中国地名灯谜,王德海编/学苑出版社/2004-10/18.5,8.4,0
The Accidental Billionaires,BenMezrich/Anchor/2010-5-4/USD15.95,6.7,10
亨利·福特自传,亨利·福特/中国城市出版社/2005-9/28.00元,8.7,137
三九陷落,徐明天/企业管理/2006-10/28.00元,7.7,10
盛大传奇,张路，吴比著/中信/2007-1/32.00元,7.8,111
彼得·林奇的成功投资,[美]彼得·林奇、约翰·罗瑟查尔德/刘建位、徐晓杰/机械工业出版社/2007-1/38.00元,7.3,5026
追逐日光,[美]尤金·奥凯利/蒋旭峰/中信出版社/2007-1/26.00元,7.6,2423
为什么,宁高宁/机械工业出版社/2007-1/38.00元,7.9,173
缔造苹果神话,杰弗里•扬、威廉•西蒙/蒋永军/中信出版社/2007-1/38.00元,6.7,905
做书店,徐冲/广西师范大学出版社/20070101/28.00元,7.4,297
圈子圈套,王强/清华大学出版社/2006-1/26.00元,7.5,4686
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,8.8,161
华为研发,张利华/机械工业出版社/2009-10/39.00元,7.6,227
挡不住的趋势,张明正、陈怡蓁/电子工业出版社/2005-8/29.80元,8.6,73
卓有成效的管理者,[美]彼得·德鲁克/许是祥/机械工业出版社/2005-6/28.00元,9.4,9524
完美的竞赛,斯宾塞·安特/汪涛、郭宁/湛庐文化策划中国人民大学出版社/2009-9/49.80元,8.2,22
Google将带来什么?,杰夫·贾维斯/陈庆新、赵艳峰、胡延平/中华工商联合出版社/2009-8/39.00元,7.6,986
轻公司,李黎、杜晨/中信出版社/2009-7/39.00元,7.6,870
大卫·别克和他的非凡汽车,劳伦斯·R·古斯廷/2009-5/30.00元,9.4,10
激荡三十年,吴晓波/中信出版社/2017-11/116.00元,7.7,42
世界是平的,[美]托马斯·弗里德曼/何帆、肖莹莹、郝正非/湖南科学技术出版社/2006-11/56.00元,6.5,13409
The HP Way,DavidPackard/Collins/1996-06-05/USD14.95,9,10
行走的榜样,《互联网杂志社》杂志社/人民邮电出版社/2006-8/28.00元,8.7,38
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,5.5,1673
Rework,JasonFried、DavidHeinemeierHansson/CrownBusiness/2010-3-9/USD22.00,6.7,1870
Showstopper! the Breakneck Race to Create Windows NT and the Next Generation at Microsoft,G.PascalZachary/e-reads.com/2009-6-1/USD14.95,7.4,10
豆瓣，流行的秘密,黄修源/机械工业出版社/2009-9/29.00,8.8,1677
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,7.9,161
The Accidental Billionaires,BenMezrich/Anchor/2010-5-4/USD15.95,7.6,10
华为研发,张利华/机械工业出版社/2009-10/39.00元,8.6,227
林村的故事,黄树民/素兰、纳日碧力戈/生活·读书·新知三联书店/2002-3/18.00元,8.4,534
Rework,JasonFried、DavidHeinemeierHansson/CrownBusiness/2010-3-9/USD22.00,8.7,1870
The Accidental Billionaires,BenMezrich/Doubleday/2009-7-14/USD25.00,8,61
行走的榜样,《互联网杂志社》杂志社/人民邮电出版社/2006-8/28.00元,6.5,38
Google将带来什么?,杰夫·贾维斯/陈庆新、赵艳峰、胡延平/中华工商联合出版社/2009-8/39.00元,7.6,986
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,9,1673
轻公司,李黎、杜晨/中信出版社/2009-7/39.00元,7.6,870
三九陷落,徐明天/企业管理/2006-10/28.00元,5.5,10
豆瓣，流行的秘密,黄修源/机械工业出版社/2009-9/29.00,7.3,1677
教训,王安/生活读书心知三联出版社/1986,6.6,10
新东方精神,王学文/西安交通大学出版社/2006-1/20.0,6.8,382
巨人团队,2009-11/39.00元,7.8,14
统治,豆世红/江苏人民出版社/2009-11/25.00元,7.4,32
China's New Business Elite,MargaretM.Pearson/UniversityofCaliforniaPress/1997-8-1/USD85.00,9.4,10
追求卓越,（美）汤姆·彼得斯（ThomasJ.Peters）、（美）罗伯特·沃特曼（RobertH.Waterman）/胡玮珊/中信出版社/2009-11/39.00元,7.9,54
The Accidental Billionaires,BenMezrich/Anchor/2010-5-4/USD15.95,7.6,10
华为研发,张利华/机械工业出版社/2009-10/39.00元,8.6,227
中国品牌大赢家,[英]吉尔摩/中信出版社/2003-6/48.00元,7.5,10
惠普之道,[美]戴维·/新华出版社/1995-07/9.80,8.2,84
博弈危机,徐明天/当代中国出版社/2005-1/30.00元,7.3,10
中国地名灯谜,王德海编/学苑出版社/2004-10/18.5,6.4,0
华尔街之子,琼·施特劳斯/贺慧宇、王同宽、池俊常/华夏出版社/2004-10/58.00元,8,175
马云管理日志,金错刀/中信出版社/2009-4/42.00元,7.6,211
蒙牛管理模式全集,梅晓鹏/武汉大学/2007-3/35.00元,6.1,11
The Accidental Billionaires,BenMezrich/Doubleday/2009-7-14/USD25.00,7.6,61
Google将带来什么?,杰夫·贾维斯/陈庆新、赵艳峰、胡延平/中华工商联合出版社/2009-8/39.00元,8,986
德隆内幕,李德林/当代中国出版社/2004-1/30.00元,7,108
轻公司,李黎、杜晨/中信出版社/2009-7/39.00元,8.4,870
24天,[美]丽贝卡·史密斯、约翰·R.埃姆什威勒/荣恩琳/上海远东出版社/2004-8/44.80元,8,77
大卫·别克和他的非凡汽车,劳伦斯·R·古斯廷/2009-5/30.00元,7.8,10
并驾齐驱,叶子彤、叶子彤/中国财政出版社/2004-8-1/36.00元,8,10
王小波全集（第六卷）,王小波/云南人民出版社/2007-1/20.00元,9.1,2197
帝国商行,李国荣主编/九州/2007-1/38.00元,7.3,14
教训,王安/生活读书心知三联出版社/1986,5.5,10
豆瓣，流行的秘密,黄修源/机械工业出版社/2009-9/29.00,6.8,1677
China's New Business Elite,MargaretM.Pearson/UniversityofCaliforniaPress/1997-8-1/USD85.00,7.3,10
统治,豆世红/江苏人民出版社/2009-11/25.00元,9,32
缔造苹果神话,杰弗里•扬、威廉•西蒙/蒋永军/中信出版社/2007-1/38.00元,8.2,905
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,6.7,1673
三九陷落,徐明天/企业管理/2006-10/28.00元,7.2,10
苹果往事,[美]安迪·赫茨菲尔德/洪慧芳/电子工业出版社/2010-01/48.00元,7.6,321
盛大传奇,张路，吴比著/中信/2007-1/32.00元,6.6,111
百度那些人和事,丁西坡/中国人民大学/2009/36.00元,8.7,222
给你一个亿,查立/电子工业出版社/2010年04月/32.80元,7.7,985
企鹅凶猛,薛芳/华文出版社/2009-11/28.00元,7.8,336
彼得·林奇的成功投资,[美]彼得·林奇、约翰·罗瑟查尔德/刘建位、徐晓杰/机械工业出版社/2007-1/38.00元,7.1,5026
追逐日光,[美]尤金·奥凯利/蒋旭峰/中信出版社/2007-1/26.00元,8.2,2423
为什么,宁高宁/机械工业出版社/2007-1/38.00元,6.6,173
企鹅凶猛,薛芳/华文出版社/2009-11/28.00元,6.6,336
新东方精神,王学文/西安交通大学出版社/2006-1/20.0,7.3,382
父与子,（美）小托马斯·沃森、彼德·彼德/尹红等/新华出版社/1995/18.00,8.2,46
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,6.7,161
The House of Morgan,RonChernow/GrovePress/2010-1-13/USD22.00,8.8,27
私募江湖,仇晓慧/中信出版社/2010年3月/42.00元,7,381
徽商研究,张海鹏、王廷元/安徽人民出版社，人民出版社/2010-1/78.00元,6.9,10
阳光基业,2010-6/32.00元,8.2,15
中国企业家黑皮书,苏小和/重庆/2010-6/33.00元,9,103
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,7.8,1673
博弈危机,徐明天/当代中国出版社/2005-1/30.00元,7.5,10
红色华润,吴学先(合著者)华润(集团)有限公司《红色华润》编委会(编者)/中华书局/2010年4月1日/68.00元,8.3,38
中国地名灯谜,王德海编/学苑出版社/2004-10/18.5,9.5,0
中国反围堵,萧三匝、何伊凡、白益民/机械工业出版社/2010-4/36.00元,6.9,25
旱码头,"陈杰/北方联合出版传媒(集团)股份有限公司,万卷出版公司/2010-4/36.00元",8.3,35
中国近代棉纺织业史研究,森时彦/袁广泉/社会科学文献出版社/2010-4-1/68.00元,7.7,20
风投大败局,刘鸿飞、于俊燕/中国财政经济出版社/2010-3/28.00元,6.5,55
有一种心态叫放下,冠诚/天津科学技术出版社/2008-8-1/35.00元,7.1,24
硅谷顽童,王静编/青岛/2008-7/23.00元,6.1,33
日本造：盛田昭夫和索尼公司,盛田昭夫/伍江/三联书店/1988,8.7,34
颠覆者,[美]约翰·卡多/杨宇光/上海远东出版社/2007-7-1/38.00元,7.3,23
亲历我国银行六十年,赵海宽/2008-8/32.00元,8.1,10
杜拉拉升職記,李可/樸實/2008-8-30/新台币299元,7.6,2858
三井帝国在行动,白益民/中国经济出版社/2008/45.00元,7.4,710
南通张季直先生传记,张孝若/中华书局/1930,7.3,10
史玉柱如是说,杨连柱/中国经济出版社/2008-5-1/39.80元,6.4,94
上海民族机器工业,上海工商局机器工业史料组/中华书局/1966-02-01/CNY3.90,8.3,10
苦心经营,雷·克罗克、罗伯特·安德森/魏国强、张敬芬/新华出版社/1996/11.00,8.9,12
在星巴克要买大杯咖啡！,[日]吉本佳生/陈思佳/中国轻工业出版社/2008-1/26.80,9.1,2884
巨人团队,2009-11/39.00元,6.6,14
蒙牛管理模式全集,梅晓鹏/武汉大学/2007-3/35.00元,6.4,11
谁动了我的奶酪?,斯宾塞•约翰逊(SpencerJohnson)/魏平/中信出版社/2010-5-1/22.00元,7.7,4114
为什么,宁高宁/机械工业出版社/2007-1/38.00元,7.8,173
缔造苹果神话,杰弗里•扬、威廉•西蒙/蒋永军/中信出版社/2007-1/38.00元,7.3,905
活着就为改变世界,[美]杰弗里·扬、威廉·西蒙/蒋永军/中信出版社/2010-6/39.00元,7.1,2687
阳光基业,2010-6/32.00元,6.9,15
中国企业家黑皮书,苏小和/重庆/2010-6/33.00元,8.2,103
做书店,徐冲/广西师范大学出版社/20070101/28.00元,7.6,297
房间里最精明的人,（美）贝萨尼·麦克莱恩/杨励轩、静恩英/中国社会科学出版社/2007-02-01/42.00元,7.9,185
苹果电脑案例,（美）库鲁圣/李芳龄/中国财政经济出版社/2007-1-1/39.80元,7.2,34
红色华润,吴学先(合著者)华润(集团)有限公司《红色华润》编委会(编者)/中华书局/2010年4月1日/68.00元,7.8,38
The Billion Dollar Molecule,BarryWerth/Simon&Schuster/1995-3-1/USD17.00,7.5,10
中国反围堵,萧三匝、何伊凡、白益民/机械工业出版社/2010-4/36.00元,9.1,25
王小波全集（第六卷）,王小波/云南人民出版社/2007-1/20.00元,8.3,2197
旱码头,"陈杰/北方联合出版传媒(集团)股份有限公司,万卷出版公司/2010-4/36.00元",9.5,35
中国近代棉纺织业史研究,森时彦/袁广泉/社会科学文献出版社/2010-4-1/68.00元,6.9,20
风投大败局,刘鸿飞、于俊燕/中国财政经济出版社/2010-3/28.00元,8.3,55
摩根全传（上）,罗恩•彻诺/金立群/重庆出版社/2010-3-1/39.00元,7.3,99
风投大败局,刘鸿飞、于俊燕/中国财政经济出版社/2010-3/28.00元,6.9,55
中国近代棉纺织业史研究,森时彦/袁广泉/社会科学文献出版社/2010-4-1/68.00元,9.5,20
活着就为改变世界,[美]杰弗里·扬、威廉·西蒙/蒋永军/中信出版社/2010-6/39.00元,7.1,2687
缔造苹果神话,杰弗里•扬、威廉•西蒙/蒋永军/中信出版社/2007-1/38.00元,7.3,905
为什么,宁高宁/机械工业出版社/2007-1/38.00元,7.8,173
追逐日光,[美]尤金·奥凯利/蒋旭峰/中信出版社/2007-1/26.00元,7.7,2423
彼得·林奇的成功投资,[美]彼得·林奇、约翰·罗瑟查尔德/刘建位、徐晓杰/机械工业出版社/2007-1/38.00元,8.7,5026
史上最伟大的交易,[美]格里高利•祖克曼/施轶/中国人民大学出版社/2010-7-1/49.80元,8,345
我是中小企业掌门人,铃木修/袁淼/2010-8/26.00元,6.9,21
盛大传奇,张路，吴比著/中信/2007-1/32.00元,6.7,111
阳光基业,2010-6/32.00元,6.9,15
中国企业家黑皮书,苏小和/重庆/2010-6/33.00元,8.2,103
旱码头,"陈杰/北方联合出版传媒(集团)股份有限公司,万卷出版公司/2010-4/36.00元",8.3,35
王小波全集（第六卷）,王小波/云南人民出版社/2007-1/20.00元,9.1,2197
中国反围堵,萧三匝、何伊凡、白益民/机械工业出版社/2010-4/36.00元,7.5,25
The Billion Dollar Molecule,BarryWerth/Simon&Schuster/1995-3-1/USD17.00,7.8,10
红色华润,吴学先(合著者)华润(集团)有限公司《红色华润》编委会(编者)/中华书局/2010年4月1日/68.00元,7.2,38
苹果电脑案例,（美）库鲁圣/李芳龄/中国财政经济出版社/2007-1-1/39.80元,7.9,34
房间里最精明的人,（美）贝萨尼·麦克莱恩/杨励轩、静恩英/中国社会科学出版社/2007-02-01/42.00元,7.6,185
牛奶可乐经济学2,[美]罗伯特·弗兰克/闾佳/中国人民大学出版社/2009-1/39.80,7.3,1444
珍珠帝国,王丰/2008-11/34.00元,8.2,10
中国模式,郭凡生/2009-1/49.00元,9,72
真相,李肃/2009-1/50.00元,6.1,10
万科正在学他们,易居中国·决策资源房地产研究中心/2009-1/68.00元,7.1,10
大江东去（共三部）,阿耐/长江文艺出版社/2009-1/118.00元,9.4,3433
硅谷顽童,王静编/青岛/2008-7/23.00元,6.6,33
有一种心态叫放下,冠诚/天津科学技术出版社/2008-8-1/35.00元,8.5,24
炼狱之门,马毅颖/中信出版社/2008-6/39.00元,8,10
激荡三十年,吴晓波/中信出版社/2017-11/116.00元,8.5,42
再造联合利华,（英）杰弗里·琼斯/王莉、宋洁/上海远东出版社/2008-02-01/49.00元,8.3,19
长银新生,上海世纪出版集团/上海远东/2008-2/40.00元,7.7,39
出轨,刘华左志坚（合著）/中信出版社/2008年2月第一版/39.00元,7.4,47
为什么,宁高宁/机械工业出版社/2007-1/38.00元,7.8,173
追逐日光,[美]尤金·奥凯利/蒋旭峰/中信出版社/2007-1/26.00元,7.7,2423
彼得·林奇的成功投资,[美]彼得·林奇、约翰·罗瑟查尔德/刘建位、徐晓杰/机械工业出版社/2007-1/38.00元,8.7,5026
盛大传奇,张路，吴比著/中信/2007-1/32.00元,6.7,111
重来,[美]贾森·弗里德、[丹]戴维·海涅迈尔·汉森/李瑜偲/中信出版社/2010-10/36.00元,8.3,6354
一胜九败,[日]谷本真辉、李鑫/中华工商联合出版社有限责任公司/2011-1-1/29.90元,6.2,277
三九陷落,徐明天/企业管理/2006-10/28.00元,9,10
营销管理,[美]菲利普·科特勒、[美]凯文·莱恩·凯勒/梅清豪/上海人民出版社/2006-9/78.00元,8,1673
中国老板演讲录,魏开永/2011-1/45.00元,6.8,10
工业革命,[美]R.R.帕尔默、乔·科尔顿、劳埃德·克莱默/苏中友、周鸿临、范丽萍/世界图书出版公司北京公司/2010-12/35.00元,8,78
盛大为什么,刘立京/2010-7/29.00元,6.9,10
史上最伟大的交易,[美]格里高利•祖克曼/施轶/中国人民大学出版社/2010-7-1/49.80元,7.9,345
我是中小企业掌门人,铃木修/袁淼/2010-8/26.00元,7.6,21
房间里最精明的人,（美）贝萨尼·麦克莱恩/杨励轩、静恩英/中国社会科学出版社/2007-02-01/42.00元,7.9,185
做书店,徐冲/广西师范大学出版社/20070101/28.00元,7.3,297
一个证券分析师的醒悟,张化桥/中信出版社/2010-9/30.00元,9,1847
缔造苹果神话,杰弗里•扬、威廉•西蒙/蒋永军/中信出版社/2007-1/38.00元,8,905
聪明的投资者,本杰明·格雷厄姆、BenjaminGraham/王中华、黄一义/人民邮电出版社/2010-8/88.00元,6.8,3056
私募江湖,仇晓慧/中信出版社/2010年3月/42.00元,7,381
徽商研究,张海鹏、王廷元/安徽人民出版社，人民出版社/2010-1/78.00元,7.7,10
谁动了我的奶酪?,斯宾塞•约翰逊(SpencerJohnson)/魏平/中信出版社/2010-5-1/22.00元,6.6,4114
缔造中国富豪,"王吉鹏,赵婕著/经济日报出版社/2004-10/28.00元",8.3,21
摩根全传（上）,罗恩•彻诺/金立群/重庆出版社/2010-3-1/39.00元,6.9,99
风投大败局,刘鸿飞、于俊燕/中国财政经济出版社/2010-3/28.00元,9.5,55
中国近代棉纺织业史研究,森时彦/袁广泉/社会科学文献出版社/2010-4-1/68.00元,7.2,20
百度那些人和事,丁西坡/中国人民大学/2009/36.00元,7.6,222
给你一个亿,查立/电子工业出版社/2010年04月/32.80元,7.4,985
华为研发,张利华/机械工业出版社/2009-10/39.00元,6.8,227
The Accidental Billionaires,BenMezrich/Anchor/2010-5-4/USD15.95,6.6,10
China's New Business Elite,MargaretM.Pearson/UniversityofCaliforniaPress/1997-8-1/USD85.00,8.2,10
统治,豆世红/江苏人民出版社/2009-11/25.00元,7.1,32
中国品牌大赢家,[英]吉尔摩/中信出版社/2003-6/48.00元,7.6,10
巨人团队,2009-11/39.00元,6.2,14
荣辱二十年,阚治东/中信出版社/2010-1-1/38.00元,6.6,1412
观止-微软创建NT和未来的夺命狂奔,G.PascalZachary/张银奎/机械工业出版社/2009/42.00元,7.8,686
中国模式,郭凡生/2009-1/49.00元,8.2,72
珍珠帝国,王丰/2008-11/34.00元,7.7,10
浮沉,崔曼莉/陕西师范大学出版社/2008-5/32.00,7.4,12544
上海民族机器工业,上海工商局机器工业史料组/中华书局/1966-02-01/CNY3.90,7.1,10
史玉柱如是说,杨连柱/中国经济出版社/2008-5-1/39.80元,6.1,94
南通张季直先生传记,张孝若/中华书局/1930,8.7,10
炼狱之门,马毅颖/中信出版社/2008-6/39.00元,8.1,10
有一种心态叫放下,冠诚/天津科学技术出版社/2008-8-1/35.00元,7.6,24
硅谷顽童,王静编/青岛/2008-7/23.00元,7.3,33
