titles,authors,nums,peoples
个人品牌50,汤姆·彼得斯/李英华/上海世纪出版集团（上海人民出版社）/2004-10/18.00元,7.8,51
顾客要买什么,[美]迈克尔·西尔/方海萍/中国人民大学出版社/2006-10/38.00元,7.5,116
品类杀手,罗伯特.斯佩克特/商务印书馆/2006-3/40.00元,6.4,91
服务营销,克里斯托弗·H·洛夫洛克/陆雄文/庄莉/中国人民大学出版社/2001-5-1/68.00,8.1,29
浪尖上的宝洁,（美）戴尔/兰燕卓/电子工业出版社/2006-1/39.00元,7.5,61
再造销售奇迹,基斯·伊迪斯/中国财经出版社/2005-3/39.80元,8.8,41
感官品牌,[美]马丁·林斯特龙/赵萌萌/天津教育出版社/2011-3/35.00,7.5,184
数据挖掘技术,GordonS.Linoff、MichaelJ.A.Berry/巢文涵、张小明、王芳/清华大学出版社/2013-3/79.80元,8.1,46
关键时刻MOT,[瑞典]詹•卡尔森著/韩卉/人民大学出版社/2006-4/32.00元,7.6,267
How brands grow part 2,JenniRomaniuk、ByronSharp/2015-11-19,7.7,10
自我营销七堂课,黄欢/中国商业出版社/2013-4/35.00元,8,377
奢侈品应该这样卖,岩仓正枝/田龙姬/中华工商联合出版社有限责任公司/2010-1/25.00元,6.9,173
從Brand到Icon，文化品牌行銷學,道格拉斯B.霍特(DouglasB.Holt)/楊琲琲、王承志/臉譜/2009/11/20/NT360,7.7,18
微商：运营策略、技巧、工具、思维与实战,陈光锋/机械工业出版社,4.8,85
体验营销,Berndh.schmitt/刘银娜、高靖、梁丽娟/清华大学出版社/2004-4/36.0,8.1,29
什么是战略,（美）杰克·特劳特（JackTrout）/火华强/机械工业出版社/2011-1-1/38.00元,7.1,176
时尚品牌传奇,马克.唐盖特/陈婕/中国纺织出版社/2008-8/38.00元,7.4,85
说服你其实很简单,[美]凯文•霍根（KevinHogan）、[美]詹姆斯•斯皮克曼（JamesSpeakman）/成静/广东经济出版社/2009年9月/29.80元,7.2,93
企业成长之痛,埃里克·G·弗拉姆豪茨(Flamholtz.E.G.)^伊冯·兰德尔/黄震亚^董航/清华大学/2011-7/58.00元,9.2,18
故事营销有多重要,【美】尼克•南顿（NickNanton）、【美】杰克•迪克斯（JackDicks）/闾佳、邓瑞华/中国人民大学出版社/2016-6/45元,7.4,38
强关系,[加]斯科特•斯特莱登/魏薇/中国人民大学出版社/2012-6/45.90元,7,113
消费者行为学,符国群/机械工业出版社/2003-1/78.00元,8.2,91
微信控 控微信,萧秋水、秋叶、油杀臭干/人民邮电出版社/2013-6/45.00元,6.9,144
不说话就赢的企划术,（日）天野畅子/李青/世界图书出版公司·后浪出版公司/2011-7-1/28.00元,7.8,62
星巴克的感性营销,（韩）金英汉、（韩）林希贞/张美花/当代中国出版社/2006-01-01/29.80元,6.7,355
微信营销与运营,秦阳、秋叶/人民邮电出版社/2016-12-1/39.80,7.2,43
大数据营销,（美）麦德奇、保罗B.布朗/王维丹/2013-12/39.00,6.8,143
品牌大师,【美】戴维•阿克、王宁子/中信出版社/2015-7-1/48,7.1,55
懂报表比会营销更重要,【中】蔡丽煌/清华出版社/2013-11-1/32.00,8.4,72
问题就是答案,阿兰·皮斯/九洲/2009-4/20.00元,8.6,52
人生犹如赛马,（美）里斯、（美）特劳特/曹建海/中国财政经济出版社/2005-8/29.80元,7.4,68
自营销,[美]亚历克斯•博古斯基（AlexBogusky）、[美]约翰•温莎（JohnWinsor）/闾佳/浙江人民出版社/2012-10/42.90元,6.7,187
零售的本质：7-Eleven便利店创始人的哲学,"緒方知行,田口香世/陆青/机械工业出版社/2016-6-23/CNY45.00",8,98
光环效应,[美]罗森维(PhilRosenzweig)/张湛/北京师范大学出版社/2007-9-1/32.00元,8.3,529
揭秘服装赚钱的门道,服装探秘/武汉大学出版社/2009-9/28.00元,8.1,177
影响力方程式,［美］克里斯·布洛根（ChrisBrogan）、［美］朱利恩·史密斯（JulienSmith）/常利/浙江人民出版社/2014-6/49.90元,7.5,49
科特勒营销策略,菲利普·科特勒/高登第/中信出版社/2007-12/36.00元,8.1,62
示人以真,（美）帕特里克·兰西奥尼(PatrickLencioni)/曹蔓/机械工业出版社/2010-8/28.00元,8.3,87
品牌领导,（美）戴维•阿克、埃里克•乔基姆塞勒/耿帅/机械工业出版/2012-6/49.00元,7.7,42
科特勒说,菲利普・科特勒/郭永/当代中国出版社/2005-2/25.00元,8.4,61
品牌领导,[美]大卫·A.艾克、爱里克·乔瑟米赛勒/曾晶/新华出版社/2001-4/29.80元,7.8,136
買與不買都上癮: 從Armani到Zara的時尚行銷,馬克‧敦格/英屬維京群島商高寶國際有限公司/20070404,7.6,56
创业三板斧：重运营,汤亚舟/电子工业出版社/2017-6-1/69.80元,7.5,127
销售脑,帕特里克•任瓦茨(PartrickRenvoise)、克里斯托弗•莫林(ChristopheMorin)/鹂嘉图/浙江人民出版社/2014-7-1/CNY45.90,7.4,51
从失败到成功的销售经验,弗兰克/地震出版社/2004-05-01/19.80元,8.7,29
搜索引擎营销,MikeMoran（迈克莫兰）、BillHunt（比尔亨特）/董金伟/电子工业出版社/2009/69.00元,8.2,135
完美销售教练,琳达·理察森/马慧、中原/中华工商联合出版社有限责任公司/2010-9/32.00元,8.6,36
微信，这么玩才赚钱,王大恩（笔名：王易）、曹雪怡（笔名：蓝尧）/机械工业出版社/2013-7/49.00,5.5,157
一位经营鬼才的自白,铃木敏、胜见明/浙江大学出版社/2015-7-1/CNY42.00,7.6,74
切割营销,路长全/2008-5/32.00元,8.1,42
流量的秘密,(英)BrianClifton/钟镭/人民邮电出版社/2010-2/45.00元,7.5,225
品牌22律,阿尔・里斯、劳拉・里斯、储文胜、周安柱、梅清豪/储文胜、周安柱、梅清豪/上海人民出版社/2004-7-1/28.0,7.5,151
新网络营销推广实战从入门到精通,谭贤/人民邮电出版社/2015-11/59.80元,7.4,33
一寫就熱賣,山口拓朗/吳佳玲/先覺/2016-2-1/260.00台幣,8,34
心魔行銷,李民傑、江健勇/平凡企業/2008/HK$91,8,93
世界上最伟大的女销售员,[美]凯特琳·凯利CaitlinKelly/王珺/中信出版股份有限公司/2013-7-2/45.00元,6.8,75
将任何东西卖给任何人,乔·吉拉德/天地出版社/2005-4/28.0,7.9,65
Propaganda,EdwardBernays/IgPublishing/2004-9-1/USD14.95,8.6,23
我是熊本熊的上司,蒲島郁夫/蘇暐婷、江裕真/野人文化股份有限公司/2014-10-8/290,8.2,17
当餐饮经营遇上了创意,菲利普·詹姆斯·罗曼诺/李雨及、何子龙/上海人民出版社/2010-8/25.00元,7.4,40
关系力,蒂姆•邓普顿/洪云、王梦琳/北京联合出版公司/2017-5-1/42.00,7.1,50
提问销售法,托马斯・福瑞斯、刘艳红/刘艳红/企业管理出版社/2004-5-1/37.50元,7.3,69
纵横,崔建中/新世界出版社/2010-1/36.00元,8.5,158
视觉内容营销,(美)斯蒂芬·甘布尔/邱墨楠/中信出版社/2017-5/58.00,6.4,10
公关圣经,(美)菲利普.莱斯礼/汕头大学出版社/2004-03/98.00,7.7,43
战略品牌管理,凯文·莱恩·凯勒/人民大学/2006-9/69.00元,8,74
看电影学销售,孙路弘/中国人民大学出版社/2007-4/28.00元,7.4,130
市场研究实务与方法,郑宗成、陈进、张文双/广东经济/2011-8/58.00元,8.6,41
秒杀,[美]博恩·崔西/杨彬、吴孟儒/中华工商联合出版社/2010-8/28.00元,8.2,77
消费者心理学,罗子明/清华大学出版社/2007-1/35.00元,6.8,34
再看电商,黄若/电子工业出版社/2014-7-1/CNY39.00,8.3,202
创意传播管理,陈刚/机械工业出版社/2012-1/55.00元,7.5,140
精简,[美]马修·E·梅/华驰航/中信出版社/2013-7-5/45.00元,7,149
Traction: A Startup Guide to Getting Customers,GabrielWeinberg、JustinMares/S-curvesPublishing/2014-8-25/USD14.99,8.8,20
数据时代的经济学：对网络智能时代机遇和风险的再思考,唐·泰普史考特（DonTapscott）/毕崇毅/机械工业出版社/2016-5-6/CNY65.00,8.3,15
服装应该这样卖,王建四/北京大学/2007-2/29.00元,6.5,60
新媒体文案创作与传播,秋叶、叶小鱼、勾俊伟/人民邮电出版社/2017-4/39.80元,7.8,47
品牌知行,郑宗成/中山大学出版社/2004-5/49.80元,8.2,45
隐秘的商机：如何预测和整合未来趋势,【美】罗希特·巴尔加瓦/中国人民大学出版社有限公司/2016-12-1/CNY55.00,8.4,56
要素品牌战略,菲利普•科特勒、瓦得马•弗沃德/李戎/复旦大学出版社/2010.10/38.00元,7.6,63
利润模式,(美)斯莱沃斯基/张星/中信出版社/2007-10/45.00元,7.7,83
圈子圈套2,王强/长江文艺出版社/2006-8/28.00元,7.9,7411
软文营销实战108招：小软文大效果,苏航/人民邮电出版社/2016-2/49.80元,7,41
Growth Hacker Marketing,RyanHoliday/Portfolio/2013-9-3/USD10.31,7.2,58
终结营销混乱,杰克·特劳特/2009-9/36.00元,8,57
周鸿祎自述,周鸿祎/中信出版社/2014-8/45.00元,7.6,4249
恨着恨着就爱上了,杜子建/北京联合出版公司/2014-10/59.00元,6.3,134
百度推广,百度营销研究院/电子工业出版社/2013-6/59.00元,7,67
销售管理与客户关系,(英)鲍勃.哈特利/机械工业出版社/2002-01/33.00,7.2,23
微博：改变一切,李开复/上海财经大学出版社/2011-2/28.00元,5.8,2936
数据驱动营销,（美）杰弗里/林清怡、刘敬东、全波/人民邮电出版社/2014-1-2/59,7.4,16
好陈列胜过好导购,阿福先生/2012-7/35.00元,7,24
商界裸奔,[英]理查德·布兰森/李志斌、郑云辉/中信出版社/2011-2/48.00元,7.7,227
"奢华,正在流行",迈克尔・西尔弗斯坦、约翰・巴特曼、高晓燕、尼尔・菲斯克/高晓燕/电子工业出版社/2005-01-01/28.00,7.7,68
产品经理的第一本书,林达·哥乔斯/戴维依/中国财政经济出版社/2004-1/39.80元,7.1,462
《微信营销方法1+2+3》,骏君/广东经济出版社/2016-10,5.9,30
如何让新消费者买单,[美]马歇尔•科恩/焦程程/中华工商联合出版社有限责任公司/2012-2-1/36.00元,6.2,45
市场营销,[美]罗杰·A·凯林、史蒂文·W·哈特利、威廉·鲁迪里尔斯/董伊人、史有春、何健/世界图书出版公司/2011-11/128.00元,8.3,16
整合营销沟通,(美)唐·E.舒尔茨、斯坦利·I.坦纳鲍姆、罗伯特·F.劳特伯恩/张斌艺、张丽君/上海人民出版社/2006/22,6.7,31
视觉营销,[英]托尼·摩根/陈望/中国纺织出版社/2009-3-1/78.00元,7.5,52
创业36条军规,孙陶然/中信出版社/2011-12/39.00元,8,1262
整合营销传播,[美]唐•舒尔茨海蒂•舒尔茨/王茁、顾洁/清华大学出版社/2013-6/49.00元,7.3,38
做单（全新版）,胡震生/时代文艺出版社/2014-9-1/39.80元,8.3,51
非常营销：娃哈哈--中国成功的实战教案,吴晓波、胡宏伟/浙江人民出版社/2002-09/25.00,7.3,125
沃顿商学院最实用的谈判课（原书第2版）,（美）G.理查德•谢尔/林民旺、李翠英/机械工业出版社/2013-10/39.00,7.9,319
零售管理,[美]巴里·伯曼[B/中国人民大学/2007-2/68.00元,7.5,28
为什么人们不买我的东西,【美】哈里•沃什伯恩、金•华莱士著/传神翻译公司/中华工商联合出版社有限责任公司/2010-1/28.00元,8,43
超越营销,陈刚、王雅娟/中信出版社/2017-6-1/CNY56.00,5.8,13
蒙牛内幕,张治国/北京大学出版社/2006-8/49.00元,6.9,866
The Attention Merchants,TimWu/Knopf/2016-10-18/USD28.95,8.7,28
消费者行为学,迈克尔·R·所罗门/卢泰宏/电子工业出版社/2006-1/68.00元,8.1,82
大卫·奥格威自传,大卫.奥格威/海南出版社/1998-09/16.80元,7.9,278
99%的人都把卖点说错了,广濑知砂子/北方妇女儿童出版社/2017-1-1/CNY39.80,6.7,28
创建强势品牌,戴维・阿克/中国劳动社会保障出版社/2004-5-1/48.00,8,136
消费者行为心理学,张易轩/中国商业出版社/2014-12-1/32.00,6.5,53
从零开始做运营,张亮/中信出版社/2015-11-1/49.00元,7.5,1731
SPIN销售高价成交,（美）辛德、（美）科恩/张科丽、赵周/湛庐文化出品·中国人民大学出版社/2009-9/32.00元,7.4,41
B2B品牌管理,(美)菲利普·科特勒、(德)弗沃德/楼尊/2008-1/35.00元,7.7,88
大数据预测,【美】埃里克·西格尔/周昕/中信出版社/2014-3/58.00,7.2,136
如何影响顾客的购买决定,约翰·麦基恩/魏清江/机械工业出版社/2004-3/26.00元,7.3,17
泛广告时代的幻象,陈小云/复旦大学出版社/2006-12/40.00元,8.1,334
奢侈品销售的艺术 ：顶级奢侈品品牌的销售圣经,[美]罗宾·伦特（RobinLent)、[法]热纳维耶芙·图尔（GenevièveTour）/牛继业/机械工业出版社/2016-6-15/80.00,6.2,10
世界上最伟大的销售员,【美】乔·吉拉德、斯坦利•H.布朗/贾子达、杜嫦娟/重庆出版社/2015-1/36.00元,7.1,33
黑客营销,[美]ScottBrinker（斯科特·布林克尔）/李易、赵艳斌、卢庆龄/电子工业出版社/2016-8-1/49,6.9,10
企划圣经,黄治苹/电子工业出版社/2011-4/29.90元,7.4,131
奥美的观点IV,奥美公司/中国人民大学出版社/2006-6/68,5.8,309
运营笔记,类延昊/天津人民出版社/2016-12-30/39.80,8,266
广告企划的艺术,乔恩・斯蒂尔/中国三峡出版社/2003-1-1/35.00元,7.3,37
品牌是什么？——互联网时代品牌系统创新,刘晓彬/电子工业出版社/2015-9/60,5.8,119
网络营销推广实战宝典,江礼坤/电子工业出版社/2012-1-1/59.00元,7.4,137
公众风潮,查伦·李、乔希·贝诺夫/陈宋卓涵/机械工业出版社/2010年1月/48.00元,7.3,163
当场就签单,［日］加贺田晃/佟斯文/企业管理出版社/2014-11/32.80元,6.9,45
互联网商规11条,[美]阿尔·里斯、[美]劳拉·里斯/梅清豪、周安柱/上海人民出版社/2006-01-01/25.00元,7,187
与全世界做生意,柯纳·伍德曼、ConorWoodman/闾佳/机械工业出版社/2010-10/32.00元,7.9,671
3号地产商,俞越/九州出版社/2013-6/39.80元,7.7,13
销售专业主义,大前研一等/中信出版社/2013-12/35.00元,7.2,81
网红经济,袁国宝、谢利明/企业管理出版社/2016-5-1/CNY42.00,6.1,211
淘宝、天猫电商运营百科全书,刘涛/电子工业出版社/2016-7/59.00元,6.6,19
市场细分与定位,(美国)詹姆斯·H·迈尔斯著/王祎、燕清/电子工业出版社/2005-01-01/29.00,7.8,11
圈子圈套3,王强/长江文艺出版社/2007-10/32.00元,7.9,6573
软文营销从入门到精通,苏高/人民邮电出版社/2015-2-1/48.00元,6.1,60
日本7-ELEVEN消費心理學：你所不知的買物心理,國友隆一/鄭涵壬/臺灣東販/2002/240NTD,7.5,24
如何众叛友离,托比·杨/杜然/中国旅游出版社/2010-1/38.00元,7.7,57
做自己:鬼脚七自媒体第一季,鬼脚七/电子工业出版社/2013-7/77.00元,7.8,203
商业就是一场秀,[美]李•勒菲弗/胡小锐/中信出版社/2013-8-1/45,7.4,85
我是房产销售冠军,[美]拉尔夫·罗伯茨（RalphR.Roberts）、乔·克雷纳克（JoeKraynak）/兰渊琴/中国人民大学出版社/2013-1/39.90元,7.6,16
聚焦,（美）艾•里斯/寿雯/机械工业出版社/2014-1/45.00,7.9,33
阿伦斯广告学,（美）阿伦斯，（美）夏尔菲/丁俊杰/中国人民大学出版社/2008-11/98.00元,8.2,61
奥美的观点7,奥美集团/中信出版社/2013-10/50.00元,8.1,39
精益品牌塑造,[美]劳拉·布希/谢婷婷/人民邮电出版社/2016-9/69.00元,7.3,12
谁说商业直觉是天生的,[美]戴夫·帕特奈克(DevPatnaik)、[美]彼得·莫特森(PeterMortensen)/马慧/万卷出版公司/2010-07/36.00,7.1,99
体验苹果,卡迈恩·加洛/李彤/机械工业出版社/2013-1/39.00元,7.6,34
心理学家的营销术,［英］戴维·刘易斯（DavidLewis）/张淼/广东人民出版社/2015-3/42.00元,7.4,20
天下没有坐着吃的午餐,[日]市村洋文/千太阳/中信出版社/2011-12/28.00元,7.2,82
产品管理,[美]唐纳德·R.莱/汪涛/北京大学/2006-3/58.00元,8,79
经营的原点,[日]绪方知行/张磊/浙江人民出版社/2012-8/39.90元,8.6,66
激活品牌：我们可以超越褚橙,胡海卿/机械工业出版社/59.00,8.4,23
创意笔记本4,高桥宣行/曹逸冰/中信出版股份有限公司/2014-5-1/CNY32.00,8.6,48
O2O进化论,板砖大余、姜亚东/中信出版社/2014-5/49,6.7,97
BCG视野,今村英明/李成慧/电子工业出版社/2008-3/28.00元,7.4,89
传统企业，互联网在踢门,刘润/中国华侨出版社/2014-7/42,7.3,194
0元机票的秘密,陈旭/团结出版社/2013-11/39.80元,6.8,116
叶茂中策划.上卷·做,叶茂中营销策划机构/机械工业出版社/2006-1/49.80元,7.3,239
用户力：需求驱动的产品、运营和商业模式,郝志中/机械工业出版社/2015-11-1/59.00,7.4,435
外贸七日通,黄海涛/中国海关/2008-8/22.00元,7.8,248
赚钱就这么简单,刘克亚/湖南人民出版社/2010-9/36.00元,8.2,65
被诅咒的巨头,乔纳森·尼（JonathanA.Knee）、布鲁斯·格林沃尔德（BruceC.Greenwald）、艾娃·希芙（AvaSeave）/施乐乐/中信出版社/2013-6-1/49,7.6,35
问题就是答案,阿兰·皮斯/黄邦福/四川大学出版社/2004年11月1日/15.0,7.8,44
定价战略与战术,（美）汤姆·纳格、（美）查莱/龚强、陈兆丰/2012-9/39.00元,8.2,17
品牌之源,（美）阿尔・里斯，劳拉・里斯/火华强/上海人民出版社/2005-01/30.00元,7.5,155
市场营销原理,科特勒/清华大学出版社/2007-5/69.00元,8.4,174
大品牌大问题,杰克·特劳特/莫竹芩/海南出版社/三环出版/2004-6/35.00元,7.9,36
小圈子·大社交,PaulAdams/王志慧/人民邮电出版社/2013-1/29.00元,7.4,181
Cashvertising,DrewEricWhitman/CAREERPR/2008/113.58,7.3,10
影响力2,[美]科里•帕特森（KerryPatterson）约瑟夫•格雷尼（JosephGrenny）大卫•麦克斯菲尔德（DavidMaxfield）让•麦克米兰（RonMcMillan）艾尔•斯维斯勒（AlSwitzler）著/彭静/湛庐文化/2008-7/38.00元,8.3,684
市场研究实务,郑宗成、陈进/中山大学出版社/2002-1-1/39.90,6.7,31
99%的人都用错了销售技巧,河濑和幸/李娟/古吴轩/2011-7/29.80元,7.1,60
销售就是要会提问,蔡怀东/北京联合出版公司/2016-3/45.00,8.2,49
如何做好淘宝,蒋晖/人民日报出版社/2016-11/49.00元,7.9,23
会讲故事，让世界听你的,卢建彰（KurtLu）/中国友谊出版公司/2015-11-18/38.00,7.3,189
测出转化率：营销优化的科学与艺术,"【美】高尔德（Goward,C.）/谭磊、唐捷译/电子工业出版社/2014-10-1/68.00元",7.1,24
一张图表解决所有商业问题,神田昌典/浙江科技/2010-12/32.00元,8.6,95
忽悠外传,余不讳/中央广播电视大学出版社/2009-7/28.80元,7.2,24
360度品牌传播与管理,马克・布莱尔、迈克・墨菲、胡波、理查德・阿姆斯特朗/胡波/机械工业出版社/2004-9/28.00,7.2,94
榨干百度谷歌,张志/电子工业出版社/2011-1/28.00元,6.1,157
微力无边,杜子建/万卷出版公司/2011-10-15/45.00元,6.6,583
跨界,腾讯科技频道/机械工业出版社/2014-10-1/39.00元,7.2,966
战略大客户管理的7个关键,里斯/孙路弘陈叙/电子工业出版社/2004-1/24,8,15
骑着轮子奔跑,克里斯·赞恩/陶金/2012-12/25.00元,6,29
销售新手入门训练,叶素贞/广东经济出版社有限公/2007-1/22.00元,7.2,10
电通“鬼十则”,[日]柴田明彦/郑燕、王婕、马洪月/中信出版社/2013-5/32.00元,6.8,104
微博控•控微博,萧秋水、秋叶语录、社会网络与数据挖掘/人民邮电出版社/2012-9-1/45.00元,7.8,291
电话销售与成交技巧,史蒂芬·谢夫曼/2008-4/26.00元,8.2,26
医聊,安迪·法兰/2009-10/36.00元,8.1,55
水平营销,（美）菲利普•科特勒（PhilipKotler）、（西）费南多•德里亚斯迪贝斯(FernandoTriasdeBes)/科特勒咨询集团/机械工业出版社/2014-7/39.00,7.7,43
水平营销,科特勒/陈燕茹/中信/2008-3/32.00元,7.4,100
零售买手操典,理查德·克劳菲特(RichardClodfelter)/蒋敏丽/华大学出版社/2015-8-1/79.8,7.4,10
超市卖场定价策略与品类管理,IBMG国际商业管理集团/中华工商联合出版社/2014-2-1/42,8.3,18
不对称创新,吴振海/北京师范大学出版社/2007年7月/35.00元,6.8,177
抢单手记：销售就是要搞定人,倪建伟/台海出版社/2016-8/39.80元,8.7,80
消费者王朝,C.K.普拉哈拉德、文卡特・拉马斯瓦米、王永贵/王永贵/机械工业出版社/2005-6/35.00元,8.3,22
营销管理,菲利普・科特勒/梅汝和等/上海人民出版社/1999-10-1/58.00,7.8,30
虎口夺单,马克/北京大学出版社/2009-1/36.00元,6.2,98
Google 广告优化与工具,宫鑫/电子工业出版社/2010-7/60.00元,6.6,100
销售女神徐鹤宁,潇竹/2009-6/39.80元,7.5,203
名博是怎样炼成的,萧秋水、秋叶、月光/机械工业出版社/2009-1/29.80元,7.6,250
优势策略营销,（美）杰•亚伯拉罕（JayAbraham）/伍文韬、陈书/世界图书出版公司/2013-10-1/58.00元,4.5,44
富爸爸销售狗,张春波、张疆、布莱尔・辛格/张春波、张疆/电子工业出版社/2004-7-1/23.00,7.1,356
商业的奥秘,加布尔雷斯/派力/企业管理出版社/2011-5/59.50元,6.9,68
轻营销,唐文/机械工业出版社/2015-6/35元,6.9,84
房地产营销的100个细节,张晓光/广东经济出版社/2005-1/80.00元,7.7,33
我把一切告诉你1,万里依然/中信出版社/2012-1-1/29.00元,7.2,416
策划人,谢伊·塞尔/中国人大/2005-11/15.00元,6.3,35
怎样赢销,乔·吉拉德/当代中国出版社/2008-4/26.00元,8,45
传统企业如何做电商及微电商,龚文祥/电子工业出版社/2015-8-1/79.00元,7.5,40
社群营销与运营/互联网+新媒体营销规划丛书,秦阳//秋叶|总主编:秋叶/人民邮电出版社/2017-5/45.00元,7.5,18
新商业文明,乌麦尔•哈克/吕莉/中国人民大学出版社/2016-9/49.00元,5.4,10
微信营销与运营,王易/机械工业出版社/2014-1-1/CNY49.00,6.4,206
首席品牌官日志,徐浩然、刘晓午/中国经济出版社/2014-1-1/38,7.9,37
不做总统就做广告人,阿瑟.舒尔茨、杰弗里.库鲁圣/王晓鹂/中信出版社/2012-4-6/58.00元,8.5,37
零售业365天促销方案,2011-9/28.00元,7.7,10
营销红皮书,2009-6/75.00元,7.4,17
Cutting Edge Advertising,JimAitchison、NeilFrench/PrenticeHallPTR/1999-8-15/USD29.99,7.1,10
以图代言,KevinCheng/江业华、七印部落/华中科技大学出版社/2015-3-25/46.00,6.1,87
贩卖怀疑的商人,NaomiOreskes、ErikM.Conway/于海生/华夏出版社/2013-1/58.00元,8.1,29
数据化营销,[美]科恩·保韦尔斯（KoenPauwels）/李文远/当代中国出版社/2016-11-1/59.80元,7.3,15
市场营销原理,[美]菲利浦·科特勒/清华大学出版社/2005-8/59.80元,8.5,110
关键时刻战略：激活大数据营销,陈刚、李丛杉/中信出版社/2014-1-1/35元,7.2,50
亚太地区最成功的广告策略,艾奇逊/闾佳/机械工业出版社/2005-2/48.0,7.7,78
叶茂中策划想（下卷）,叶茂中营销策划机构，，，/机械工业出版社/2007-2/45.00元,7.7,134
中国营销思考,陈春花/机械工业出版社/2006-5/28.00元,8,23
The Hidden Persuaders,VancePackard/IgPublishing/2007-7-1/USD16.95,7,10
消费者行为,迈克尔·所罗门、卢泰宏、杨晓燕/杨晓燕/中国人民大学出版社/2015-1-1/42.00元,7.6,20
推销之神原一平,原一平/胡栋梁、胡艳红/中国经济出版社/1992年2月第1版/16.60元,8,30
跨界,蓝色创意跨界创新实验室，中国蓝色创意集团/广东经济出版社/2008-5/45.00元,7,47
互联网思维到底是什么,项建标、蔡华、柳荣军/电子工业出版社/2014-4-1/CNY49.00,7.7,148
品牌简单之道,艾伦·亚当森/姜德义/中国人民大学出版社/2007-9/48.00元,6.3,168
内容营销,索尼娅•杰斐逊(SonjaJefferson))、莎伦•坦顿(SharonTanton)/派力/企业管理出版社/2014-1-15/50.00,7.7,55
电影营销实务,王大勇艾兰/2011-5/48.00元,8.7,116
媒体营销10大黄金法则,韦龙/重庆大学出版社/2010-3/24.00元,7.2,31
个人品牌,麦克纳利/赵恒/中信出版社/2003-12-01/32.0,6.8,51
淘宝网店这样开才赚钱,胡东申/鹭江出版社/2008/32.00元,7.5,73
亲吻销售,[美]罗伯特·索耶（RobertSawyer）/蔡春华/广西美术出版社/2012-7/128.00元,7.7,58
口碑,[美]DavidMeermanScott/高游、郭成钢、薛松/人民邮电出版社/2010-10/25.00,6.8,76
票房营销,菲利普·科特勒　乔安妮·雪芙、菲利普・科特勒、乔安妮・雪芙/陈庆春/中国人民大学出版社/2004-6-1/69.00元,8.4,32
新整合营销,唐·舒尔茨/吴磊/中国水利水电出版社/2004-1/25.00元,6.9,27
广告大师的告诫,（美）鲍勃·加菲尔德（BobGarfield）/闾佳/机械工业/2011-6/36.00元,8,55
微商这么做才赚钱,机械工业出版社/2015-6-1/59元,5.9,71
情感化的品牌,[美]MarkGobe马格·戈拜/王毅王梦译/上海人民美术出版社/2011-1-1/48.00元,7.2,30
酷MA萌的秘密,熊本县政府酷MA萌团队/陈榕榕/北京出版社/2017-6-20/48.00元,8.4,41
改变地产策划人命运的23堂课,王涛/清华大学出版社/2012-11-1/45.00元,6.8,87
移动的帝国,曾航、刘羽、陶旭骏/浙江大学出版社/2014-1-1/48.00,7.4,746
中国式公关,大龙/中信出版社/2006-7/30.00元,7.3,156
销售一定要懂的心理学,文义明、阎颖然/中国经济出版社/2011-1-1/32.00元,6.8,41
产品经理的第二本书,[美]哥乔斯/戴维侬/中国财政经济出版社/2004-4/39.80元,7.5,228
换上顾客的脑袋,斯汀奈特/盖梦丽/第1版(2006年8月1日)/2006-8/28.00元,8,24
董事会里的战争,艾•里斯劳拉•里斯/寿雯/山西人民出版社发行部/2009-7/32.00元,7.5,83
保险销售就这么简单,杨响华/中信出版社/2012-1/35.00元,8.3,32
音爆,[美]乔尔·贝克曼、[美]泰勒·格雷/郭雪/北京联合出版公司/2016-9-1/59.90,7.6,36
餐饮店超低风险运营策略,[日]井泽岳志/人民出版社/2015-9-1/42.00元,6.6,10
销售新手入门训练,肖建中编/2010-5/28.00元,7.8,14
品牌如何成为偶像,道格拉斯·B.霍尔特/胡雍丰、孔辛/商务/2010-3/39.90元,6.8,24
星巴克体验,约瑟夫•米歇利/靳婷婷/2012-12/42.00元,6.5,220
马云点评创业,《赢在中国》项目组/中国民主法制出版社/2007-10/38.00元,7.5,905
医药代表,前后不见/湖南文艺出版社/2006-1/18.00元,6.5,85
营销天才,菲斯克/企业管理/2008-3/65.00元,7.4,52
精益创业方法论,龚焱/机械工业出版社/2015-3/69.00元,7.8,194
Why We Buy,PacoUnderhill/Simon&Schuster/2008-12-30/GBP16.00,7.5,49
从核心扩张,ChrisZook/Tsung/中信出版社/2004-10/25.00元,7.5,26
网站说服力——营销型网站策划,谢松杰/电子工业出版社/2014-1/49.00元,8.1,32
营销渠道,蒋青云/中国人民大学出版社/2008-8/59.00元,7.6,35
二重洗脑,矶村毅/李颖/上海译文出版社/2013-1/26.00元,8.1,121
这样提问才能成交,刘勇/中华工商联合出版社有限责任公司/2010-9/29.90元,7.2,31
产品型社群,李善友/机械工业出版社/2015-3-1/CNY69.00,7.1,359
销售与市场,《销售与市场》杂志社/《销售与市场》出版社/10,8.3,18
高级品牌管理,保罗·藤甫诺/牛国朋/清华大学出版社/2010-9/39.80元,6.9,107
小鱼吃大鱼,亚当·摩根/刘元琪/中国财政经济出版社/2004-10/45.00元,7.6,15
重塑消费者,唐·E.舒尔茨(DonE.Schultz)、等/机械工业出版社/2015-2-1/CNY99.00,7.7,16
