titles,authors,nums,peoples
实划实说,欧阳斌/中国经济出版社/2005-5/38.0,7,10
脚底连着心,简·爱德肖/张婷/新星出版社/2005-4-1/22.00元,6.4,34
商业地产真相,张家鹏/2008-4/56.00元,8.5,58
金牌策划（1）,廖灿/中国经济出版社/2004-05/43.0,6.4,10
广告学教程,倪宁/人民大学/2004-1/29.80元,8.7,39
会展项目策划与组织,许传宏编/重庆大学/2007-7/24.00元,8.4,10
房地产市场营销学,陈修齐主编/电子工业/2007-8/27.00元,6.8,10
企业营销策划实务,2008-4/34.00元,7.4,10
营销策划实训教程,陈宝玉，王琼主编/华中科技大学出版社/2008-3/18.00元,8.3,10
企业参谋,大前研一/裴立杰/中信出版社/2007-1/34.00元,6.4,324
现代广告学,胡晓云，张健康著/浙江大学/2007-3/39.00元,6.7,37
脚底连着心,简·爱德肖/张婷/新星出版社/2005-4-1/22.00元,7.7,34
实划实说,欧阳斌/中国经济出版社/2005-5/38.0,8.6,10
个性化婚礼DIY,吴奇/中国建材工业出版社/2005-4/22.00元,8.2,10
身体·媒体,龚彦、里查德·卡斯特里/上海锦绣文章出版社/2007-7/78.00元,8,48
展覽複合體,大衛·迪恩（DavidDean）/蕭翔鴻/藝術家出版社/2006-3-20/NTD360,7.1,17
市场魔术师-策划大王实战录,1997-1/19.80元,8.6,0
受众为王,杨华钢/广播电视/2007-9/33.00元,8.8,10
玩物“哲”学,张信哲/新星出版社/2005-4/25.00,6.4,141
一页纸的商业计划,帕特里克・赖利/魏青江/中信出版社/2005-4-1/20.00元,8.4,121
应用策划,梅雨霖/轻工业出版社/2007-9/23.00元,9.5,10
汪曾祺小说,汪曾祺/广西人民出版社/2006-11-1/59.00,8.2,403
广告策划与策略,吴柏林/广东经济出版社/2006-9/42.00元,8.2,10
新商业广告学,王国全/中山大学出版社/2007-8/38.00元,7.6,0
用户体验的要素,JesseJamesGarrett/范晓燕/机械工业出版社/2007年10月/25.00,8.7,3780
我们都是创新天才,吴甘霖/机械工业/2007-1/19.80元,7.6,10
网络营销与策划,褚福灵/默认/2007-1/33.0,8.2,0
应用策划,梅雨霖/轻工业出版社/2007-9/23.00元,9.5,10
公共关系策划学,余明阳/首都经济贸易大学出版社/2006-9/34.00元,6.9,10
新商业广告学,王国全/中山大学出版社/2007-8/38.00元,6.9,0
商战红学,海阔/原子能/2006-9/16.00元,7.5,10
用户体验的要素,JesseJamesGarrett/范晓燕/机械工业出版社/2007年10月/25.00,8.2,3780
汪曾祺小说,汪曾祺/广西人民出版社/2006-11-1/59.00,7.6,403
营销计划,威廉·A·科恩/中国人民大学/2006－07－31/35.00元,9,10
心理控制术,[美]麦克斯威尔·马尔茨/洪友/群言出版社/2007-11/29.80元,7.6,1887
项目策划,卢长宝编/电子工业/2008-1/32.00元,8.7,10
公共关系策划学,余明阳/首都经济贸易大学出版社/2006-9/34.00元,7.6,10
商战红学,海阔/原子能/2006-9/16.00元,7,10
网络营销与策划,褚福灵/默认/2007-1/33.0,7.1,0
美国大城市的死与生（纪念版）,[加拿大]简·雅各布斯/金衡山/译林出版社/2006-8/34.50元,6.9,3832
笔花六照,梁羽生/广西师范大学出版社/2008年2月/39.00元,9.2,192
营销计划,威廉·A·科恩/中国人民大学/2006－07－31/35.00元,6.9,10
企业营销策划实务,2008-4/34.00元,7.5,10
商业地产真相,张家鹏/2008-4/56.00元,8.2,58
三方纵论出版大格局,钟永诚/山东人民出版社/2005-05/24.00元,7.5,10
汉字里的商业秘密,史宪文/中国经济出版社/2005-8/19.80元,7.4,0
定位决定成败,刘鑫编著/中国纺织/2007-1/29.80元,6.2,0
设计师谈网页色彩与风格,权智殷/电子工业出版社/2005-9/45.00元,6.9,83
金领,卫哲、王逍海/上海人民出版社/2005-9/35.00元,6.7,181
百家讲坛,马瑞芳/作家出版社/2007-8/25.00元,7.8,119
蒙牛内幕,张治国/北京大学出版社/2006-8/49.00元,8.8,866
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,6.4,161
￥19.99,弗雷德里克·贝格伯德/孔丽荭/二十一世纪出版社/2005-05-01/19.99,8.3,717
九州·缥缈录,江南/新世界出版社/2005-6/20.00元,6.9,20389
现代广告学,胡晓云，张健康著/浙江大学/2007-3/39.00元,7.2,37
巴黎．色彩魔法空間,EditionsdeParis/蔡欣芸/田園城市文化/2008-1-10/TWD260,8.2,421
经纬天下,贾世晟/中国言实出版社/2006-7/28.00元,7.6,10
笔花六照,梁羽生/广西师范大学出版社/2008年2月/39.00元,9.2,192
公共关系策划学,余明阳/首都经济贸易大学出版社/2006-9/34.00元,7.4,10
奥尼尔剧作选,（美）尤金·奥尼尔/荒芜/上海文艺出版社/1982-8/1.10元,7.5,91
剑与电,"（美）赫夫特（Hallford,N.），（美）赫夫特（Hallford，J.）著，陈洪等译/清华大学/2006-01-01/34.00元",7.4,89
现代商务策划教程,周培玉/中国经济出版社/2005-9/32.00元,7.8,10
三方纵论出版大格局,钟永诚/山东人民出版社/2005-05/24.00元,8.7,10
汉字里的商业秘密,史宪文/中国经济出版社/2005-8/19.80元,8.5,0
设计师谈网页色彩与风格,权智殷/电子工业出版社/2005-9/45.00元,7.7,83
金领,卫哲、王逍海/上海人民出版社/2005-9/35.00元,7,181
公共关系策划学,余明阳/首都经济贸易大学出版社/2006-9/34.00元,9.2,10
商战红学,海阔/原子能/2006-9/16.00元,8.7,10
奥尼尔剧作选,（美）尤金·奥尼尔/荒芜/上海文艺出版社/1982-8/1.10元,7.4,91
大秦帝国,孙皓晖/河南文艺出版社/2008-5-1/369.00元,6.7,9492
剑与电,"（美）赫夫特（Hallford,N.），（美）赫夫特（Hallford，J.）著，陈洪等译/清华大学/2006-01-01/34.00元",6.9,89
Google成功的七堂课,罗耀宗/电子工业出版社/2005-7/28.00元,8.9,161
蒙牛内幕,张治国/北京大学出版社/2006-8/49.00元,8.9,866
里尔克诗选,[奥]里尔克/黄灿然/河北教育出版社/2002-7/7.20元,7.4,3355
黄金时代,王小波/华夏出版社/1994年9月/12.80元,7.5,583
想像舞蹈的马格利特,娜斯/生活·读书·新知三联书店/2005-7-1/22.00元,7.4,396
现代商务策划教程,周培玉/中国经济出版社/2005-9/32.00元,7.8,10
三方纵论出版大格局,钟永诚/山东人民出版社/2005-05/24.00元,8.6,10
汉字里的商业秘密,史宪文/中国经济出版社/2005-8/19.80元,7.7,0
一个广告人的自白,大卫·奥格威/林桦/中国友谊出版社/1991/3.5,8.9,60
1P理论,王建国/北京大学出版社/2007-5/39.00元,6.4,135
逻辑学导论,[美]欧文·M·柯匹、[美]卡尔·科恩/张建军、潘天群/中国人民大学出版社/2007-3-1/78.00元,8.9,1378
小丰现代汉语广告语法辞典,丰信东/中国青年出版社/2004-9/70,8,317
成功销售必读的24本书,孙路弘/中国人民大学出版社/2007-4/32.00元,8.3,154
时尚圣经,英国费顿出版社/中国摄影出版社/2006-12/168.00元,7.7,91
用脑袋走路-一个营销策划人的智慧火花,张联雄/湖北科学技术出版社/2006-4/28.80元,6.2,10
策划学,2000-6/26.80元,8.6,10
营销策划与执行,张亦唯/中国工人/2007-2/35.00元,7.8,10
产品经理手册,朱成/广东经济出版社/2006-12/35.00元,7.6,31
项目策划与融资,赵跃龙/中国农业科技出版社/2006-9/100.00元,8.5,0
金领,卫哲、王逍海/上海人民出版社/2005-9/35.00元,7.4,181
设计师谈网页色彩与风格,权智殷/电子工业出版社/2005-9/45.00元,7.5,83
天才的五種創意方程式,"MOSER-WELLMAN,ANNETTE蔡梵谷譯/臉譜/20030201/NT$280",6.9,10
现代厨房设计,[英]特伦斯·康兰（TerenceCo//2004-1/180.00元,8.8,10
獵命師傳奇 卷一,九把刀/蓋亞/2005-2/52.00元,8.8,1488
台湾的茶叶,行政院農委/遠足文化/2003年09月12日/NT$400,7.8,10
创造力心理学/当代智力心理学丛书,俞国良/浙江人民出版社/1996-11-1/18.00,7.2,0
九州·缥缈录,江南/新世界出版社/2005-6/20.00元,7.4,20389
￥19.99,弗雷德里克·贝格伯德/孔丽荭/二十一世纪出版社/2005-05-01/19.99,8.9,717
文化策划,"陈放,陈晓云,唐建/蓝天出版社/2005-5/45.00元",8.9,10
企业营销策划,庄贵军/清华大学出版社/2005-6/36.00元,6.9,10
上海潮流店家,姜庆共、郑晔/上海书店出版社/2005-4/33.00元,6.7,48
Web数据挖掘:将客户数据转化为客户价值,GordonS.linoff、Michaelj.a.berry/电子工业出版社/2004-3-1/45.00,6.9,60
银行公司业务营销技巧,马蔚华/清华大学出版社/2008-2/35.00元,6.9,10
住宅开发类型策划<第3分册>(别墅/公寓/创新策划),余源鹏/广东经济出版社/2004-2-1/40.50,6.9,0
住宅开发类型策划<第1分册>(位置/户型/档次策划),余源鹏/广东经济出版社/2004-2-1/50.00,7.1,0
银行个人业务营销技巧,马蔚华/清华大学/2008-2/39.80元,8.2,13
品牌维他命,维传凯普传播机构/中国市场出版社/2008-1/56.00元,7.6,16
品牌策划实务,熊超群/广东经济出版社/2003-7-1/38.00元,6.7,0
企业文化建设案例选编,本社/中国财经/2007-11/39.00元,9,10
巴黎．色彩魔法空間,EditionsdeParis/蔡欣芸/田園城市文化/2008-1-10/TWD260,7.6,421
市场营销学基础,佩勒尔特/机械工业出版社/2002-7/83.00元,6.7,10
顶级游戏设计,TomMeigs/电子工业出版社/2004-5-1/35.00,7.2,25
策划人,文岗/当代世界出版社/1999-10-1/21.80元,6.9,0
医药保健品营销全程策划,袁小琼/广东经济出版社/2005-1/32.00元,6.7,10
现代广告策划,卫军英/首都经济贸易大学出版社/2004-7-1/36.00元,8.5,10
激活传媒,陆小华/中信出版社/2004-5-1/29.80元,8.7,10
Web数据挖掘:将客户数据转化为客户价值,GordonS.linoff、Michaelj.a.berry/电子工业出版社/2004-3-1/45.00,8.8,60
疯狂策划,爱成/广东经济出版社/2003-10-1/48.00,8,10
产品策划与推广技巧,南兆旭等编/广东经济出版社/2004-2/20.0,8.2,0
市场营销策划与战略案例,杰恩/贾光伟/第1版(2003年3月1日)/2003-3/42.0,6.6,0
赢在用户,[美]SteveMulder、[美]ZivvYarr/范晓燕/机械工业出版社/2007-08-01/29.00,8,1092
现代广告学,胡晓云，张健康著/浙江大学/2007-3/39.00元,6.4,37
企业参谋,大前研一/裴立杰/中信出版社/2007-1/34.00元,8.3,324
营销策划实训教程,陈宝玉，王琼主编/华中科技大学出版社/2008-3/18.00元,6.8,10
广告策划与整合传播,高萍/传媒大学（原北广学院/2007-6/29.80元,6.8,10
营销策划,张科平/清华大学出版社/2007-4/38.00元,7.6,10
房地产项目策划,张敏莉/人民交通/2007-3/38.00元,8.9,0
营销策划与执行,张亦唯/中国工人/2007-2/35.00元,6.4,10
策划学,2000-6/26.80元,8.9,10
我的千岁寒,王朔/作家出版社/2007-3/28.00元,8,5468
优秀电视节目解析,魏南江/中国传媒大学出版社/2007-3/29.80元,8.3,32
展览设计实用手册,[德]伯特龙等/章梅/中国建筑工业出版社/2007-04/69.00元,7.7,32
医药保健品营销全程策划,袁小琼/广东经济出版社/2005-1/32.00元,8.3,10
东方策划学,2008-11/38.00元,7.4,10
现代广告策划,卫军英/首都经济贸易大学出版社/2004-7-1/36.00元,8.2,10
How We Decide,JonahLehrer/HoughtonMifflinCo/2009-02-09/USD25.00,8.2,178
传媒三十年,宋守山/南方日报出版社/2009年/38.00元,6.6,117
101种在家就能做的网上生意,苏珊·斯威尼/2009-1/35.00元,7.8,10
Web导航设计,JamesKalbach/李曦琳/电子工业出版社/2009年3月/69.80元,6.2,242
时装时刻1987-2007,黎坚惠编著/山东人民出版社/2008-12/98.00元,8.1,2033
異端者の快楽,見城徹/太田出版/2008.12.10/1600円,7.4,10
策划的22条铁律,2009-5/29.80元,6.4,10
HOW时代,多弗·塞德曼/陈颖/广东经济出版社/2009-7/35.00元,8.7,18
OK策划论,/长春出版社/1900-01-01/25.0,8.3,10
中外企业文化案例,刘光明/经济管理出版社/2002-05-01/28.0,8.8,0
广告策划,徐智明高志宏/中国物价出版社/1997-1/19.80元,8.4,43
Rework,JasonFried、DavidHeinemeierHansson/CrownBusiness/2010-3-9/USD22.00,7.3,1870
企业策划学,李宝山/企业管理出版社/2003-1/50.00元,7.5,0
产品概念构思,戴维·布莱姆斯顿/陈苏宁/中国青年出版社/2009-6/59.00元,7.1,81
受众为王,杨华钢/广播电视/2007-9/33.00元,8.3,10
广告策划与创意,崔银河/中国传媒大学出版社/2007-10/25.00元,6.4,10
企业参谋,大前研一/裴立杰/中信出版社/2007-1/34.00元,8,324
现代广告学,胡晓云，张健康著/浙江大学/2007-3/39.00元,8,37
赢在用户,[美]SteveMulder、[美]ZivvYarr/范晓燕/机械工业出版社/2007-08-01/29.00,8.3,1092
小丰现代汉语广告语法辞典,丰信东/中国青年出版社/2004-9/70,7.7,317
成功销售必读的24本书,孙路弘/中国人民大学出版社/2007-4/32.00元,8.4,154
时尚圣经,英国费顿出版社/中国摄影出版社/2006-12/168.00元,7.5,91
用脑袋走路-一个营销策划人的智慧火花,张联雄/湖北科学技术出版社/2006-4/28.80元,7.4,10
名牌:CI策划,万力/人民大学/1997-12-01/16.5,8.7,0
房地产项目策划,张敏莉/人民交通/2007-3/38.00元,7,0
营销策划,张科平/清华大学出版社/2007-4/38.00元,6.4,10
市场营销原理,科特勒/清华大学出版社/2007-5/69.00元,7.7,174
剑走偏锋,余之言/作家出版社/2004-1/20.00元,8.3,10
How We Decide,JonahLehrer/HoughtonMifflinCo/2009-02-09/USD25.00,7.4,178
传媒三十年,宋守山/南方日报出版社/2009年/38.00元,8.1,117
沙女,安部公房、新田次郎、大冈升平/于振领、陈岩、迟军/安徽文艺出版社/1985年/3.00元,6.2,17
POST-PRODUCTION COLOUR 摄影后期,史蒂夫·麦克劳德/孔德伟/中国青年出版社/2008-9/58.00元,8.7,106
TOKYO GINZA GRAPHICS 东京银座商业策划-粒米艺术书店,AlphaPlanningInc.(EDT)/2009-1/320.00元,8.7,10
策划学,吴粲/2008-7/58.00元,8.5,10
不為設計而設計=最好的設計,後藤武、佐佐木正人、深澤直人/黃友玫/漫遊者文化事業股份有限公司/2008-7-8/NT$450,7.1,129
住宅开发类型策划<第3分册>(别墅/公寓/创新策划),余源鹏/广东经济出版社/2004-2-1/40.50,7.7,0
住宅开发类型策划<第1分册>(位置/户型/档次策划),余源鹏/广东经济出版社/2004-2-1/50.00,8.3,0
中途岛海战,渊田美津雄、奥宫正武/许秋明/商务印书馆/1979.5/0.70元,7.7,151
品牌策划实务,熊超群/广东经济出版社/2003-7-1/38.00元,8.7,0
放贷人,资本之鹰/鹭江/2009-11/38.00元,6.6,67
酒店美食节的经营与运作,姜培若/2009-1/25.00元,7.8,10
企业宪法,2009-10/36.00元,7.4,10
成瘾医学,师建国编/科学出版社/2002-2/48.00元,8.8,10
人造世界的策略-设计与设计研究论文集,(美)维克多·马格林/2009-10/36.00元,8.7,17
OK策划论,/长春出版社/1900-01-01/25.0,8.8,10
新商业模式百佳案例点评,钱志新/南京大学/2009-8/49.00元,9,10
