titles,authors,nums,peoples
知道做到,[美]肯·布兰佳、[美]保罗·梅耶、[美]迪克·卢赫/刘祥亚、宋云鹏/广东经济出版社/2015-9-1/32.00元,8.7,73
少的力量,（美）里奥·巴伯塔/段淳淳/江苏人民出版社/2009-7-1/25.00元,7.6,607
重新定义管理,[美]布赖恩·罗伯逊/中信出版社/2015-10-1/45,7,132
聚焦法则,里斯/王笑歌/上海人民出版社/2003-1/38.00元,8.5,62
创业中的陷阱,[美]罗布·亚当斯/刘昊明、谢楚栋、连晓松/机械工业出版社/2008-12/28.00元,8.6,43
供应链管理,（美）森尼尔・乔普瑞等/李丽萍等/社会科学文献出版社/2003-2/48.00元,8.6,53
一生的计划,格莱恩·布兰/理子、罗鲲//2003-1/20.00元,7.8,739
人才管理大师,（美）比尔•康纳狄、拉姆•查兰/刘勇军、朱洁/机械工业出版社/2012-7-5/39.00元,7.8,52
Ego Is the Enemy,RyanHoliday/Portfolio/2016-6-14/USD25.00,8.2,34
工作DNA,郝明义/海南出版社/2007-1/23.80元,7.8,1252
把时间当作朋友,李笑来/电子工业出版社/2009-6/32.00元,8.5,27022
价值评估,蒂姆·科勒/高建、魏平、朱晓龙等/电子工业出版社/2007-2/88.00元,9.1,433
公司绝不会告诉你的50大秘密,辛西娅·夏皮罗/千太阳/辽宁人民出版社/2009-7/24.80元,7.7,340
精益企业,[英]JezHumble、[加]JoanneMolesky、[爱尔兰]BarryO’Reilly/姚安峰、韩锴/人民邮电出版社/2016-1/59.00元,8.4,40
慢思考：大脑超载时代的思考学,[美]特奥·康普诺利/阳曦/九州出版社·阳光博客/2016-9/38.00,7.8,629
简化：如何简单工作与生活,爱德华•德博诺/朱邦芊/中信出版集团/2017-3,6.6,128
创,（美）唐纳德·特朗普、（美）比尔·赞克/唐奇芳、顾岳/中华工商联合出版社/2008-04/32.00元,8.1,428
时间投资法,胜间和代/聂星超/中信出版社/2009/25.00元,7.5,1871
文化与组织,(荷)霍夫斯泰德GeertHHofstede/李原、孙健/中国人民大学出版社/2010-6/49.00元,8.6,91
逻辑思维，只要5步,[日]下地宽也/朱荟/企业管理出版社/2014-10/32.80,7.4,339
人力资源成为战略性业务伙伴,(美)达娜·盖恩斯·罗宾逊、詹姆斯C.罗宾逊/孙贺影、姚兰、周宇/机械工业/2011-2/39.00元,8.5,40
客户关系管理,邓.皮泊斯/中国金融出版社/2006-1/58.00元,8.3,22
巷口商学院,胜见明、铃木敏文、野中御次郎/陈俊廷/中国城市出版社/2009-4/35.00元,8,212
新定位,[美]杰克·特劳特、史蒂夫·瑞维金/李正栓、贾纪芳/中国财政经济出版社/2002-10/39.80元,7.6,724
Seven Habits of Highly Effective People,StephenR.Covey/Simon&Schuster/1989-08-15/USD26.00,8.9,243
人人都是产品经理,苏杰/电子工业出版社/2010年4月/45.00元,7.6,6627
波士顿战略观点,卡尔·斯特恩/波士顿咨询公司/中国人民大学出版社/2009-11/56.00元,7.9,61
让全世界都看见你,【美】亚历山德拉·列维特/付文博/武汉大学出版社/2016-5/38.8,6.7,46
创建强势品牌,戴维•阿克(DavidA.Aaker)/机械工业出版社/2012-6-1/49.00元,8,68
从0到ZARA,［西］哈维尔·R.布兰科、［西］赫苏斯·萨尔加多/国际文化出版公司/2017-2-1/72.80元,6.7,27
心法,[日]稻盛和夫/曹岫云/东方出版社/2014-5-1/26.00元,8.5,189
项目管理融会贯通,房西苑、周蓉翌/机械工业出版社/2010-2/98.00元,8.8,59
走出电商困局,黄若/东方出版社/2013-11-1/38.00,8.2,365
麦肯锡传奇,（美）伊丽莎白・哈斯・埃德莎姆/魏青江、方海萍/机械工业出版社/2006-1/36.00元,7.9,368
公司的力量,《公司的力量》节目组/山西教育出版社/2010-8/59.80元,7.9,691
管理会计兴衰史,(美)托马斯.约翰逊(H.ThomasJohnson)罗伯特.卡普兰(RobertS.Kaplan)/托马斯·约翰逊/清华大学出版社/2004-4/28.0,8.9,37
创新的10个面孔,汤姆·凯利/刘金海/专利文献出版社/2007-4/29.80元,8.4,107
大道至简,陈淮/中国发展出版社/2006-6/55.00元,9.2,46
经营沉思录,(日)松下幸之助/路秀明/南海/2009-6/28.00元,8.4,186
丰田汽车案例,杰弗里・莱克、韩英/李芳龄/中国财政经济出版社/2004-11/49.80元,8.6,136
创业必经的那些事1,迈克尔·格伯/王甜甜/中信出版社/2010-9/35.00元,7.9,214
人力资源管理价值新主张,美）乌尔里克/2008-3/75.00元,8.7,40
内向者沟通圣经,[美]珍妮弗·康维勒（JenniferKahnweiler）/魏瑞莉/后浪丨北京联合出版公司/2017-2/42.00元,7.3,296
麦肯锡教我的思考武器,【日】安宅和人/郭菀琪/经济新潮社/2012-10-5/320,7.9,28
利润模式,(美)斯莱沃斯基/张星/中信出版社/2007-10/45.00元,7.7,83
才能评鉴法,莱尔·史班瑟/魏梅金/广东汕头大学/2003-08-01/22.00元,8.9,26
轻公司,李黎、杜晨/中信出版社/2009-7/39.00元,7.6,870
成功销售必读的24本书,孙路弘/中国人民大学出版社/2007-4/32.00元,8.3,154
直觉,[德]格尔德·吉仁泽、GerdGigerenzer/余莉/北京联合出版公司·后浪出版公司/2016-10/36.00元,7.3,135
M型社会,（日）大前研一/刘锦秀江裕真/中信出版社/2007年9月第1版/28.00元,7.6,735
竞争论,迈克尔·波特/中信出版社/2003-1/45.00元,8.4,219
你凭什么做好互联网,曹政/中国友谊出版公司/2016-12/42.00元,8.1,544
有效沟通,余世维/机械工业/2006-7/35.00元,7.8,406
关乎天下,关明生/学林出版社/2005-8/8.00元,8.4,98
财务是个真实的谎言,钟文庆编/机械工业/2009-10/29.00元,7.8,607
实力、运气与成功,[美]迈克尔·莫布森/张婷婷、杜松丹/中国友谊出版公司/2014-11-25/39.80元,7.7,173
重新定义人才,布莱恩·贝克尔、马克·休斯里德、理查德·贝蒂/曾佳、康志军/浙江大学出版社/2016-3/59.90元,9.3,29
公司财务原理,理查德A.布雷利、斯图尔特C.迈尔斯/方曙红等/机械工业出版社/2004-4-1/108.00元,9.1,163
项目百态,[美]TomDemarco、PeterHruschka、TimLister、SuzanneRobertson、SteveMcMenamin、JamesRobertson/金明/人民邮电出版社/2011-3/39.00元,8,283
你的时间有限，不要为别人而活,[日]熊谷正寿/王淑仪/同心出版社/2014-10/32.8元,7.2,475
麦肯锡精英的48个工作习惯,户塚隆将/千太阳/2015-7-1/35,7,327
美學CEO: 用設計思考，用美學管理,吳翰中、吳琍璇/繆思出版有限公司/2010/152.00元,8.2,29
哈佛最受欢迎的营销课,扬米·穆恩/王旭/中信出版社/2012-9/42.00元,7.8,649
一网打尽,[美]布拉德·斯通/李晶、李静/中信出版社/2014-1-15/49.00元,7.4,1407
重新设计工作,杰森·福克斯（JasonFox）/李龙乔/清华大学出版社/2017-2-1/39,7.9,26
一页纸的商业计划,帕特里克・赖利/魏青江/中信出版社/2005-4-1/20.00元,8,121
活法（叁）,(日)稻盛和夫/蔡越先/东方出版社/2009-10/25.00元,8,1037
U型理论（全新升级版）,[美]奥托·夏莫(C.OttoScharmer)/邱昭良、王庆娟、陈秋佳/浙江人民出版社/2013-11-1/62.90元,8.1,77
聪明人用方格笔记本,高桥政史/袁小雅/湖南文艺出版社/2015-6-1/38.00,6.2,2996
礼物,斯宾塞・约翰逊、刘祥亚、潘诚/刘祥亚、潘诚/南海出版公司/2005-4-1/16.80元,7.5,2215
跟我们做流程管理,陈立云//金国华/北京大学/2010-5/45.00元,8.3,94
Getting More,StuartDiamond/CrownBusiness/2010-12-28/USD26.00,8.3,97
Google,托马斯·舒尔茨(Thomas·Schulz)/严孟然、陈琴/当代中国出版社/2016-11-1/CNY49.80,7,142
薪酬管理,(美国)(GeorgeT.Milkovich)乔治·T·米尔科维奇、(美国)(JerryM.Newman)杰里·M·纽曼/成得礼/中国人民大学出版社/2008年08月/68.00元,8.4,68
晨间日记的奇迹,佐藤传/赵明敏/南海出版社/2009-5/25.00元,7.1,3696
企业的性质,威廉姆森、温特/姚海鑫、邢源源/商务印书馆/2007-2/21.00元,9.1,63
组织与管理研究的实证方法,陈晓萍、徐淑英、樊景立、编著/北京大学出版社/2008-6/60.00元,9.2,102
BCG战略思想,水越丰/崔永成/电子工业出版社/2009/1/38.00元,8.5,79
沉静领导,"巴达拉克(美),杨斌/机械工业出版社/2003-01/29.80元",7.6,320
周一清晨的领导课,（美）大卫・科特莱尔/高秀娟/高等教育出版社/2004-05/19.80,7.5,583
抉择,"艾利•高德拉特(EliyahuM.Goldratt)(作者),伊芙拉•高德拉特•亚殊乐(EfratGoldratt-Ashlag)/罗镇坤/电子工业出版社/2011-10/49.00元",8.4,93
魏斯曼演讲圣经2,杰瑞·魏斯曼/闾佳/中国人民大学出版社/2012-6/42.99元,8.2,128
创业36条军规,孙陶然/中信出版集团/2015-10-1/49,8.7,100
经理人财务知识一本通,麦凯因/机械工业/2009-6/39.80元,8.5,66
竞争论,迈克尔•波特/高登第、李明轩/中信出版社/2012-8/88.00元,9.1,36
竞争战略论,琼•玛格丽塔/蒋宗强/中信出版社/2012-11/49.00元,8.2,64
创业成功的秘诀,姜博仁/当代中国出版社/2009-10/22.80元,7.7,186
我的成功可以复制,唐骏、胡腾/中信出版社/2008-12/38.00元,7.4,3746
一个HRD的真实一年,赵颖/清华大学出版社/2016-5-1/38,7.6,119
中层领导力,[美]约翰·C.麦克斯维尔/施轶/江苏文艺出版社/2015-5-15/39.80,7.3,181
绝佳提问,[美]沃伦·贝格尔（WarrenBerger）/常宁/浙江人民出版社/2015-6/52.90元,6.7,129
Your Brain at Work,DavidRock/CollinsBusiness/2009-10-6/GBP17.99,9.3,168
数据、模型与决策,希利尔/任建标/中国财政经济出版社/2004-1/75.00元,8.3,47
简单法则,JohnMaeda、前田约翰/黄秀媛/中国人民大学出版社/2007/25.00元,7.7,607
工业管理与一般管理,亨利·法约尔/机械工业/2007-5/28.00元,8.6,93
效率提升10倍的google化知性生产技巧,[日]胜间和代/计丽屏/化学工业出版社/2010-1/29.80元,7.1,808
自制力,高原/江苏文艺出版社/2013-5-1/35.00,7.2,492
运筹学导论,HamdyA.Taha/薛毅刘德刚朱建明侯思祥译，韩继业审/人民邮电出版社/2008-7-15/69.00元,9,37
美国陆军士官手册,罗伯特·拉什/解放军出版社/2003-1/35.00元,8.1,16
魏斯曼演讲圣经3,杰瑞·魏斯曼/黄杨勋/中国人民大学出版社/2012-6/49.99元,8.3,107
30岁前的每一天,水湄物语/中国商业出版社/2012-12-25/32.80元,7.2,5998
麦肯锡卓越工作方法,请买家自查/金雨/机械工业/1900-1/18.8,7.6,252
勇敢抉择,(美)卡莉·菲奥莉娜/蒋旭峰/中信出版社/2007-1/39.00元,7.7,1117
完美咨询,（美）彼得•布洛克/黄晓亮/机械工业出版社/2013-1-1/59.00元,7.3,84
Zen To Done,LeoBabauta/CreateSpace/2008-7-29/USD9.95,8.2,144
BLAH BLAH BLAH：不讲废话，画图解决(餐巾纸系列 3）,丹•罗姆(DanRoam)/颜筝/中信出版社/2012-10/52.00元,7.6,127
领导力(第3版),詹姆斯・库泽斯、巴里・波斯纳/电子工业/2004-1-1/38.00,7.7,158
领导力与新科学,玛格丽特·惠特利/简学/中国人民大学出版社/2008-11/39.80元,8.2,63
以客户为中心,黄卫伟主编/中信出版社/2016-7/68.00元,7.4,73
伟大是熬出来的,优米网/中国发展出版社/2011-1/32.00元,7.3,2127
价值主张设计,亚历山大·奥斯特瓦德(AlexanderOsterwalder)、伊夫·皮尼厄(YvesPigneur)、格雷格·贝尔纳达(GregBernarda)/余锋译、曾建新、李芳芳/机械工业出版社/2015-11-1/CNY85.00,7.6,82
高效能人士的时间和个人管理法则,希鲁姆·W·史密斯(HyrumW.Smith)/中国青年出版社/2013-11-1/CNY49.00,7.4,263
领导力的精进,（美）泰茜•白翰姆（TacyM.Byham）、（美）睿奇•威林思（RichardS.Wellins）/颜超凡、杨曼/中信出版社/49.00,7.6,40
社群营销,秋叶、秦阳、陈慧敏/机械工业出版社/2016-6/49.90元,7.8,115
现代竞争分析,沙伦·奥斯特/张志奇/中国人民大学出版社/2004-12/38.00元,8.5,49
清晰表达的艺术：打造高效的职场沟通,[德]多米尼克·穆特勒/李玮/九州出版社/2016-10-31/38.00元,6.8,188
产权、激励与公司治理,张维迎/经济科学出版社/2005-7/42.00元,8.6,49
从报表看企业,张新民/中国人民大学出版社/2012-7/36.00元,8.4,102
哈佛商业评论管理必读：大师十论,[美]迈克尔•波特、[美]罗伯特•卡普兰、[美]C.K.普拉哈拉德/时青靖、陈志敏/中信出版社/2015-11-11/45.00,8.1,48
成为乔布斯,[美]布伦特·施兰德、[美]里克·特策利/陶亮/中信出版集团/2016-10/69.00元,8.9,1069
设计规则模块化的力量,（美）鲍德温、（美）克拉克/张传良/中信出版社/2006/55.00元,8.4,38
超效率手册,[加]斯科特·扬（ScottH.Young）/李云/机械工业出版社/2016-1/25.00,7.1,316
找我2,黄铁鹰/中信出版社/2013-6/32.00元,8,161
思维导图系列丛书（全五册）,[英]东尼·博赞/叶刚/中信出版社/2009-4/101.00元,7.5,563
自然选中,MarkvanVugt、马克•范福特、AnjanaAhuja、安加娜•阿胡贾/吴宝沛/知识产权出版社/2016-10/48.00,8.3,17
学习型管理,（美）约翰·舒克（JohnShook）/郦宏、武萌、汪小帆/机械工业出版社/2010-8/45.00元,8.9,31
管理工作的本质,亨利·明茨伯格/方海萍/中国人民大学出版社/2007-5/46.00元,7.9,138
知识管理,杨开峰等译/杨开锋/人民大学/2004-8/23.00元,7.9,66
重新定义战略,辛西娅·蒙哥马利/蒋宗强王立鹏/中信出版社/2016-1/45,7.5,81
金字塔原理2,（美）明托/罗若苹/南海出版社/2011-4-1/38.00元,7.5,206
公司战略透视,卡尔·W·斯特恩/波士顿顾问公司/上海远东出版社/1999-09/48.0,8.7,19
CEO说,(美)拉姆.查兰(RamCharan)/徐中/机械工业出版社/2012-7/29.00元,8,155
人力资源管理,德斯靳、曾湘泉/中国人民大学/2007-1/65.00元,8,180
伏牛传,张天一/机械工业出版社/2016-5/39.00元,7.5,160
产品经理的第二本书,[美]哥乔斯/戴维侬/中国财政经济出版社/2004-4/39.80元,7.5,228
全新思维,[美]丹尼尔·平克/林娜/北京师范大学出版社/2006-1/32.00元,7.8,714
MBA十日读,（美）史蒂文・西尔比格/郑伏虎，曹建海等/中信出版社/2004-08/35.00,7.5,197
成功没有逻辑,[美]文森特·罗阿/中国商业出版社/2003-12/23.8,8.1,77
给你一个亿,查立/电子工业出版社/2010年04月/32.80元,7.6,985
数据化决策,道格拉斯•W•哈伯德/邓洪涛/世界图书出版公司/2013-9-1/58.00,8.3,160
知识资产：在信息经济中赢得竞争优势,（英）马克斯・H・博伊索特/张群群/上海人民出版社/2005-05/35.00,8.7,31
发现商业模式,魏炜朱武祥/机械工业/2009-1/38.00元,7.4,291
组织,马奇、西蒙/邵冲/机械工业/2008-3/42.00元,7,36
创业学,[美]杰弗里·蒂蒙/周伟民、吕长春/人民邮电/2005-7/58.00元,8,125
五轮书,宫本武藏/一兵/武汉出版社/2009-5/19.80元,8.1,394
跳出盒子,美国亚宾泽协会/郑磊/当代中国出版社/2004-7/21.00元,7.9,304
牛津创新手册,詹·法格博格、戴维·莫利、理查德·纳尔逊/知识产权出版社/2009-6-1/98.00元,8.3,39
理解公共政策（第十一版）,[美]托马斯·戴伊/孙彩红/北京大学出版社/2008-5/48.00元,8.8,75
企业文化,特伦斯·迪尔登/李原/人民大学/2008-1/36.00元,8.1,93
2小时品牌素养,邓德隆/2009-1/38.00元,8,513
Google时代的工作方法,【美】道格拉斯*梅里尔詹姆斯*马丁/刘纯毅/中信出版社/2011-6/42.00元,6.5,605
竞争大未来,加里．哈梅尔、C.K.普拉哈拉德/王振西/昆仑出版社/1998.4/CNY16.50,8.7,28
明茨伯格管理进行时,(加）亨利·明茨伯格(HenryMintzberg)/何峻、吴进操/机械工业出版社/2010-9/42.00元,8.4,81
所谓管理好，就是会带人,大卫·罗兰德/杨超颖/北京联合出版公司/2017-2-1/42,7.7,36
IT项目经理成长手记,潘东、韩秋泉/机械工业出版社/2013-1-1/49.00元,8,92
结构思考力,李忠秋/电子工业出版社/2014-9-1/39.00,7.8,618
运筹学导论,希利尔/胡运权/运筹学/2007-8/98.00元,8.2,63
权谋,[美]克里斯•马修斯/粟志敏/浙江人民出版社/2012-9/49.90元,7.2,169
自我管理与发展智能,高灯/清华大学/2007-3/38.00元,8.3,32
美国陆军军官手册,凯瑟・波恩/军事科学院外国军事研究部/中国人民解放军出版社/2003-1-1/45.00,8.9,31
正能量,林正刚/浙江人民出版社/2012-8/36.90元,7.3,348
质量·软件·管理（第Ⅲ卷）,杰拉尔德·温伯格/侯晓宇、李虹桥/清华大学出版社/2005-6/38.00元,9.2,40
管理3.0,JurgenAppelo/李忠利、任发科、徐毅/清华大学出版社/2012-2/69.00元,8.2,81
管道的故事,（美）哈吉斯/江雅苓/中国对外翻译出版社/2002-04/11.80元,7.5,519
隐形冠军,赫尔曼西蒙(HermannSimon)/机械工业出版社/2015-5-1/CNY50.00,7.9,54
合伙人章程,戴维·盖奇/姜文波/机械工业出版社/2005-9/30.00元,8.1,34
时機问题,StuartAlbert/张家福/大塊文化/2014-5/NT350,7.7,10
与众不同,（美）杰克·特劳特（JackTrout）史蒂夫·里夫金（SteveRivkin）/火华强/机械工业/2011-6/42.00元,7.6,124
团队之美,AndrewStellman、JenniferGreene/米全喜、郑柯、徐毅/机械工业出版社/2010年5月/79.00元,7.5,162
MBA十日读（第四版）,[美]史蒂文·西尔比格/郑伏虎、曹建海、杨兰伏/中信出版社/2015-5/62.00元,8.2,68
习惯力,[美]马歇尔·古德史密斯（MarshallGoldsmith）、[美]马克·莱特尔（MarkReiter）/刘祥亚/广东人民出版社/49.80元,7.5,32
进化式运营：从互联网菜鸟到绝顶高手,李少加/电子工业出版社/2016-11/59,8.1,138
完全餐饮店,吉田文和/杨玉辉/东方出版社/2011-8/32.00元,8.3,36
华为的世界,吴建国、冀勇庆/中信出版社/2006-11/35.00元,7.5,492
TED演讲的秘密,[美]杰瑞米•多诺万(JememeyDonovan)/冯颙、安超/中国人民大学出版社/2014-4-1/CNY36.90,7.3,691
创新十型,拉里•基利（LarryKeeley）、瑞安•派克尔（RyanPikkel）、布赖恩•奎因（BrianQuinn）、海伦•沃尔特斯（HelenWalters）/余锋、宋志慧/机械工业出版社/2014-9/80.00,8.1,60
白话设计公司管理,陈阳/中国建筑工业出版社/2012-12/49.00元,9.1,69
我爱做书店,徐智明、高志宏/中信出版社/2009/35.00元,7.6,312
人物志,刘劭/王水注解/上海三联/2007-6/20.00元,8.2,141
管理品牌资产,戴维·阿克/吴进操、常小虹/机械工业出版社/2012-3/42.00元,7.8,235
管理者而非MBA,明茨伯格/杨斌/机械工业出版社/2005-6/49.80元,8,168
哈佛商学院管理全书,/中国致公出版社/2001-5/970.00元,7.6,27
給未來的創新經營者,川島蓉子,6.9,10
激活个体,陈春花/机械工业出版社/2015-10-1/49,7.3,122
影响力2,[美]科里•帕特森（KerryPatterson）约瑟夫•格雷尼（JosephGrenny）大卫•麦克斯菲尔德（DavidMaxfield）让•麦克米兰（RonMcMillan）艾尔•斯维斯勒（AlSwitzler）著/彭静/湛庐文化/2008-7/38.00元,6.7,684
深度模仿,[日]井上达彦/兴远/后浪丨江西人民出版社/2017-9/38.00元,8.6,52
成事在人,[美]罗杰·费希尔/机械工业/2006-4/28.00元,6.9,21
博弈思考法,[美]戴维•麦克亚当斯（DavidMcAdams）/杨珮艺、唐源旃/2016-8-1/49,8.6,58
非营利组织的管理,德鲁克/吴振阳/机械工业出版社/2007-9/32.00元,7.1,235
商道（《环球人物》10周年典藏书系）,现代出版社/2016-4/48,8.6,213
情商,克里斯汀·韦尔丁/尧俊芳/天津教育出版社/2009-3/22.00元,7.4,366
没有任何借口,费拉尔・凯普/机械工业出版社/2004-01/15.80,6,1182
欢迎光临,（美）丹尼·迈耶/苑家玲/中信出版社/2008-10/39.00元,8.2,48
决策,王敏/王敏/中国人民大学出版社/2004-8/20.00元,8.7,28
向会议要效益2:视觉化你的会议,堀公俊、加藤彰/张欢/东方出版社/2014-4-1/32,7.5,19
不再為錢煩惱,松浦彌太郎/王蘊潔/遠見天下文化出版股份有限公司/2013-7-25/NT$260,7.6,98
The Boston Consulting Group on Strategy,"Stern,CarlW.(EDT)/Deimler,MichaelS.(DRT)/Wiley/2006-4-28/USD37.95",9.1,37
看板方法,DavidJ.Anderson/章显洲、路宁/华中科技大学出版社/2014-1-30/69.00元,7.9,109
营销的本质,包政/机械工业出版社/2015-7-6/CNY49.00,8.2,82
五星级服务,[美]莱昂纳多·因基莱里、迈卡·所罗门/杨波/世界图书出版公司·后浪出版公司/2014-2/26.00元,8.3,34
用脑拿订单,孙路弘/无/中国人民大学出版社/2006-1/29.80元,7.8,447
大思想的神奇,大卫·舒瓦茨/赖伟雄/2008-11/28.00元,8.2,109
客服圣经,保罗·蒂姆/丰祖军、张朝霞/中国人民大学出版社/2009-2/49.80元,7.8,80
奔向权力,(英)赫尔加.德拉蒙德/景晶/新华出版社/1997-04/10.80,7.9,32
创业的艺术,盖伊·川崎/李旭大/当代中国出版社/2006-9/26.00元,7.6,245
再看电商,黄若/电子工业出版社/2014-7-1/CNY39.00,8.3,202
小沃森自传,（美）小托马斯・沃森/梁卿/中信出版社/2005-01/29.00元,8.5,180
将培训转化为商业结果,卡尔霍恩·威克(CalhounWick)、罗伊·波洛克(RoyPollock)、安德鲁·杰斐逊(AndrewJefferson)/周涛、宋亚南/电子工业出版社/2013-11-1/CNY68.00,8.8,64
管理大师,[英]阿德里安•伍尔德里奇/熊睦铭、施轶/中信出版社/2013-7-1/49.00,8.1,69
突破之道,（美）基思R.麦克法兰（KeithR.McFarland）/江南、江维/机械工业出版社/2017-4/49.00,9.4,18
60分钟企业经营战略,（日）神田昌典/杨洁/哈尔滨出版社/2004-10/29.80,8.5,35
能力构筑竞争,藤本隆宏/中信出版社/2007-6/36.00元,8.9,36
人力资源管理概论,彭剑锋/复旦大学出版社/2008-1/49.00元,7.4,172
网易一千零一夜,网易杭研项目管理部/电子工业出版社/2016-9-1/46,7.4,109
绩效致死,（美）鲍勃•卢茨/张科/中信出版社/2013-8-30/45.00,7.1,142
呆伯特法则,史考特・亚当斯/伍宪/贵州人民出版社/2002-08/32.00,7.8,115
七个战略问题,罗伯特·西蒙斯/中国人民大学出版社/2013-3/26.00元,8.2,39
曾经德隆,王世渝/新华出版社/2008-6/39.00元,7.9,341
水平思考,（英）波诺/冯杨/北京科学技术出版社/2006-01-01/35.00元,7.7,150
品牌洗脑,[美]马丁·林斯特龙/赵萌萌/中信出版社/2013-1/45.00元,7.9,2340
明智行动的艺术,[德]罗尔夫•多贝里（RolfDobelli）/刘菲菲/中信出版社/2013-7/35.00元,7.8,1544
金领,卫哲、王逍海/上海人民出版社/2005-9/35.00元,7.4,181
咨询的奥秘,杰拉尔德・温伯格、周浩宇、熊妍妍、张卓娟/周浩宇、熊妍妍、张卓娟/清华大学出版社/2005-1-1/29.0,7.7,212
营销管理（第15版）,菲利普•科特勒、凯文•莱恩•凯勒/何佳讯、于洪彦、牛永革、徐岚、董伊人、金钰/格致出版社/2016-8-1/98.00元,9.5,81
这是你的船,(美)阿伯拉肖夫/刘祥亚/机械工业出版社/2004-05/25.00元,8.1,244
NO LOGO,[加]娜奥米·克莱恩/徐诗思/广西师范大学出版社/2009-5/45.00,7.6,974
揭秘服装赚钱的门道,服装探秘/武汉大学出版社/2009-9/28.00元,8.1,177
时间，快与慢,[挪威]托马斯·H·埃里克森(ThomasH.Eriksen)/周云水、何小荣/北京联合出版公司·后浪出版公司/2013-7/29.80元,7,147
哪来的天才？,[美]杰夫·科尔文/张磊/中信出版社/2009-9/28.00元,8,2110
仍然不足够,艾利·高德拉特、艾利·斯拉根海默/罗嘉颖/电子工业出版社/2006-1/29.00元,8.3,254
迪士尼体验：米奇王国的魔法服务之道,美国迪士尼学院、西奥多•齐尼/北京大学出版社/2016-6/42.00元,7.6,92
周鸿祎自述,周鸿祎/中信出版社/2014-8/45.00元,7.6,4249
赢在性格,[美]奥托·克劳格、[美]珍妮特·M·苏森、[美]希尔·路特莱奇/王善平[等]/浙江人民出版社/2005-10/26.00元,8.2,141
“戒掉”的技术,[日]美崎荣一郎/严可婷/译林出版社/2014-11-1/29.80,7.2,118
贞观政要,骈宇骞/骈宇骞注释/中华书局/2011-3/39.00元,9,64
爆款：如何打造超级IP,【美】安妮塔•埃尔伯斯/杨雨/中信出版社/2016-1-10/49,6.6,361
管理大未来,(美)加里·哈默//比尔·布林|译者:陈劲/陈劲/中信/2008-6/39.00元,8,180
商道,崔仁浩/王宜胜/世界知识出版社/2003-08/38.00,7.8,1486
世界500强CFO的财务管理笔记,郑永强/江西人民出版社/2015-8-1/39.80,7.5,119
绩效管理,赫尔曼·阿吉斯/刘昕、曹仰锋/中国人民大学出版社/1970-1/39.80元,8,39
创始人,迈克尔·沃特金斯(MichaelD.Watkins)/徐卓/中信出版社/2016-8-1/CNY49.00,7.3,99
如何管理设计流程,[美]特里·李·斯通/陈苏宁/中国青年出版社/2012-2/69.80元,8.1,41
如果高中棒球队女子经理读了彼得·德鲁克,[日]岩崎夏海/加藤嘉一/南海出版公司/2011-9/25.00元,7.7,736
管理咨询行业指南,比斯沃斯，敦/人民邮电出版社/2003-1/45.00元,7.6,65
战略管理,约翰・A・皮尔斯二世、小理查德・B・鲁滨逊、王丹、史剑新、高玉环/王丹、史剑新、高玉环/中国人民大学出版社/2005-3-1/89.00元,8.8,51
领导者性格,"[美]小约瑟夫·L·巴达拉科、JosephL.,Jr.Badaracco/江之永/商务印书馆/2007-10/35.00",8.3,49
精简,[美]马修·E·梅/华驰航/中信出版社/2013-7-5/45.00元,7,149
思维导图,东尼·博赞、巴利·博赞/叶刚/中信出版社/2009-4/27.00元,7.3,4401
组织能力的“杨三角”企业持续成功的秘诀,杨国安/机械工业/2010-1/36.00元,8.2,171
常识的正面与反面,（英）朱尔斯·戈尔达、（英）托尼·埃克尔斯/蒋宗强/中国商业出版社/2013-3/48.00元,7.8,94
即战力,大前研一/何鹏/中信出版社/2007-6/22.00元,7.3,684
自控力,[美]凯利·麦格尼格尔/王岑卉/文化发展出版社(原印刷工业出版社)/2012-8/39.80元,8.3,23304
与鲨共泳,哈维·麦凯/中信出版社/2006-1/26.00元,7.9,83
权力的悖论,[美]达契尔·克特纳、DacherKeltner/中信出版社/2016-4-7/45,7.4,78
跟司马懿学管理,赵玉平/电子工业出版社/2011-8/32.00元,8.1,119
示人以真,（美）帕特里克·兰西奥尼(PatrickLencioni)/曹蔓/机械工业出版社/2010-8/28.00元,8.3,87
唐太宗的枕边书,梁冬/中信出版社/2013-11/39.00元,7.8,87
笑着离开惠普,高建华/商务印书馆/2006-1-1/29.80元,7.7,715
重新定位,（美）杰克·特劳特（JackTrout）史蒂夫·里夫金（SteveRivkin）/谢伟山、苑爱冬/机械工业出版社/2011-7/48.00元,7.3,263
新社会,彼得·德鲁克/石晓军/机械工业出版社/2006-3/48.00元,8.9,68
上接战略下接绩效,田俊国/2013-1/45.00元,8.4,177
瞬间的真实,(德)安德雷斯·鲍尔/王书斌/辽宁画报/2008-2/50.00元,8.6,51
统计数字会撒谎,[美]达莱尔·哈夫/廖颖林/中国城市出版社/2009-3/28.00,7.4,2280
中层领导力（团队建设篇）,[美]约翰·C.麦克斯维尔/张树燕/北京时代华文书局/2016-4/38.00元,8.1,57
六西格玛管理,马林/中国人民大学出版社/2004-7-1/78.00元,8,77
行在宽处,冯仑/湖南人民出版社/2014-12-1/45.00元,7.3,441
