titles,authors,nums,peoples
我做散户这十年,徐茂华/上海远东出版社/2011-5-20/28.00元,7,134
亚洲财务黑洞,ChinHweeTan、ThomasR.Robinson/张鲁明/机械工业出版社/2015-3-23/CNY68.00,8,72
江恩理论,黄？中/地震出版社/2003-1/30.00元,7,64
证券市场的风险与心理,波涛/中国社会科学出版社/2006-1/36.00元,8.4,63
交易员量价实战技法,马克·莱博威特/2012-8/59.00元,7.7,17
股市怪杰,杰克·施瓦格/董瑞霞/2014-4-1/49.8,7.6,18
短线是银,唐能通/四川人民/2007-8/25.00元,7.2,45
高级趋势技术分析,阿尔·布鲁克斯/段呈伟/2016-3-1,7.4,10
泡沫,约翰·卡尔弗利/北京师大/2006-2/28.00元,7.6,78
投资心理规则,罗伯特・库佩尔、霍华德・阿贝尔/清华大学出版社/2003年/16.00,7.3,70
大投机家3.股票培训班,[匈]安德烈·科斯托拉/邓小红、梁东方/海南出版社/2001-05/19.80,7,123
极限金钱,萨特雅吉特·达斯/王佳艺/人民邮电出版社/2013-1/69.00元,9.1,35
A股赚钱必修课,洪榕/中国友谊出版公司/2016-12/55.00,5.5,38
达摩达兰论投资,阿斯沃斯·达摩达兰/李昆/东北财经大学出版社/2015-1/68.00元,7.8,10
股色股香,胡野碧、萧洪驰/团结出版社/2005-1-1/26.80元,8.7,222
投资大围猎,王晓萌/经济管理/2011-1/38.00元,7,60
非赌博式交易,马塞尔·林克/沈阳格微翻译服务中心/万卷出版公司/2010-1/45.00元,7.9,62
怎样评估成长股的内在价值,弗雷德里克·马丁、尼克·汉森、斯科特·林克、罗宾·尼克斯基/张雯/地震出版社/2013-10-1/48,7.5,30
操纵,郎咸平/东方出版社/2004-05/39.60,6.9,212
大数投资,齐东平/中国人民大学出版社/2012-4/32.00元,7.7,57
庄家之死,陈斯文/中信出版社/2011-12/38.00元,6.8,92
金钱游戏,亚当•史密斯/广东经济出版社/2011-5/32.00元,8.2,64
对冲基金风云录,[美]巴顿·比格斯/张桦、王小青/中信出版社/2007-1/42.00元,6.2,2215
专注投资,西点老A/中国经济出版社/2015-6-1/48.00,7,87
股票行情的真谛,威廉·D·江恩/钟业红/天津社会科学院出版社/2012-1/28.00元,6.2,38
构建你自己的交易系统,师建/地震出版社/2013-11-1/45,8.1,25
冷静自信的交易策略,[美）麦考尔著/薛迪安/海南出版社/1999-5/17.80元,7.6,93
盘面细节分析,潘伟君/地震出版社/2010-8-1/38.00元,7.4,49
优势投资法则：冠军交易者的7项修炼,谭昊/机械工业出版社/2016-8/49.00,7,33
从零开始学理财（全新版）,张鹤/中国铁道出版社/2015-3-1/39.8,8.3,96
价格交易,辛宇/经济日报出版社/2011-1/30.00元,6.3,23
对冲基金经理回忆录（原书第2版）,（美）拉尔斯•克罗耶/黄菊、杨睿/机械工业出版社/2013-10-1/39.00,7.9,49
标准普尔选股指南,迈克尔·凯伊/上海财经大学出版社/2008-8/31.00元,7.6,27
储备与稳定,本杰明.格雷厄姆/储祥银/海南出版社三环出版社/2000-3/29.80,7.3,40
万物枯荣,雷立刚/人民文学出版社/2015-1-1/CNY28.00,7.6,50
作局,柴志强/机械工业出版社/2010-6/38.00元,7.8,215
Margin of Safety,SethA.Klarman/HarperCollins/1991-10/USD27.50,9.1,540
自律的交易者,马克·道格拉斯/张轶/地震出版社/2010-6/36.00元,7.8,118
期货大作手风云录—初入期海,逍遥刘强/东方出版社/2015-4/38,7.7,436
长线,查尔斯·埃利斯/吴文忠/中信出版社/2007-01/32.00元,7.4,81
江恩,W.D.江恩(美)/陈鑫/中国财政经济出版社/2002-03-01/18.00,7.9,45
约翰·邓普顿爵士的金砖,约翰·邓普顿/付瑜、张清泉/中国青年出版社/2008-1/29.80元,7.2,104
逆向思考的艺术,[美]汉弗莱·B·尼尔/丁圣元/海南出版社/2001-4/15.00元,7,331
3小时快学期权,上海证券交易所衍生品部/格致出版社/2016-6/25.00元,8.4,17
零基础学炒股从入门到精通,廖海燕/人民邮电出版社/2012-4-1/39.00元,7.2,51
直觉交易商 开发你内在的交易智慧 罗伯特.库佩尔,罗伯特.库佩尔/清华大学出版社/1999-7/14.00元,7.4,30
乱中之乱：股市三人谈,约瑟夫·德拉维加(JosephdeLaVega)/刘建/经济管理出版社/2005-04-01/20.00元,7.2,10
如何在卖空中获利,(美)威廉·欧尼尔(美)吉尔·摩拉里斯译者：田丽魏蓝窦云静UnitedStates/美国/中国青年出版社/2006-11/36.80元,7.2,56
大熊市启示录,拉塞尔•纳皮尔/钱睿、高彩霞/湛庐文化策划中国人民大学出版社/2009-8/49.80元,7,47
分形市场分析,埃德加.E.彼得斯/储海林、殷勤/经济科学出版社/2002-1/46.00元,7.3,56
盘口,徐小明/2012-8/35.00元,6.2,125
财富预言,《证券市场周刊》编/中华工商联合出版社有限责任公司/2009-10/39.00元,7.8,53
期货投资策略,胡斐/经济管理出版社/2014-12-1/28.00元,5.4,40
庄家克星,邵道明/经济管理出版社/2003-1/29.00元,6.3,25
基金长青,范勇宏/中信出版社/2013-3/58.00元,7.6,250
中国股市的经济学思考,华生/经济科学出版社/2004-01-01/24.00元,8.8,10
Enough,JohnC.Bogle/Wiley/2008-11-10/USD24.95,7.7,11
图解缠论,陈秋明/中国经济出版社/2013-8-1/CNY35.00,7,34
客户的游艇在哪里,施韦德/孙健/机械工业出版社/2007-7/25.00元,7.4,270
万国之路（10位中国著名作家眼中的万国证券公司）,学林出版社/1993-07/9.60,8.3,10
均线技术分析,邱立波/2013-1/38.00元,8.6,11
价值平均策略,迈克.E.埃德尔/顾安/上海财经大学出版社/2008-1/29.00元,7.6,89
期货交易策略,斯坦利•克罗(StanleyKroll)/山西人民出版社/2013-3-1/45.00元,7.3,241
经典技术分析,[美]小查尔斯D.柯克帕特里克、朱丽叶R.达尔奎斯特/陈丽芳/机械工业出版社/2012-7/69.00元,7.7,18
巴菲特选股10招,刘建位/中信出版社/2009-12/29.00元,7.8,58
巴菲特高收益投资策略,吉瓦·拉玛斯瓦米/鲁冬旭/中信出版社/2014-1-1,7.3,42
巴菲特法则实战手册,[美]巴菲特，（美）克拉克　著；李凤/2008-1/29.00元,6.8,47
梦想的力量,本书编委会/上海人民出版社/2013-7-20/58.00,8.5,21
投资者的敌人,朱宁/中信出版社/2014-2/58.00,7.7,149
股市操练大全（第七册）,黎航编/上海三联/2009-4/39.00元,7.9,34
价值,蒂姆·科勒、理查德·多布斯、比尔·休耶特/金永红、倪晶晶、单丽翡/电子工业出版社/2012-1/45.00元,8.1,100
股市神猎手,〔匈〕安德烈•科斯托拉尼（AndreKostolany）/张利华/世界图书出版公司/2013-7/68.00元,8.1,13
帝纳波利点位交易法,乔尔·帝纳波利/普星/广东经济/2007-12/68.00元,7.5,59
股市的逻辑,闵纬国/化学工业出版社/2010-7-1/32.00元,7.8,73
卖空的艺术,凯思琳·F.斯泰莱/崔世春/上海财经大学出版社/2002-1-1/30.00元,7,37
洛氏霍克交易法,乔·洛氏/地震出版社/2010-8/40.00元,6.8,54
沪深300股指期货交易手册,中国金融期货交易所/2010-2/49.00元,7,17
零起点股票投资,涂宇编/清华大学/2008-1/31.00元,7.2,22
中国新股民必读全书,陈火金/中国纺织出版社/2006-11/29.80元,6.7,73
吴敬琏：十年纷纭话股市,吴敬琏/上海远东出版社/2001-03/22.00,8.4,36
马丁•惠特曼的价值投资方法,（美）马丁J.惠特曼/机械工业出版社/2013-9/49.00,6.4,25
忠告,罗伊.R.纽佰格/王维群/上海财经大学出版社/2008-1/25.00元,7.1,109
高胜算交易策略,罗伯特·C·迈尔/张意忠/万卷出版公司/2010-4/48.00元,7.1,61
盘口内经,穿杨/企业管理出版社/2002-1/25.00元,6.9,54
海龟交易特训班,迈克尔·柯弗/赵娅/中国人民大学出版社/2009.7/39.80元,6.8,79
新手炒短线,张永彬/化学工业/2011-9/39.80元,8.4,18
大上海的梦想岁月,潘伟君/重庆出版社/2004-1/25.00元,6.9,49
白话投资,李驰/经济日报/2008-1/39.00元,6.8,200
做个百万富翁,杨怀定著/上海人民出版社/2002-4/25.00元,7.9,17
穿越牛熊,天道骑牛、何银/机械工业出版社/2016-6-12/39.00,6.9,30
股市天经,黑马王子/四川人民出版社/2009-9/30.00元,6.9,41
艾略特名著集,小罗伯特・R・普莱切特/机械工业出版社/2003-1-1/32.00元,7.6,86
磁区理论,江南小隐/中国宇航/2011-9/38.00元,6.7,18
安东尼·波顿教你选股,安东尼·波顿、乔纳森·戴维斯/黄芳/中信出版社/2008-5-1/36.00元,6.5,85
范·撒普的超级交易员训练法,范K.撒普/笃恒、王莤/机械工业出版社/2012-1/45.00元,6.9,75
格雷厄姆,本杰明·格雷厄姆/杨宇光/上海远东出版社/2008-1/39.00元,7.8,261
华尔街智慧,劳伦斯·A.康纳斯、琳达·布拉福德·瑞斯克/孙大莹、张轶/万卷出版社/2011-10/48.00元,7.9,27
交易的藝術,麥馬斯特/黃晶晶/財訊/1999.11.05,7.5,10
预期投资,迈克尔·莫布森/王志强/2008-6/39.00元,7.8,23
交易贏家的21周全記錄,PeterL.Brandt/黃嘉斌/JohnWiley＆Sons/2012-6/460元,7.5,11
巴菲特也会错,瓦罕·简吉恩/马慧/工商联/2009-1/38.00元,6.5,92
数字化定量分析,徐小明/企业管理/2007-12/28.00元,7.1,73
30部必读的投资学经典,高倚云刘伟赵小川/北京工业大学出版社/2006-1/26.80元,7.1,65
交易赢家的心理优势,[美]迈克尔·S.萧普谢尔/曾晓涛/山西人民出版社/2010-10/30.00元,7.4,56
大投机家2,[匈]安德烈·科斯托拉尼、[德]约翰内斯·格劳斯/邓小红、梁东方/海南出版社/2007-4/28.00元,7.4,140
风险投资实用分析技巧,许沂光/中华工商联合出版社/1994-3/29.80元,7,10
资金管理方法及其应用,安德烈·昂格尔/许琛/地震出版社/2015-5-1/45.00元,7.6,10
富人的逻辑,[德]雷纳•齐特尔曼/李凤芹/社会科学文献出版社/2016-8/48.80元,6.5,71
黄金游戏,占豪/上海财经大学出版社/2009-3/29.00元,7.7,133
斐波那契分析,康斯坦斯·布朗/李孝君/2010-6/36.00元,6.6,28
闲不住的手,陆一/中信出版社/2008-12/42.00元,6.5,122
巴菲特投资案例集,黄建平/中国经济出版社/2013-10/39,6.5,91
股市聊聊吧：全2册,廖英强/天津教育出版社/2013-11/288.00元,8,18
金融交易学（第一卷）,投资家1973/2010-3/49.00元,7,44
索罗斯,（美）索罗斯、（美）韦恩、（德）科南/真如/海南出版社/1997-11/28.00元,6.9,153
华尔街40年投机和冒险,理查德·D.威科夫/2009-12/39.00元,8,32
创建自己的交易系统,维·伊·萨芬/中国财政经济出版社/2006-9/30.00元,8,46
超越恐惧和贪婪,赫什·舍夫林/贺学会/上海财经大学出版社/2005-4/37.00元,7.6,150
黄金游戏,占豪/2009-9/29.00元,7.8,83
华尔街的肉,安迪·凯斯勒/李芳龄/上海人民出版社/2006-11/22.00元,7.3,439
平民資本家,林森池/天地圖書/2007,8,75
江恩测市法则,威廉·D·江恩/清华大学出版社/2006-1/30.00元,7.4,52
主动型指数投资,斯科恩菲尔德/穆瑞年、田唯/机械工业出版社/2009-7/78.00元,7.5,23
投资7金律,山姆•斯多瓦尔（SamStovall）/吴海燕/中国人民大学出版社/2010-7/36.00元,6.8,10
价值投资,格伦·阿诺德(GlenArnold)/易荣华/上海远东出版社/2010年5月1日/58.00元,7.7,36
涨停敢死队,潘启龙//刘建国/经济科学/2011-10/29.00元,7.9,10
告别亏损,洗剑/中国宇航/2011-8/38.00元,7.2,17
曲线的秘密,马丁·茨威格/蒋俊/中信出版社/2009-6/48.00元,7.6,46
量化投资的转折,王铁琪/中国时代经济出版社/2012-4/36.00元,7.7,23
思维流操盘术,王炜/机械工业出版社/2011-10/32.00元,7.3,32
下一只大牛股,迈克尔·莫/程艳琴/机械工业出版社/2007-8/38.00元,8.2,57
零基础学K线炒股从入门到精通,李荣亮/人民邮电出版社/2012-3-1/29.00元,7.7,11
江恩股市定律,(美)威廉·D.江恩|译者:田继鸣//胡怀栋/清华大学/2011-9/36.00元,6.4,12
庄家那些事儿,曹明成//谭文/立信会计/2011-4/48.00元,7.2,23
技术分析实战工具,杰拉尔德·阿佩尔/机械工业出版社/2008-1/38.00元,6.8,24
熊市中的投资之道,彼得•希夫/钱睿/湛庐文化策划中国人民大学出版社/2009.8/32.00元,6.8,20
短线狙击手,乔治·安杰尔/广东经济出版社/2006-6/36.00元,6.5,58
盲点套利,花荣/地震出版社/2005-4/39.80元,6.8,48
从一万到一亿,刘海亮、买敬江/金城出版社/2013-9/CNY32.80,5.8,106
短线交易五大绝技,杰克·伯恩斯坦/林海/中国青年/2008-1/39.00元,7.8,53
股市天经之一量柱擒涨停,黑马王子/四川人民出版社/45元,6.1,23
像欧奈尔信徒一样交易,2012-6/48.00元,6.8,36
一本书读懂K线图,王坤/中华工商联合出版社/2015-8-1/CNY38.00,6,35
投资心理学,约翰·诺夫辛格/刘丰源、张春安/北京大学出版社/2005-5/21.00元,7.8,164
股票交易中的形数法则,无锡乐水/社会科学文献出版社/2017-5/48.00,7.9,10
Privatizing China,FraserJ.T.Howie/Wiley/2006-10-13/USD65.00,6.6,22
短线英雄,只铁/中国科学技术出版社/2002-5-1/30.00元,6.6,17
聪明的投机客股票操盘,陈炮/中国数据出版社/2011-12/25.00元,7.3,10
翻倍黑马1,翻倍黑马/中国计量/2009-5/25.00元,6.7,13
大众心理与走势预测,托尼·普卢默Plummer)著/华夏出版社/2001-10-01/25.00元,7.8,47
MACD指标精讲从入门到精通,沈小立/化学工业出版社/2012-8/35.00元,7.2,10
本杰明·格雷厄姆论价值投资,珍妮特·洛尔/吴全昊/海南出版社/1999年2月1日/32.0,7.2,129
深入价值评估,阿沃斯·达莫达让/姜万军/北京大学/2005-3/32.00元,8,49
股市心理学,乔纳森·迈尔斯/虞海侠/中信出版社/2010-4/25.00元,6.6,42
大师教你看大势,查尔斯·R·莫瑞斯/何正云/中信/2010-2/26.00元,7.1,18
中国股市传奇人物北大演讲录,谢百三编/2008-1/34.98元,7.5,25
玩转移动平均线,刘卫/地震/2009-6/39.80元,5.7,35
江恩选股方略,威廉·D·江恩/清华大学出版社/2006-1/38.00元,8.5,55
学习学习再学习,张志雄/上海财经大学出版社/2006-1/33.00元,8.5,149
Quality of Earnings,ThorntonL.O'glove/FreePress/1998-10-1/USD16.95,9.3,12
冲刺白马股,启明、赵江辉/机械工业出版社/2014-5/39.00,6.6,32
k线图投资技巧详解,侯本慧郭小洲/浙江大学出版社/25,8.9,10
Trade Like a Stock Market Wizard,MarkMinervini/McGraw-HillEducation/2013-5-16/GBP22.99,7.3,15
战胜标准普尔,珍妮特.洛/张甦伟/上海财经大学出版社/2008-1/29.00元,5.7,68
江恩精髓,詹姆斯A·海尔齐格/何虹/地震出版社北京发行部/2007-4/48.00元,6,21
巴菲特致股东的信,（美）瑞德豪斯/中信出版社/2010/11/16/30.00元,7.8,162
黄金短线交易的14堂精品课,魏强斌//欧阳傲杰//王浩//BULL/经济管理出版社/2010-4/68.00元,7.6,49
散户的最后一课,林皓墨/南京大学出版社有限公司/2009-3/26.00元,7.9,49
华尔街精神:传奇金融家论贪婪的风险和市场的秘密,(美)利维等/李志彦、曲涛/上海人民出版社/2005-01/19.80,8,63
股市趋势技术分析圣经,理查德·W·夏巴克/秦雪征、沈芳瑶/中国发展出版社/2014-3-1/CNY69.80,7.8,32
投资思想史,马克·鲁宾斯坦/机械工业出版社/2009-2/56.00元,7.8,49
一个大投机家的告白,[匈]安德烈·科斯托拉尼/林琼娟/重庆出版社/2015-11-1/39.8元,7.2,21
股市心理学,乔纳森·迈尔斯/中信出版社/2004-3/25.00元,7.2,54
股市操练大全（第三册）,黎航/三联书店上海分店/2002-1-1/28.00元,6.2,136
择时与选股,[美]拉里·威廉斯（LarryWilliams）/朱振坤、柴毓/机械工业出版社/2016-8/45.00,6.3,18
怎样选择成长股,（美）小休伊特•海瑟曼/鲁爱民等/机械工业出版社/2014-1/49.00,8.2,32
大师的命门,何之/中国财政经济出版社/2000-1/25.00,7,44
华尔街赌局,[美]维克多•尼德霍夫、劳雷尔•肯纳/中信出版社/2008-1/46.00元,8.7,52
金融波动理论.方法及其应用,周少甫/2012-9/28.00元,7.3,10
纸戒,周雅男/中国工人/2007-11/28.00元,7.8,25
股市风云二十年,肖宾/机械工业出版社/2010-4/38.00元,8,76
谈股论经,陆一/上海远东出版社/2013-4-1/48.00元,7.1,12
二战股市风云录,巴顿·比格斯/张韧/中信出版社/2011-5/49.00元,7.1,43
如何利用图表在股市中获利,（美）吉勒/万鸣，李恭敏/中国青年出版社/2007-1-1/36.80元,7.1,38
非赚不可,袁园/机械工业出版社/2014-6/49.00,7.8,82
大师的命门,何之/2010-7/39.00元,6.8,35
投资是一种生活方式,朱平/经济日报出版社/2008-1/35.00元,7.8,74
趋势交易法,鹿希武/中国金融出版社/2008-1/80.00元,8,90
股票技术分析实战傻瓜书,程峰/广东经济出版社/2000-01/50.00元,7.3,10
与天为敌,伯恩斯坦/穆瑞年/机械工业出版社/2007年6月1日/38.00元,7.3,313
超级强势股,（美）肯尼思L.费雪（KennethL.Fisher）/高小红、迟云、钟雄鹰等/机械工业出版社/2013-5/39.00元,8.4,37
The Big Secret for the Small Investor,JoelGreenblatt()/CrownBusiness/2011-4-1/USD20.00,6.5,15
突破――中国资本市场发展之路（上下卷）,刘鸿儒/中国金融出版社/2008-12/98.00元,7.2,21
亿元之路,孙成钢(扬韬)/地震出版社/2013-10-1/36.00,7.8,14
操盘,墨石/武汉/2011-3/32.00元,6.3,45
欧奈尔制胜法则,郑晓舟译/郑晓舟/中国财政经济出版社/1999-08/17.00,7.9,18
投资还是投机,（美）约翰•博格/宋达、金旻、卢雯雯/机械工业出版社/2013-9/59.00,7.4,24
論戰－－曹仁超創富戰國策,,8.2,102
赌场式交易策略,（美）理查德L.威斯曼/蒋雪、解前勇、刘海龙等/机械工业出版社/2014-1/45.00,7.7,55
股市技术分析实战技法,"雪峰/地震出版社,北京少年儿童出版社/2004-5-1/100.00元",7.4,24
一键之隔,范媛/清华大学出版社/2015-3-1/48.00元,7.2,11
行业量化投资分析,鲍际刚//解宏/经济科学/2012-3/98.00元,7.2,11
量化投资策略,理查德·托托里罗/上海交通大学出版社/2013-5/98.00元,7.6,82
涨停板后,鬼股子/中国城市出版社/2007-11/32.00元,8,38
寻找伟大的企业,翟敬勇/广东经济/2008-8/48.00元,7.4,14
涨停密码,黑马王子/清华大学出版社/2014-6-1/49,7.3,13
《富可敌国》（经典版）,[美]塞巴斯蒂安·马拉比（SebastianMallaby）/徐煦/北京联合出版公司/2016-9/62.90,7.3,25
金融交易学（第二卷）,投资家1973/上海财大/2010-12/58.00元,6.6,23
江恩股票市场教程,[美]W.D.江恩/文奕/山西人民出版社发行部/2015-1-1/68.00元,6.6,10
江恩时间循环周期,何造中/机械工业出版社/2007-1/32.00元,8.3,22
K线图的102个买入形态,齐晓明/中国劳动社会保障/2011-10/32.00元,7.4,10
走出技术分析的陷阱,孙大莹/2011-3/58.00元,8.5,15
迷失的华尔街,埃里克·班克斯/彭立志/上海财经大学出版社/2006-10-1/40.00元,7.8,29
与狼共舞,LarryWilliams/益智/2009-3/32.00元,7.3,41
股票作手回忆录,杰西·利弗莫尔/柯艾略/北京理工大学/2015-8-1/48.00,9,36
新手炒股快速入门,齐晓明/中国劳动/2011-7/39.80元,7.3,10
主力狙击手,高永亮/2009-7/25.00元,7.3,16
主控战略移动平均线,黄韦中/地震/2006-10/39.80元,7.4,27
操纵,郎咸平/东方/2010-1/36.00元,7.1,75
画线八法,汪海潮//朱怀镇/中国科学技术/2009-4/35.00元,8.7,16
股票期货赢利秘诀,威廉姆·达尼根、李征编/陈立辉/北京联合出版公司/2012-10/48.00元,6.7,15
市场轮廓理论-价格走势分析的崭新视点,侯本慧、等/航空工业出版社/1996-10/25.00,7.1,14
短线交易天才,拉瑞·威廉姆斯/山西人民出版社/2015-6-1/CNY32.00,7,11
一看就懂的股市图谱全图解,尹航/北京理工大学出版社/2014-3-1/31.80元,7.7,21
什么是价值投资,劳伦斯·柯明汉姆/田路/华夏出版社/2004-1/12.80元,7.2,99
高级波段交易,(美)约翰·凯恩/3www/广东经济出版社/2008年/48.00元,6.4,33
顶级交易的三大技巧,汉克·普鲁登/张轶/2010-1/42.00元,7.3,33
攻守四大戰技,BruceBabcock/魯樂中/McGraw-Hill/2000年1月/360元,7.5,12
华尔街语录,JudiGoo/金城出版社/2011-1/28.00元,8,47
资本市场的混沌与秩序,(美)埃德加.E.彼得斯/王小东/经济科学出版社/1999-03/28.5,8.1,39
股票就该这样玩儿——打造你自己的炒股盈利系统,王铁民/电子工业出版社/2015-3/39,7.3,11
吃定庄家,曹明成//谭文/中国宇航/2008-7/36.00元,7.7,12
青木炒股方略,青木/岭南美术出版社/1999-8/20.00元,7.5,29
赢家之道,沧桑战神/地震出版社/2013-4/58.00元,8.6,15
按图索骥,约翰·J.墨菲/益智/上海财经大学出版社/2011-7/39.00元,7.3,16
华尔街45年,威廉·江恩/法律出版社/2011-4/28.00元,7.2,23
善战者,钟麟/广东经济/1999-4/21.00元,6.7,10
跟庄细节,范江京/中国宇航/2009-4/38.00元,7.3,17
高抛低吸,姚简明/2009-7/30.00元,8,10
一个金融衍生品交易员的自白,石川哲也（TetsuyaIshikawa）/施轶/中国人民大学出版社/2013-10-1/49.9,7,28
股市幸存者如是说,鲁晨光/清华大学/2011-5/35.00元,8.2,30
新股民快速入门必读,康凯彬编/中国纺织/2011-6/32.00元,7.5,10
形态分析精要,青木/15,6.2,10
主控战略成交量,黄韦中/地震/2009-6/48.00元,7.9,13
空空道人实盘解析,空空道人/天津人民出版社/2014-5/29.8,7.6,10
股市投资心经,别境/中国人民大学出版社/2010-11/48.00元,8.2,32
酒田战法实战精解,刘竞涛/广东经济/2010-11/50.00元,7.1,10
价值投资,[美]克里斯托弗•布朗/刘寅龙/世界图书出版公司/2013-7/68.00元,7.8,29
系统化交易,黄根/2012-10/39.00元,7.4,13
中国巴菲特,谢百三编/南方日报/2007-4/78.00元,8.4,29
三线开花（含VCD盘）,张卫星/中华工商联合出版社/2001-01/28.00,8.8,13
新短线英雄,只铁/海南/2008-4/68.00元,6,17
行情之神本間宗久翁祕錄,森生文乃/黃郁婷/大牌出版社/2012-5-30/NT$290,8.8,10
華爾街傳奇：我的生存之道,NicolasDarvas/魯樂中/KensingtonPublishing/2008年1月/280元,6.3,10
How to Make Money in Stocks Getting Started,"Galgani,Matthew;O'Neil,William;/2013-5/$20.34",7.6,10
高频交易之战,FrédéricLelièvre、弗朗索瓦·比雷/李宇新、刘文博/机械工业出版社/2015-8-1/45,6.7,12
索罗斯带你走出金融危机,乔治·索罗斯/机械工业出版社/2008-11/29.00元,8.3,290
股票买卖技巧大全,叶环保、林仲豪/中国经济出版社/1993/25.00,7,10
庄家坐庄密码,钟麟/广东经济/2009-7/55.00元,8.3,15
論性──曹仁超創富智慧書,曹仁超/天窗出版/2008-11-19,7.9,81
从100元开始理财,张鹤等编著/化学工业出版社/2011-9/29.80元,6.2,10
中国股神林园炒股秘籍,王洪/经济日报出版社/2007-05-01/28.00元,7.5,132
投资智慧论语,彼得.克拉斯/阮开斌/机械工业出版社/2001-02/42.00,7.8,21
从20万到10亿-张松允的独门投资术,张松允/時報文化/2004-6/120.00元,7.7,15
趋势是金,巴夫·佩尔兹·多梅尔/李昆/2012-5/42.00元,7.8,17
从零开始学筹码分布：短线操盘、盘口分析与A股买卖点实战,杨金/人民邮电出版社/2017-1/45.00元,7,10
技术分析指标大全,（美）史蒂文·阿基利斯（StevenB.Achelis）/应展宇、桂荷发/机械工业出版社/2011-1-20/52.00元,7,28
操盘手,花荣/东方出版社/2013-9-1,7,66
资本的崛起,编者：赵迪/机械工业出版社/2010-11/39.00元,7,79
How to Get an Equity Research Analyst Job,"Elcock,Gillian/2010-12/$20.33",7.3,10
索罗斯传,罗伯特·斯莱特/陶娟/湛庐文化/2009-3/49.80元,6.5,318
从外行到内行,潘伟君/地震出版社北京发行部/2007-4/30.00元,7,32
选股其实很简单,玉名/中信出版社/2010-9/32.00元,7,61
巴菲特如何选择超级明星股,刘建位/机械工业/2006-1/35.00元,7.2,48
厚黑操盘学,空空道人/山西人民出版社/2010-10/38.00元,7.2,46
短线点金,徐文明/上海财经大学/2007.12.1./25.00元,6.8,85
职业炒手的核心技术秘密,林辉太郎/毛兰频/地震出版社/2014-3-1/32,6.8,17
江恩角度线与时间之窗,侯本慧郭小洲/航空工业出版社/1999-09-01/25.00,7.3,10
操盘华尔街,谭健飞/长江文艺出版社/2002-10/18.00元,7.7,94
投机与骗局,马丁S.弗里德森/王娟/机械工业出版社/2007-7/36.00元,6,131
技术分析精解,林康史/东北财经大学出版社/2003-4-1/20.00,7.4,15
江恩趋势预测法,威廉·D·江恩/何君/地震出版社/2012-1/20.00元,7.4,19
李大霄投资战略,李大霄/经济日报/2011-3/36.00元,5.8,43
江恩投资实战技法,郭小洲/航空工业出版社/1997-04/28.00,6.6,10
炒股就这几招,李嶂喆/中国经济出版社/2007-1/25.00元,8,71
期货交易者资金管理策略,(美)瑙泽.J.鲍尔绍拉/上海财经大学出版社/2007-1/32.00元,7.7,76
股票选时技巧,智君编/海南出版社/2007-10/36.80元,7.3,10
对冲基金风云录2,巴顿·比格斯/张桦、筱莙/中信出版社/2012-6/48.00元,7.4,270
投资新革命,彼得L.伯恩斯坦/高小红/机械工业出版社/2008-3/36.00元,6.4,36
投资原理,阿斯沃斯·达摩达兰/2009-12/48.00元,8.4,18
题材投机,魏强斌、何江涛、吴进/经济管理出版社/2016-9/98,9.1,10
股票投资心理分析,MartinJ.Pring/寰宇證券投資顧問公司/JohnWiley＆Sons/1997年5月/400元,6.4,10
有效资产管理,威廉•伯恩斯坦(WilliamJ.Bernste)/王红夏、张皓晨/机械工业出版社/2013-1/39.00元,6.8,134
短线炒股100招,大愚和尚/电子工业出版社/2012-10/39.00元,6.5,10
趋势交易,[美]安德烈亚斯F.克列诺（AndreasF.Clenow）/黄菊、杨睿/机械工业出版社/2017-6/59.00,6.6,27
股市通鉴——5年赢利5000倍揭秘,黄群斌/电子工业出版社/2014-5/39.80元,7,10
高位出局,丁力/清华大学出版社/2007-4/25.00元,9,158
高胜算操盘－学做操盘高手,MarcelLink/黄嘉斌/环宇出版股份有限公司/2005/320,5.7,19
实战大典,宁俊明/四川人民/2008-6/35.00元,7.6,10
初入股市炒股大全,张浩/经济日报/2000-10-1/20.00元,6.9,26
共同基金必胜法则,"（美）鲍格尔（Bogle,J.C）/柳永明，李良松、余李平/上海财经大学出版社/2008-12-1/42.00元",5.4,14
投资一堂课,[美]马克·斯考森/黛岗/上海译文出版社/2010-11/23.00元,7.2,33
中国股市的逻辑,何诚颖/中国财经/2010-7/59.00元,7.3,10
炒股入门与技巧,钟双德编著/中国画报出版社/2010-11/28.00元,8.2,81
股市操练大全（第八册）,黎航编/2010-6/45.00元,6.9,16
投资大师谈投资,(美)彼得・泰纳斯/朱仙丽/等/北京大学出版社/2001-01/28.00元,7.4,15
贼巢,斯图尔特/刘天佑/国际文化出版公司/2004-05/48.00元,7.2,450
民间股神,白青山/上海人民出版社/2006-1/23.00元,8.5,52
以趋势交易为生,托马斯·K.卡尔博士/张轶/万卷出版公司/2009-12/38.00元,7.3,49
股市操练大全（第4册）,黎航编/上海三联书店/2003-8/30.00元,6.5,104
财务报表分析与股票估值,郭永清/机械工业出版社/2017-7/69,6.7,56
炒家33篇,王国强/2012-2/38.00元,6.9,18
主控战略K线,李进财/地震出版社/2006-10/42.80元,6.5,28
短线圣手,范平生/广东经济/2012-4/98.00元,7.1,10
周显捡股秘密,周显/2012-6/38.00元,7.5,17
