titles,authors,nums,peoples
富人的逻辑,[德]雷纳•齐特尔曼/李凤芹/社会科学文献出版社/2016-8/48.80元,7,71
投资者的敌人,朱宁/中信出版社/2014-2/58.00,7.7,149
股市稳赚,[美]乔尔·格林布拉特/李佳、卢晓晖/中信出版集团,8.5,68
约翰•邓普顿的投资之道,乔纳森•戴维斯、阿拉斯戴尔•奈恩/李翔/机械工业出版社/2013-9/45.00,7.9,68
聪明投资者的成功之道,陈晓虎/中国铁道出版社/2015-7-1/69.80,7.7,29
上市公司财务报表解读,本杰明·格雷厄姆/王玉平/华夏出版社/2004-1/20.00元,7.2,203
艾略特波浪理论,小罗伯特・鲁格劳特・普莱切特、阿尔弗雷德・约翰・弗罗斯特/陈鑫/机械工业出版社/2003-1-1/38.00元,7.9,567
投资大白话,我是腾腾爸/中信出版集团股份有限公司/2016-7-1/18,7.3,83
穷人缺什么,古古/当代中国/2011-8/29.80元,6.5,69
股票K线战法,史蒂夫·尼森/环宇证券投资顾问公司/宇航出版社/2004-1/35.00元,7.6,207
交易心理分析,马克·道格拉斯/刘真如/电子工业出版社/2011-3/58.00元,8,617
觀念決定一生的財富,顏福榮/观念力文化/2009-9-1/NT$280,8.4,12
巴菲特之道,[美]玛莉•巴菲特（MaryBuffett）大卫•克拉克（DavidClark）著/欧冶译/中国人民大学出版社/2008.3/29.80元,7.5,104
外汇交易三部曲,魏强斌/经济管理出版社/2010-10/49.00元,8.4,60
看盘细节,潘伟君/地震出版社（图书选题策划中心）/2006-1/26.00元,7.3,181
证券分析,本杰明·格雷厄姆、戴维·多德/邱巍/海南出版社/2004-1/60.00元,8.8,1679
客户的游艇在哪里,施韦德/孙健/机械工业出版社/2007-7/25.00元,7,270
理财最重要的事,卡尔·理查兹(CarlRichards)/中信出版社/2016-3-1/CNY35.00,7.2,97
孩子啊，你将会是有钱人,马克·费伦提诺/陈蓁美/中信出版社/2009-7-1/22.00元,7.2,172
重疾不重,丁云生/中国书籍出版社/2013-5/80.00元,8.2,64
力哥说理财,邢力/人民邮电出版社/2016-5-1/48.00,6.2,120
一个台湾人在大陆四年的投资笔记,刘坤灵/上海财经大学出版社/2011-6-30/32.00元,6.6,170
投资的头号法则,布朗/刘寅龙/广东经济出版社/2008-3/39.80元,8.1,96
会计学基础,罗伯特·N.安东尼/清华大学出版社/2006-9/29.00元,8.9,134
金融炼金术,[美]乔治·索罗斯/孙忠/等/海南出版社/1999-4/24.80元,8.4,2110
一本书读懂金融常识,李昊轩/中国商业出版社/2013-4-1/29.80元,5.5,163
资产配置的艺术,(美)戴维・M.达斯特/李康等/上海人民出版社/2005-01/33.00,7.2,38
可转债投资魔法书,安道全/电子工业/2012-4/29.80元,6.6,162
忠告,罗伊.R.纽佰格/王维群/上海财经大学出版社/2008-1/25.00元,7.1,109
工作只需20年,施志广/2013-1/29.00元,7.2,138
热门商品投资,JimRogers/蒲定东/中信出版社/2005-9/29.00元,7.8,593
20几岁开始学会理财,（日）中村芳子/崔庆哲/中国物资出版社/2008-5-1/29.80元,6.7,98
富爸爸财务自由之路（最新修订版）,罗伯特·清崎/四川文艺出版社/2017-4/35,8.1,162
K线图快速入门,刘元吉、刘强/中国纺织出版社/2012-9/32.80元,6.3,50
投资革命,彼得·伯恩斯坦（Bernstein/李繁康，邓哲夫，李挺生/上海远东出版社/2001-8/28.00,8.2,74
华尔街股市投资经典,(美)詹姆斯.P.奥肖内西/王丹徐翌成等/经济科学出版社/1999-12/55.00,7.3,43
实现梦想的艺术,于文红/2010-9/298.00元,7.5,34
5000到350万炒股手记,刘宏/2010-9/28.00元,7.2,41
金钱游戏,亚当•史密斯/广东经济出版社/2011-5/32.00元,6.8,64
技术分析,（美）马丁·J.普林格/任若恩、马向前、沈沛龙、刘莉亚、邓云胜/中国财经/2003-11/80.00元,7.6,96
我最需要的金融常识书,谢海涛/上海财经大学出版社/2011-8/28.00元,6.6,219
觉醒的百万富翁,乔·维泰利/中国青年出版社/2017-1-1/CNY39.00,7.5,27
中国株式市場の真実―政府・金融機関・上場企業による闇の構造,"張志雄、高田勝巳/ダイヤモンド社/2007-6-29/JPY2,520",8.5,70
随机漫步的傻瓜,纳西姆·尼古拉斯·塔勒布/盛逢时/中信出版社/2012-7/39.00元,8.2,1956
百万富翁的智慧,（美）托马斯・J・斯坦利/乐爱国/等/中国大百科全书出版社/2000-09/26.00,7.8,14
人人都看得懂的财报书,孟庆宇/北京联合出版公司/2014-1-1/36.00,7.9,39
有钱人穷的时候都在做什么,（美）克丽丝特尔•佩因（CrystalPaine）/陈书/2014-7/29.80元,7.4,26
对冲基金风云录,[美]巴顿·比格斯/张桦、王小青/中信出版社/2007-1/42.00元,8.2,2215
股市真面目,吴家俊/广东省出版集团，广东经济出版社/2010-1/48.00元,7,12
上班赚小钱，四本存折赚大钱,高敬镐/崔英梅/重庆出版社/2011-10/28.00元,7.2,70
股票作手回忆录,爱德温.李费佛(美)/真如/海南出版社/2008/6/19.80元,8.7,4377
为什么雪球滚不大,(美)马修·奥尔森//德里克·范·贝弗|译者:粟志敏/粟志敏/中国人民大学/2010-3/32.00元,6.6,41
疯子、骗子和傻子,阎志鹏、赵妍、朱思维/商务印书馆/2015-7/49.90,7.9,27
擒庄秘籍-威科夫股票技术分析方法导论,理查德•D.威科夫(RichardD.Wyckoff)/上海财经大学出版社/2012-12-1/48.00元,8,10
致富的科学,华莱士·沃特尔斯/萧楠/中信/2009-10/22.00元,8.1,41
财富第五波,保罗・皮尔泽/徐锋志/知识出版社/2004-03/16.80,7.8,78
价值再发现,(美)珍尼特・洛尔/李琰/张伟/吕旭峰/等/机械工业出版社/2000-07/25.00,8.8,56
股票投资就问三个问题,肯·费舍/黑龙江科学技术出版社/2008-2/39.80元,8.2,80
什么是价值投资,劳伦斯·柯明汉姆/田路/华夏出版社/2004-1/12.80元,7.7,99
胡立阳股票投资100招,胡立阳/经济日报出版社/2008年/45.00元,7.4,210
滚雪球（下）,[美]艾丽斯·施罗德/覃扬眉、丁颖颖、张万伟、张春明、张艳云/中信出版社/2009-1/39.00,8.2,1697
理财圣经,黄培源/中国社会出版社/1999-04/24.00元,6.7,41
个人金融新格局,何大勇、张越、刘月/中信出版社/49.00元,7.2,51
一堂一億六仟萬的課,曹啟泰/商周出版/2002年04月29日/NT$280,7.5,10
猎杀黑马,王宁（王者）/机械工业出版社/2010年6月/39.00元,6.6,167
富爸爸穷爸爸实践篇,(美)罗伯特·清崎//莎伦·莱希特|译者:萧明/萧明/南海出版公司/2009-1/28.00元,7.5,321
如果巴西下雨，就买星巴克股票,彼得·纳瓦罗/牛红军/中国人民大学出版社/2011-3/36.00元,7.2,125
区块链数字货币投资指南,丹华、李涛、邬烈瀚/中国人民大学出版社/2017-6/65,5.8,34
夠了,約翰．伯格/陳雅汝/早安財經文化/2009-07/NT280,8,13
理财产品全攻略,罗显良/中国宇航出版社/2013-4/38.00元,7.6,27
女人一定要理财,宋梅/南海出版社/2008/29.80元,7.2,52
新婚3年，决定未来30年的财富,金义秀、朴相勋/高莹/2012-7/29.80元,7.1,91
富爸爸大预言,RobertT.KiyosakiandSharonL.Lechter/李钊平/电子工业出版社/2003-3/22.00元,7.6,315
一本书读懂投资理财学,李昊轩/中国华侨出版社/2010-9-1/32.00元,6,170
大牛市,玛吉·马哈尔/秦传安/上海财经大学出版社有限公司/2011-8/56.00元,7.8,21
我靠基金38岁退休,王仲麟/商务印书馆/2013-1/18.00元,6.9,25
買基金坐擁雙薪,蕭碧燕/75.00元,7.8,12
上班赚钱下班理财,刘彦斌/中信出版社/2011-5-1/32.00元,5.9,155
Enough,JohnC.Bogle/Wiley/2008-11-10/USD24.95,8.8,11
巴比伦最富有的人,（美国）乔治·S·克拉森/闹米/上海远东出版社/2013-8/16.00,7.7,90
你为什么是穷人,[美]乔治·塞缪尔·克拉森/任洁/陕西师范大学出版社/2007-1/19.80元,6.9,112
赚多少才够,[澳]艾伦·艾贝[澳]安德鲁·福特著/刘凯平/复旦大学出版社/2011-1/30.00元,7.4,25
多赚逻辑,王守彦、韩潇然/中华工商联合出版社/2016-10/32.00元,8.4,22
女性理财从入门到精通,(德)博多·舍费尔//卡萝拉·费斯特尔/张国龙/南海/2012-2/38.00元,7.2,23
千炼成妖,花荣/经济管理出版社/2013-8-1/CNY52.00,6.5,91
专注投资,西点老A/中国经济出版社/2015-6-1/48.00,6.2,87
股市信息藏宝图,袁克成/2009-4/32.00元,7.8,145
零首付房产,黄朝基/清华大学出版社/2006-1/28.00元,5.7,39
白话投资,李驰/经济日报/2008-1/39.00元,6.8,200
下一个暴富点,（美）肯·费雪劳拉·霍夫斯曼/刘寅龙/广东人民出版社/2013-6/68.00元,8.4,38
以交易为生,亚历山大·埃尔德/符彩霞/机械工业出版社/2007-3/36.00元,8.3,1032
洗衣船,H.荷西修士/何迟/中国戏剧出版社/2004-05/35.00,8.2,101
世界上最简单的会计书,（美）达雷尔•穆利斯、朱迪丝•奥洛夫/黄屹/机械工业出版社/2013-10/30.00,8.9,1069
論性──曹仁超創富智慧書,曹仁超/天窗出版/2008-11-19,8.3,81
我做散户这十年,徐茂华/上海远东出版社/2011-5-20/28.00元,7,134
一看就懂的财务报表全图解,张珈豪/北京理工大学出版社/2011-6/28.00元,6.8,53
人、经济与国家,[美]穆雷·N.罗斯巴德/董子云、李松、杨震/浙江大学出版社/2015-7-1/118,9.2,71
散户至上,（美）阿瑟•莱维特，葆拉•德怀尔/陈剑萍，严莉/中信出版社/2005-01/28.00,7.8,80
一生的理财功课,曾昭逸/北京大学出版社/2007-11/39.00元,7.3,164
富爸爸如何创办自己的公司,加勒特·萨顿/郭伟刚/南海出版公司/2010-5/25.00元,6.9,76
骗人的保险，保险不骗人,谭笑/中国民主法制/2011-4/35.00元,6.4,24
千万不要轻信保险师,墨墨/2011-10/28.00元,7,18
史丹·温斯坦称傲牛熊市的秘密,史丹·温斯坦/曹乾/中国青年出版社/2008年06月/39.80元,9,687
非理性亢奋,陈志武/中信出版社/2010-12-7/39.00元,7.3,135
私人财富管理与传承,龚乐凡/中信出版社/2016-8-10/CNY88.00,8.7,10
非理性繁荣,(美)罗伯特.J.希勒/廖理/中国人民大学出版社/2004-11/29.00元,8.1,1173
从一无所有到财富自由(60天财商养成计划),越女/新世界出版社/2017-5-1/CNY42.00,7.4,17
基金投资入门与实战技巧,罗斌/北京时代华文书局/2015-2-1/CNY35.00,6.4,97
郎咸平说：你的投资机会在哪里,"郎咸平、马行空/东方出版社,人民东方出版传媒有限公司/2016-1-1/CNY39.00",7.1,67
零基础学炒股从入门到精通,廖海燕/人民邮电出版社/2012-4-1/39.00元,7.2,51
30部必读的投资学经典,高倚云刘伟赵小川/北京工业大学出版社/2006-1/26.80元,7.1,65
大投机家,[匈]安德烈·科斯托拉尼/海南出版社/2006-1/30.00元,8.5,623
巴菲特法则实战手册,[美]巴菲特，（美）克拉克　著；李凤/2008-1/29.00元,6.8,47
安东尼·波顿的成功投资,安东尼·波顿/寇彻/机械工业出版社/2010-3-1/28.00元,7.7,236
年轻人一定要知道的89个理财常识,杨静云/2010-10/32.80元,7.3,15
下班後賺更多,艾爾文/三采文化出版事業有限公司/2014-1-4/NT$300,8.7,28
钱来来理财记,正当好时/2012-1/32.00元,6.1,169
生财有道,博多·舍费尔/綦甲福/新世界出版社/2004-01/20.00,7.2,21
雪佛告诉你，加薪20%的秘密,博多·雪佛/周枫然/山西人民出版社/2012-1/32.00元,8.3,38
法柏报告,戴维・法柏、肯・柯森/陈琇玲、蓝美贞、高仁君/中信出版社/2003-5/20.00元,7.8,91
乱中之乱：股市三人谈,约瑟夫·德拉维加(JosephdeLaVega)/刘建/经济管理出版社/2005-04-01/20.00元,7.8,10
抓住你的财富,戴夫·拉姆齐编/可然/电子工业出版社/2005-1/25.00元,6.8,10
财富预言,《证券市场周刊》编/中华工商联合出版社有限责任公司/2009-10/39.00元,8.1,53
财富的逻辑,阿里郎/中华工商联合出版社有限责任公司/2011-1/39.90元,7.2,36
百万理财计划,王翔/2010-6/28.00元,7.4,161
巴菲特教你读财报,玛丽•巴菲特(MarryBuffett)、戴维•克拉克(DavidClark)/中信出版社/2015-8-1/CNY32.00,6.7,41
就想有一间自己的公寓,天明、石晶莹/中信出版社/2013-2-1/32.00元,6.6,55
金融知识国民读本,本社/中国金融出版社/2007-1/26.00元,7.9,217
股市操练大全（第二册）,黎航/三联书店上海分店/2001-01/32.80元,8.1,188
Midas外汇交易指南,Midas/吉林大学出版社/2007/30.00元,7.7,96
30岁后，我靠投资生活,搜狐财经频道、钟慧、罗为加/天津人民出版社/2015-11-1/32.80,5.3,110
每天读点理财常识,代犟编/2011-1/32.00元,6.3,10
白领理财日记1,MSN理财频道/当代中国出版社/2011-3/32.00元,8.7,147
投资大围猎,王晓萌/经济管理/2011-1/38.00元,7.7,60
伯格谈共同基金,约翰·C·伯格/中国青年/2008-1/39.00元,8.3,35
交易密码,邵悦华/2012-10/68.00元,7.5,18
精明交易者,佩里·J·考夫曼/江宁/广东经济出版社/2006-9/45.00元,6.9,71
通胀,[英]亚当·弗格森/徐宝林钱峰/中华工商联合出版社有限责任公司/2011-11-1/39.90元,6.4,52
财务报表就像一本故事书,WANGTINGTING/EnterpriseManagementPressPub.Date:2009-02-01/1991/29.80元,6.4,43
完全省钱手册,[美]罗宾•赫斯特、朱莉•米勒、迈克•法利漫画/聂丽芳/中华工商联合出版社有限责任公司/2010-1/22.00元,8.9,46
笑傲牛熊,【美】史丹·温斯坦/亦明/中国人民大学出版社/2015-9/49.00元,8.7,27
小狗钱钱全彩漫画版（全三册）,金福子/南海出版社/2012-9/88.00元,8.1,24
大空头,（美）迈克尔•刘易斯/中信出版社/2011-1-20/42.00元,8.3,1855
当生活遇见经济学,马克·史库森/王跃红/中信出版社/2010-1/29.00元,7.3,99
优雅女人的投资理财书,李昊轩/中国华侨/2012-4/32.00元,5.9,86
投资答案,[美]戈登·默里、丹尼尔·戈尔迪/任文科/中信出版社/2011-3/29.00元,5.9,156
30岁之后.用钱赚钱,陈云/中国华侨/2010-3/32.00元,5.8,85
Save More Tomorrow,"Benartzi,Shlomo;Lewin,Roger;",7.5,10
我的第一本金融入门书,邹一南/人民邮电出版社/2012-8/30.00元,7.7,109
华尔街顶级证券分析师的忏悔,[美]丹·莱因戈尔/译林/2007-5/28.00元,8.6,87
财务智慧,卡伦.伯曼/刘璐/商务印书馆/2008-2/47.00元,9.1,391
现金流(成人版)(光盘),298,7.6,47
白话金融投资,忻海/机械工业出版社/2009/38.00元,8.5,138
商界局外人,[美]威廉·桑代克/许佳/北京联合出版公司/2016-9/59.90,8.4,123
金融学,(美)博迪、莫顿/伊志宏/中国人民大学出版社/2000-10/50.00元,6.9,792
创建自己的交易系统,维·伊·萨芬/中国财政经济出版社/2006-9/30.00元,8.1,46
财富引路人,罗恩·米伦坎普/李国平/2009-1/42.00元,7.9,49
下一个百万富翁就是你,[美]托马斯·斯坦/中国社会科学出版社/2005-11/29.80元,8.7,25
股市之神是川銀藏,是川銀藏、伊東誠/大牌出版社/2011-3-4/NT$300,6.6,19
how to think about money,[美]JonathanClements/CreateSpaceIndependentPublishingPlatform/2016-7-16/USD13.99,6.8,10
走进我的交易室,［美］亚历山大·艾尔德/鲍烈/地震出版社/2007-11/68.00元,8.6,495
投资是一种生活方式,朱平/经济日报出版社/2008-1/35.00元,6.8,74
One Thousand Ways to Make $1000,"Minaker,F.C.编/LegacyBookCompany/2010-3-1/USD24.95",8.4,10
操盘建议-全球顶尖交易员的成功实践和心路历程,阿尔佩西・帕特尔/华夏出版社/2001-01/25.00,7.2,133
金钱心理学,蒂耶利·伽鲁瓦/徐睿/世界图书出版公司/2007-1/18.00元,6.7,42
中国新股民必读全书,陈火金/中国纺织出版社/2006-11/29.80元,7.1,73
金钱与命运,毛丹平/安徽人民出版社/2014-1/58.00元,6.2,27
金融投资400年,[英]查尔斯•马凯、[荷]约瑟夫•德•拉•维加/古吴轩出版社/2016-6/38.00,7.9,52
决定孩子一生幸福的财商教育,卫裕峰/中华工商联合出版社有限责任公司/2012-2-1/28.00元,8.8,22
看得見與看不見的,[法]弗雷德里克·巴斯夏/[台]黃煜文/經濟新潮社/2012-12-13/NTD250,7.2,91
零起点股票投资,涂宇编/清华大学/2008-1/31.00元,8.5,22
海龟交易法则,柯蒂斯·费思/乔江涛/中信出版社/2007-12/38.00元,8.5,1292
投资学精要,兹维·博迪、亚历克斯·凯恩、艾伦·马科斯/陈雨露/人民大学/2003-3/90.00元,6.8,144
每天学点经济学,张立娟//王彩霞/金城出版社/2009-1/29.80元,8.3,440
順流致富法則,羅傑．漢彌頓/許耀仁/大寫出版/2012-3-13/NT$350,7.7,19
一个华尔街瘾君子的自白,詹姆斯·J·克拉默/万丹/中信出版社/2003-12/27.00元,5.5,150
没有银行的世界,SimonDixon/电子工业出版社/2015-1-1/CNY50.00,7.8,44
股市操练大全（第五册）,黎航主编/上海三联书店/2006-6/35.00元,6.9,92
股市天经,黑马王子/四川人民出版社/2009-9/30.00元,9.4,41
风险投资家环球游记,吉姆·罗杰斯/上海人民出版社/2004-7/32.00元,8.4,794
绝境与生机,（美）斯蒂芬·韦恩斯/张兴旺、郑佩芸/上海财经/2006-10/31.00元,7,60
理财规划师基础知识,中国就业培训技术指导中心/中国财经/2007-12/78.00元,7.1,25
年薪百万是规划出来的,浙江大学出版社/2013-12-1/32,7.2,24
理财要趁早,沐丞/新华出版社/2016-11/30.00元,7.7,12
穿越牛熊,天道骑牛、何银/机械工业出版社/2016-6-12/39.00,6.9,30
麦肯锡金钱管理法,[日]浜口和也/胡静/北京时代华文书局/2017-4/38.00元,5.7,14
极客电台：谁动了我的网络资产,王亚平/电子工业出版社/2016-10/55,7,89
我爱钱,曹启泰/汕头大学出版社/2005-5-1/26.00元,7.3,264
跟亿万富翁学思考,唐纳德·特朗普/任月园/中国社会科学出版社/2009-5/36.00元,6.4,57
避税,邱庆剑/东方出版社/2012-5/29.00元,7,24
基金经理,赵迪/清华大学/2007-3/29.00元,6.4,648
Secrets of the Millionaire Mind,T.HarvEker/HarperBusiness/2005-2-15/USD21.99,7.7,53
論戰－－曹仁超創富戰國策,,8.2,102
富翁是这样炼成的,费利克斯·丹尼斯/但汉源/深圳出版发行集团，海天出版社/2009-1/30.00元,6.2,10
基金入门与技巧,吴明/中国经济/2007-4/25.00元,6.6,15
房噬,张捷/山西人民出版社发行部/2013-3/48.00元,8.2,53
以趋势交易为生,托马斯·K.卡尔博士/张轶/万卷出版公司/2009-12/38.00元,7.4,49
巴菲特投资案例集,黄建平/中国经济出版社/2013-10/39,6.6,91
MBA教不了的创富课,老雕/当代中国出版社/2011-1-1/28.00元,8.4,3760
外汇交易指南,皮埃尔·安东尼·杜索里尔/赖岸林、范懿君/山西人民出版社/2011-6/48.00元,7.5,91
一块钱过一天,（英）凯思·凯莉/张万伟/2009-5/19.00元,7.4,187
快乐小财女的理财必修课,钱小漾/2010-1/26.80元,6.3,90
新手炒短线,张永彬/化学工业/2011-9/39.80元,8.4,18
影子银行与银行的影子,殷剑峰、王增武/社会科学文献出版社/2012/98.00元,7.4,12
黑天鹅,[美]纳西姆·尼古拉斯·塔勒布/万丹/中信出版社/2008-5/39.00,7.7,6662
巴菲特选股10招,刘建位/中信出版社/2009-12/29.00元,7.3,58
一枚硬币的智慧,[以]茨威加•贝尔格曼/孙志骏/中国华侨出版社/2014-10/25.00元,6.9,33
通向财务自由之路：心理实战篇,［美］范K.撒普（VanK.Tharp）/郑磊、王占新/机械工业出版社/2016-9/59.00,6.5,10
中央银行与货币供给,盛松成、翟春/中国金融出版社/2015-4/58.00元,8.8,55
弗里德曼的生活经济学,[美]戴维·弗里德曼/赵学凯、王建南、施丽中/中信出版社/2006-3/35.00元,7.4,834
无惧与坚持,吴锦珠/2009-8/35.00元,6.6,16
富总裁教你买基金,杨伟凯/湛庐文化策划中国人民大学出版社/2009.06/29.80元,7.5,60
郎咸平说,东方音像电子出版社/1970-1/36.00元,8.1,50
远离风口,李爱民，方会磊/机械工业出版社/2015-9-1/46,8.3,24
逆向思考的艺术,[美]汉弗莱·B·尼尔/丁圣元/海南出版社/2001-4/15.00元,7,331
建立你的时间资产-倍增财富.开创有闲人生的5天法则,比尔·奎恩/中国青年/2007-10/18.00元,6.7,87
蕭碧燕教你靠基金，小錢也能變大錢,蕭碧燕/Smart智富,8.3,12
用普通股进行长期投资,埃德加·史密斯、约翰·穆迪/中国华侨出版社/2009-8/29.80元,6.3,17
九步达到财务自由,布莱恩・特雷西/关小众/电子工业出版社/2003-03-01/20.00,6.9,12
赌金者,罗格.洛温斯坦/孟立慧/上海远东/2006-07-01/35.00元,8.5,469
玩赚分级基金,王乐乐、徐晓霞/同济大学出版社/2015-4-1/10,7.2,42
领薪水后的第一本理财书,萧世斌/浙江大学出版社/2012-4-1/27.00元,6.6,43
富爸爸财务自由心灵富足,(美)罗伯特·清崎//埃米·清崎|译者:刘思佳/刘思佳/南海/2011-4/28.00元,7.6,56
股票投资心理战术,马丁·J.普林格/周媛/中国青年出版社/2009-6/28.00元,7.7,43
你需要一个系统,（美）贝克·哈吉斯/成功世纪/中国青年出版社/2008-10/16.00元,6.9,81
金融市场基础知识,证券业从业人员从业资格考试专家组/中国金融出版社/2016-4-1/CNY48.00,7.5,30
为什么有钱的人越有钱 没钱的人越没钱,[美]乔治·克拉森/肖文键/中华工商联合出版社/2008年6月/22.00元,6.3,42
外汇交易的12堂必修课,贾雷德·F·马T内斯/宋双燕/中国青年/2008-1/38.00元,7.1,46
企业战略博弈,格林沃德/程炼/机械工业/2006-11/38.00元,9.2,68
理财产品指南,刘树军/中国金融/2008-1/38.00元,7.9,10
花旗银行引领您构筑个人财富,利奥·高夫/当代中国出版社/2005-9/36.00元,6.2,55
一本书读懂财务报表,文杨/中国华侨出版社/2014-9/32.00元,6.3,81
给女孩的第一本理财书,梅子/黑龙江科技/2011-1/28.00元,8.8,139
投资理财实用简明教程,2009-2/25.00元,5.9,10
失落的百年致富圣经,(美)华勒思·华特斯//P·T·巴纳姆//乔治·克拉森|译者:肖卫/肖卫/中国华侨/2008-5/32.00元,8.4,22
窮查理的普通常識,查理．蒙格/李繼宏/商業周刊/125.00元,7.8,39
未来财富,布莱德·德哈文/当代中国/2007-7/20.00元,7.3,57
零基础学K线炒股从入门到精通,李荣亮/人民邮电出版社/2012-3-1/29.00元,8.2,11
巴比伦富翁,乔治·克拉森/地震出版社/2004-1/18.00元,7.3,27
富爸爸如何买卖一家公司,加勒特·萨顿/程霄晨/南海出版公司/2010.05/22,8.4,37
短线交易秘诀,拉里·威廉斯/穆瑞年等/机械工业出版社/2007-1/38.00元,7.7,406
百战成精,花荣/经济管理出版社/2012-2/39.80元,6.6,159
不得往生,阿耐/四川文艺出版社/2012-12/36.00元,8.3,168
Doing Business in China For Dummies 在中国经商-无师自通,RobertCollins、CarsonBlock/ForDummies/2007-07-30/180.00元,7.2,10
互联网+投资理财：新手从入门到精通,褚超/人民邮电出版社/2016-1-1/42.8,8.5,40
经济决策的概率模型,罗杰B.迈尔森/董志强、汤灿晴/机械工业出版社/2009-5/56.00元,6.9,25
西施的财富I,习风/广东经济出版社有限公司/2012-8/39.80元,8,25
1000%的男人,(日)菲阿里、炭谷道孝/朱元曾、王虹/中国三峡出版社/2006-6/38.00元,6.9,146
为什么有钱人都用长钱包,[日]龟田润一郎/湖北科学技术出版社/2016-5-1/38,7.6,43
财富的智慧,云莉雅/凤凰出版社/2009-1/29.00元,7,37
白领理财日记2,MSN理财频道/当代中国出版社/2011-7/36.00元,5.9,55
聪明女人会理财,贾伟编/天津科技/2008-5/29.80元,6,22
巴菲特致股东的信,（美）瑞德豪斯/中信出版社/2010/11/16/30.00元,7.8,162
99%的人拼得死去活来，为什么1%的人可以年薪一亿躺着赚？,［日］井上裕之/涂綺芳/今周刊/2016-5-26/TWD280.00,9.1,10
富爸爸年轻享受生活（最新修订版）,,8.1,46
现在启动,D戴维·何/中国城市出版社/2004-1/18.00元,7.5,31
超简单 一学就会的信用卡理财,视觉图文/人民邮电出版社/2015-2-1/45.00元,7.3,28
买房的革命,童大焕/2010-8/29.80元,7,48
20几岁决定一生收入的90%,土井英司/车才良/中信出版社/2012-4/26.00元,7.3,88
江恩华尔街45年,威廉・D・江恩/陈鑫/机械工业出版社/2003-1/22.00元,7.4,458
我用基金赚到一辈子的财富,林奇芬/2012-6/29.00元,7.2,14
淡定，才能富足,黄凡/中国人民大学出版社/2013-2-1/39.80元,7.5,46
巴菲特投资策略全书,[美]沃伦·巴菲特（WarrenE./谢德高/九州出版社/2001-09/29.80,7.3,35
我最受用的理财书,横山光昭/兴远/2012-6/35.00元,6.4,175
终身有钱花,徐瑞昇/2012-5/29.80元,7,12
青少年跆拳道全典,[美]奥里森•马登/王阿庆/2011-6-1/29.90元,7.3,15
量化投资：以Python为工具,蔡立耑/电子工业出版社/2017-2/99,6,19
一次读完25本投资经典,里奥·高夫/陈秀玲/吉林人民出版社/2000-08/18.00元,5.7,99
历史上最伟大的赚钱秘密,乔·维特尔/毛江良/金城出版社/2005-6-1/15.8,5.5,27
外汇交易必读,詹姆斯·陈/杨艳/中国人民大学/2010-11/39.80元,7.3,20
让金钱为你工作,科伊尔/夏芒/海峡文艺出版社/2004-5/16.80元,7.9,38
好运money+,上海第一财经传媒/10.00元,9.1,48
投资组合管理,（美）约翰L.马金、唐纳德L.塔特尔、杰拉尔德E.平托、丹尼斯W.麦克利维/李翔、刚健华/机械工业出版社/2012-7/149.00元,8.7,23
为什么那个傻瓜赚钱比我多？,(美）罗伯特-谢明/苏鸿雁/中信/2009-5/32.00元,7.3,64
富脑袋才有富口袋,陈光、张景富/2010-7/22.00元,7.2,97
格雷厄姆精解证券分析,[美]杰森·茨威格、[美]罗德尼·沙利文/汪涛、郭宁/中国人民大学出版社/2015-11/65.90元,7.9,10
技术交易系统的新概念,威尔斯·威尔德/浙江大学/1997-10-1/30.00,6.5,20
牛刀说,牛刀/辽宁教育出版社/2012-1/32.00元,7.1,258
幸福财女计划,张达红/中信出版社/2010-8-1/28.00元,5.7,90
炒股就这两招,梁清波/上海三联书店/2015-8-1/29.80,7.1,32
人人都能成为有钱人,[法]欧利维埃·塞邦/张颖绮/山西人民出版社/2010-9/29.00元,7.1,134
女人要有钱,心尧/重庆出版社/2003-03-01/18.00元,6.3,16
这样做女人最有钱,高洋/辽宁教育出版社/2009-12/28.00元,7.5,23
财富吸引力法则,埃斯特•希克斯、杰瑞•希克斯/邢鑫/中国城市出版社/2010-5/28.80元,6.5,68
恐慌与机会,（美）史蒂芬·韦恩斯/赵耀、霍春辉、陈瑶/机械工业出版社/2010-6/36.00元,8.5,46
女人就要会花钱,陈昱/漓江出版社/2011-1/25.00元,6.6,39
魔法钱包,申寅澈/千太阳/辽宁教育/2009-10/26.80元,7.1,96
暖财安生,陈昱/北京大学/2008-2/35.00元,7.1,68
金钱与好的生活,罗伯特·斯基德尔斯基，爱德华·/阮东、黄延峰/中信出版集团股份有限公司/2016-8-1/CNY65.00,8.4,34
3小时快学期权,上海证券交易所衍生品部/格致出版社/2016-6/25.00元,8,17
一部手机玩转移动理财,人民邮电出版社/2015-1/39.80,6.4,26
我的職業是股東,林茂昌/早安財經/2011-8-25/NT.280,7.6,10
治富,林奇芬/2011-1/29.80元,7.5,21
投资改变生活,谢九/生活·读书·新知三联书店/2010-1/50.00元,7.2,58
富爸爸,罗伯特•清崎/黄延峰/四川文艺出版社/2014-10/39.80,8,27
自律的交易者,马克·道格拉斯/张轶/地震出版社/2010-6/36.00元,7.8,118
黄金游戏,占豪/2009-9/29.00元,8,83
